Date,Object,Price,Location,Category,Object Type,Material,Link
2019-01-12 00:00:00,"Sold  Jan 12, 2019 5 nice Sahara Neolithic tools ovate tools, fine serrations",27.0,United States,Pre-historic,tool,,https://www.ebay.com/itm/5-nice-Sahara-Neolithic-tools-ovate-tools-fine-serrations/323625994010?hash=item4b599cc71a%3Ag%3AlCsAAOSwXi9cJmz8&LH_Auction=1
2019-02-02 00:00:00,"Sold  Feb 2, 2019 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (2)",27.81,United States,Near east,jewellery ,glass ,https://www.ebay.com/itm/VERY-RARE-LARGE-PHOENICIAN-GLASS-FISH-300BC-SUPER-QUALITY-2/312448575067?hash=item48bf62e65b%3Ag%3ABtgAAOSwVN1cTwtJ&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 RARE ANCIENT HUGE PHOENICIAN FACE PENDANT 300BC (4)",29.14,United Kingdom,Near east,jewellery ,,https://www.ebay.com/itm/RARE-ANCIENT-HUGE-PHOENICIAN-FACE-PENDANT-300BC-4/332932789444?hash=item4d845734c4%3Ag%3AsfIAAOSwJOJcCqi4&LH_Auction=1
2019-01-06 00:00:00,"Sold  Jan 6, 2019 ANCIENT SILVER ROMAN RING. Hadrian Roman emperor",67.0,Bulgaria,Roman,jewellery ,metal ,https://www.ebay.com/itm/ANCIENT-SILVER-ROMAN-RING-Hadrian-Roman-emperor/273632701586?hash=item3fb5c7ac92%3Ag%3A-LwAAOSwO7dcLS7z&LH_Auction=1
2019-02-11 00:00:00,"Sold  Feb 11, 2019 Ancient Egyptian Amulet Of Anubis",6.62,,Egyptian,jewellery ,,
2019-02-24 00:00:00,"Sold  Feb 24, 2019 VERY BEAUTIFUL CIRCA 925-332BCE ANCIENT EGYPTIAN BABI GOD VESSEL W HIEROGLYPHS",32.94,United Kingdom,Egyptian,vessel,,https://www.ebay.com/itm/VERY-BEAUTIFUL-CIRCA-925-332BCE-ANCIENT-EGYPTIAN-BABI-GOD-VESSEL-W-HIEROGLYPHS/223393695157?hash=item34034d45b5%3Ag%3AD%7EwAAOSwBZ5cYs7S&LH_Auction=1
2019-01-29 00:00:00,"Sold  Jan 29, 2019 LOT OF 16 IMPERIAL ROMAN BRONZE COINS FOR IDENTIFYING - 11",37.0,Austria,Roman,coin,metal ,https://www.ebay.com/itm/LOT-OF-16-IMPERIAL-ROMAN-BRONZE-COINS-FOR-IDENTIFYING-11/223339138842?hash=item34000ccf1a%3Ag%3AnT0AAOSwGBRcR16F&LH_Auction=1
2019-02-19 00:00:00,"Sold  Feb 19, 2019 Ancient Viking bronze bracelet tracery ""Snake skin"". REALLY RARE TYPE",102.5,Russia,Viking,jewellery ,metal ,https://www.ebay.com/itm/Ancient-Viking-bronze-bracelet-tracery-Snake-skin-REALLY-RARE-TYPE/183677433094?hash=item2ac4073506%3Ag%3A2xwAAOSw9ClcXqEP&LH_Auction=1
2019-03-02 00:00:00,"Sold  Mar 2, 2019 ROMAN ANCIENT BRONZE BUST FIBULA BROOCH- 200-400 AD (3)",6.22,Cyprus,Roman,statue clothing ,metal ,https://www.ebay.com/itm/ROMAN-ANCIENT-BRONZE-BUST-FIBULA-BROOCH-200-400-AD-3/312501733067?hash=item48c28e06cb%3Ag%3AIR4AAOSwPYdcdAV4&LH_Auction=1
2019-01-15 00:00:00,"Sold  Jan 15, 2019 ANTIQUE ROMAN COBALT BLUE GLASS BOTTLE HANDLE AND SWIRL",61.0,,Roman,vessel ,glass ,
2019-02-07 00:00:00,"Sold  Feb 7, 2019 Amazing Rare Bronze Col Gold Still  Roman Ring Beautiful",2.0,Morocco,Roman,jewellery ,metal ,https://www.ebay.com/itm/Amazing-Rare-Bronze-Col-Gold-Still-Roman-Ring-Beautiful/132936898043?hash=item1ef3a815fb%3Ag%3AW2AAAOSwCEhcMMmQ&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Rare Ancient Egyptian Egypt Antique HIEROGLYPHICS VESSEL With Bastet Mkhala BC",65.0,Egypt,Egyptian,vessel,,https://www.ebay.com/itm/Rare-Ancient-Egyptian-Egypt-Antique-HIEROGLYPHICS-VESSEL-With-Bastet-Mkhala-BC/254036367474?hash=item3b25bf5872%3Ag%3AZBMAAOSwpaVcHp1J&LH_Auction=1
2018-12-15 00:00:00,"Sold  Dec 15, 2018 Antique agate Islamic writing gold gilding beautiful pendant",25.0,Thailand,Islamic,jewellery text ,stone metal ,https://www.ebay.com/itm/Antique-agate-Islamic-writing-gold-gilding-beautiful-pendant/302993452728?hash=item468bd12eb8%3Ag%3AF-gAAOSwORxbx2aJ&LH_Auction=1
2019-02-20 00:00:00,"Sold  Feb 20, 2019 AUTHENTIC MEDIEVAL VIKING ERA BRONZE COILED PENDANT - J291",11.26,United Kingdom,Viking,jewellery ,metal ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-ERA-BRONZE-COILED-PENDANT-J291/254114552143?hash=item3b2a68594f%3Ag%3AjYgAAOSwu4JcXZgx&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 AUTHENTIC ANCIENT ROMAN BRONZE CLOTH PIN W/ DECORATED TERMINAL - H604",42.79,United Kingdom,Roman,clothing ,metal ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-BRONZE-CLOTH-PIN-W-DECORATED-TERMINAL-H604/254005905405?hash=item3b23ee87fd%3Ag%3Aic8AAOSwfhlcAWuK&LH_Auction=1
2019-02-13 00:00:00,"Sold  Feb 13, 2019 EXTREMELY ANCIENT ANTIQUE RARE VINTAGE RING VIKING BRONZE ARTIFACT",0.99,Morocco,Viking,jewellery ,metal ,https://www.ebay.com/itm/EXTREMELY-ANCIENT-ANTIQUE-RARE-VINTAGE-RING-VIKING-BRONZE-ARTIFACT/382781228587?hash=item591f8a062b%3Ag%3AZzIAAOSwWapcQefV&LH_Auction=1
2018-12-05 00:00:00,"Sold  Dec 5, 2018 AUTHENTIC ANCIENT ROMAN BRONZE PHALLUS AMULET - H479",32.98,United Kingdom,Roman,jewellery ,metal ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-BRONZE-PHALLUS-AMULET-H479/253995541621?hash=item3b23506475%3Ag%3ASBwAAOSwtvZb9-6V&LH_Auction=1
2018-12-13 00:00:00,"Sold  Dec 13, 2018 Solid Silver Roman Wonderful 2 Lions Horse Seal intaglio Old Ring  # 7E",57.0,Thailand,Roman,jewellery ,metal ,https://www.ebay.com/itm/Solid-Silver-Roman-Wonderful-2-Lions-Horse-Seal-intaglio-Old-Ring-7E/283295729784?hash=item41f5bdc878%3Ag%3AmzoAAOSw8a9cDBig&LH_Auction=1
2019-01-30 00:00:00,"Sold  Jan 30, 2019 10 Authentic Ancient Roman & Phoenician Green Glass Beads Artifacts Antiquities",9.95,United States,Near east,jewellery ,glass ,https://www.ebay.com/itm/10-Authentic-Ancient-Roman-Phoenician-Green-Glass-Beads-Artifacts-Antiquities/273670245253?hash=item3fb8048b85%3Ag%3AyFYAAOSwH0lcQfsJ&LH_Auction=1
2019-01-27 00:00:00,"Sold  Jan 27, 2019 *SC*A FINE GREEK APULIAN POTTERY BOWL, 4th.-3rd. century BC!",49.0,Denmark,Greek,weapon vessel ,,https://www.ebay.com/itm/SC-A-FINE-GREEK-APULIAN-POTTERY-BOWL-4th-3rd-century-BC/223330575132?hash=item33ff8a231c%3Ag%3A4MgAAOSw7VtbzQky&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 *SC*CHOICE ROMAN TERRACOTTA BOWL CA. 1ST.-3RD. CENTURY AD.",113.5,United Kingdom,Roman,weapon vessel ,terracotta ,https://www.ebay.com/itm/SC-CHOICE-ROMAN-TERRACOTTA-BOWL-CA-1ST-3RD-CENTURY-AD/223268113468?hash=item33fbd10c3c%3Ag%3A4moAAOSws%7EpcBGvM&LH_Auction=1
2019-01-14 00:00:00,"Sold  Jan 14, 2019 Rare ancient stone Near Eastern Seal , 300 bc .",12.58,United Kingdom,Near east,jewellery ,stone ,https://www.ebay.com/itm/Rare-ancient-stone-Near-Eastern-Seal-300-bc/264126303742?hash=item3d7f278dfe%3Ag%3A720AAOSwcXhcNgYC&LH_Auction=1
2019-02-22 00:00:00,"Sold  Feb 22, 2019 Turkish Ottoman Turkey Silver Brooch Pin Empire Coat of Arm with Enamel RARE",37.0,Turkey,Near east,clothing household ,metal ,https://www.ebay.com/itm/Turkish-Ottoman-Turkey-Silver-Brooch-Pin-Empire-Coat-of-Arm-with-Enamel-RARE/273707136093?hash=item3fba37745d%3Ag%3ATKsAAOSwzsNcaaV1&LH_Auction=1
2018-12-15 00:00:00,"Sold  Dec 15, 2018 3 Colorful Sahara Neolithic Points - Agate/Petrified Wood - Authentic",6.5,United States,Pre-historic,weapon tool ,stone ,https://www.ebay.com/itm/3-Colorful-Sahara-Neolithic-Points-Agate-Petrified-Wood-Authentic/264074715296?hash=item3d7c1460a0%3Ag%3ANl8AAOSwAQVcCCE3&LH_Auction=1
2019-02-10 00:00:00,"Sold  Feb 10, 2019  Roman Style Three Layer Agate Intaglio Signet Seal",39.0,Germany,Roman,jewellery ,stone ,https://www.ebay.com/itm/Roman-Style-Three-Layer-Agate-Intaglio-Signet-Seal/362540724199?hash=item54691c6fe7%3Ag%3AVOIAAOSwaOpbe%7EQA&LH_Auction=1
2019-02-22 00:00:00,"Sold  Feb 22, 2019 Roman Carnelian Old Stunning Rare Lovely Queen Seal Stone    #6s",29.0,Thailand,Roman,jewellery ,stone ,https://www.ebay.com/itm/Roman-Carnelian-Old-Stunning-Rare-Lovely-Queen-Seal-Stone-6s/283383897257?hash=item41faff1ca9%3Ag%3Ad-sAAOSwuQhb%7EEcU&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019 ancient Roman silver brooch, with carved inscribed ~ A.V.A",19.2,United Kingdom,Roman,text clothing ,metal ,https://www.ebay.com/itm/ancient-Roman-silver-brooch-with-carved-inscribed-A-V-A/273633254511?hash=item3fb5d01c6f%3Ag%3AmoMAAOSwt5VbHVlt&LH_Auction=1
2018-12-24 00:00:00,"Sold  Dec 24, 2018 Unique Ring with Scarab Beetle Egyptian Antiques faience Royal Ring",0.01,,Egyptian,jewellery ,glass ,
2019-02-20 00:00:00,"Sold  Feb 20, 2019 AUTHENTIC ANCIENT GREEK ERA BRONZE SPEAR - L213",141.71,United Kingdom,Greek,weapon ,metal ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-GREEK-ERA-BRONZE-SPEAR-L213/254114608732?hash=item3b2a69365c%3Ag%3Ak2oAAOSwwnVcXaIj&LH_Auction=1
2019-02-10 00:00:00,"Sold  Feb 10, 2019 Amazing Egyptian Anubis God Relief Wall Carving Ancient Civilisation Antiques",22.5,,Egyptian,statue ,,
2019-01-31 00:00:00,"Sold  Jan 31, 2019 VERY RARE EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (2) 11.2CM!!!",44.11,United Kingdom,Egyptian,statue ,,https://www.ebay.com/itm/VERY-RARE-EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-2-11-2CM/333032991847?hash=item4d8a502c67%3Ag%3A9EUAAOSwBAZcSe53&LH_Auction=1
2019-02-23 00:00:00,"Sold  Feb 23, 2019 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (3)",21.19,United Kingdom,Roman,clothing ,,https://www.ebay.com/itm/ANCIENT-VERY-RARE-ROMAN-PERIOD-DECORATED-TOGA-DRESS-PIN-2nd-3rd-Cent-AD-3/312482883251?hash=item48c16e66b3%3Ag%3Ac6EAAOSwxy5casRo&LH_Auction=1
2019-03-01 00:00:00,"Sold  Mar 1, 2019 Roman Period Bronze Pendant 100-300 AD",12.91,,Roman,jewellery ,metal ,
2019-02-28 00:00:00,"Sold  Feb 28, 2019 Stunning Rare Unique Ancient Roman Gold Silver ring Senatorial SPQR",124.04,,Roman,jewellery ,metal ,
2018-12-22 00:00:00,"Sold  Dec 22, 2018 ULTRA RARE PHOENICIAN FIGURE STATUETTE 300BC SUPER QUALITY (VERY LARGE SIZE) (4)",56.95,United Kingdom,Near east,statue,,https://www.ebay.com/itm/ULTRA-RARE-PHOENICIAN-FIGURE-STATUETTE-300BC-SUPER-QUALITY-VERY-LARGE-SIZE-4/312384005964?hash=item48bb89a74c%3Ag%3ARIcAAOSwS4VcF-wr&LH_Auction=1
2019-01-01 00:00:00,"Sold  Jan 1, 2019 GOING OUT OF BUSINESS SALE!  LARGE BOWL~ISRAEL~ TIME OF MOSES! 1500BC",30.59,United States,Near east,weapon vessel ,,https://www.ebay.com/itm/GOING-OUT-OF-BUSINESS-SALE-LARGE-BOWL-ISRAEL-TIME-OF-MOSES-1500BC/401668604963?hash=item5d85508423%3Ag%3A9OUAAOSwN3NcHvDW&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 2 Ancient Greek Or Roman Bronze Spear Point Dagger Arrow Head Empire Middle East",11.95,United States,Near east,weapon ,metal ,https://www.ebay.com/itm/2-Ancient-Greek-Or-Roman-Bronze-Spear-Point-Dagger-Arrow-Head-Empire-Middle-East/273596782548?hash=item3fb3a397d4%3Ag%3AKcIAAOSwQH5cAwiI&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 ANCIENT VIKING ROMAN Silver  Medallion  Amulet ARTIFACT VERY Unique",0.01,Morocco,Viking,jewellery ,metal ,https://www.ebay.com/itm/ANCIENT-VIKING-ROMAN-Silver-Medallion-Amulet-ARTIFACT-VERY-Unique/254039877898?hash=item3b25f4e90a%3Ag%3AGk8AAOSw0d1b6w5v&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 MUSEUM QUALITY BYZANTINE DECORATED RING CIRCA 700 AD",9.93,Cyprus,Byzantine,jewellery ,metal ,https://www.ebay.com/itm/MUSEUM-QUALITY-BYZANTINE-DECORATED-RING-CIRCA-700-AD/392194923623?hash=item5b50a39c67%3Ag%3AW-UAAOSwC%7E9cFpvv&LH_Auction=1
2019-02-02 00:00:00,"Sold  Feb 2, 2019 BEAUTIFUL ANCIENT EGYPTIAN RING 300 BC (8)",15.89,Egypt,Egyptian,jewellery ,,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-RING-300-BC-8/312448931710?hash=item48bf68577e%3Ag%3AoTUAAOSwmepcM3FX&LH_Auction=1
2019-03-01 00:00:00,"Sold  Mar 1, 2019 AUTHENTIC ANCIENT ROMAN MILITARY SOCKETED IRON CAVALRY SPEAR  - L231",121.84,United Kingdom,Roman,weapon clothing ,metal ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-MILITARY-SOCKETED-IRON-CAVALRY-SPEAR-L231/254135443570?hash=item3b2ba72072%3Ag%3A05AAAOSwgJ1cb9Iw&LH_Auction=1
2018-12-15 00:00:00,"Sold  Dec 15, 2018 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (1) LARGE 11.5 CM TALL !!",51.0,United Kingdom,Egyptian,statue ,,https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-1-LARGE-11-5-CM-TALL/312366636150?hash=item48ba809c76%3Ag%3AETsAAOSwWIJcDpMi&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 BEAUTIFUL UNDATED EGYPTIAN GLAZED FAIENCE RING WITH PHAROAH BUST",45.76,United Kingdom,Egyptian,jewellery statue ,glass ,https://www.ebay.com/itm/BEAUTIFUL-UNDATED-EGYPTIAN-GLAZED-FAIENCE-RING-WITH-PHAROAH-BUST/153314058873?hash=item23b23ae279%3Ag%3AuY0AAOSwb8BcHs0c&LH_Auction=1
2019-02-09 00:00:00,"Sold  Feb 9, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (11) 15 cm TALL !!!!",101.97,Egypt,Egyptian,statue ,,https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-11-15-cm-TALL/312460001261?hash=item48c0113fed%3Ag%3AkNAAAOSw-rxcPLCt&LH_Auction=1
2019-01-09 00:00:00,"Sold  Jan 9, 2019 Lot 5 Roman,Byzantine, medieval bronze rings",15.5,Austria,Byzantine,jewellery ,metal ,https://www.ebay.com/itm/Lot-5-Roman-Byzantine-medieval-bronze-rings/173719830509?hash=item2872823fed%3Ag%3A5VoAAOSwRDJcLNSp&LH_Auction=1
2019-01-14 00:00:00,"Sold  Jan 14, 2019 AMAZING ARCHAIC CRUSADERS BRONZE RING WITH STAR OF BETHLEHEM IN BEZEL - RARE",21.19,Ukraine,Near east,jewellery ,metal ,https://www.ebay.com/itm/AMAZING-ARCHAIC-CRUSADERS-BRONZE-RING-WITH-STAR-OF-BETHLEHEM-IN-BEZEL-RARE/153328686027?hash=item23b31a13cb%3Ag%3AYp0AAOSwNTNcM6zn&LH_Auction=1
2019-01-17 00:00:00,"Sold  Jan 17, 2019 ANTIQUE Roman Intaglio Woman Side Face w Classic Hair Bun Lapis Dome Stamp Bead",11.99,Thailand,Roman,jewellery tool ,stone ,https://www.ebay.com/itm/ANTIQUE-Roman-Intaglio-Woman-Side-Face-w-Classic-Hair-Bun-Lapis-Dome-Stamp-Bead/254062835357?hash=item3b2753369d%3Ag%3AwiAAAOSwcXhcN2YK&LH_Auction=1
2019-02-18 00:00:00,"Sold  Feb 18, 2019 LOT OF 3 -ANCIENT ROMAN BATTLE IRON ARROW ARROWHEAD - c. 300-400 AD",15.57,Austria,Roman,weapon ,metal ,https://www.ebay.com/itm/LOT-OF-3-ANCIENT-ROMAN-BATTLE-IRON-ARROW-ARROWHEAD-c-300-400-AD/323690714096?hash=item4b5d7853f0%3Ag%3AX08AAOSwAn9cZZWi&LH_Auction=1
2019-02-24 00:00:00,"Sold  Feb 24, 2019 Ancient Roman Bronze Phallus Pendant Amulet 1st-3rd Century AD",25.16,Austria,Roman,jewellery ,metal ,https://www.ebay.com/itm/Ancient-Roman-Bronze-Phallus-Pendant-Amulet-1st-3rd-Century-AD/292967388227?hash=item4436379443%3Ag%3ACM0AAOSwWTZcaa-W&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 Magnificent 24cm Dual Pointed Mesolithic/Neolithic Tranchet Hand Axe c10k-5k BC",41.05,United Kingdom,Pre-historic,weapon tool ,,https://www.ebay.com/itm/Magnificent-24cm-Dual-Pointed-Mesolithic-Neolithic-Tranchet-Hand-Axe-c10k-5k-BC/113527717824?hash=item1a6ec77fc0%3Ag%3AX44AAOSwE%7EZcMaod&LH_Auction=1
2019-02-08 00:00:00,"Sold  Feb 8, 2019 Lot of 5 coins Medieval silver coin Ancient Vikings of Kievan Rus",51.0,United States,Viking,coin,metal ,https://www.ebay.com/itm/Lot-of-5-coins-Medieval-silver-coin-Ancient-Vikings-of-Kievan-Rus/132937896519?hash=item1ef3b75247%3Ag%3AGMkAAOSwwDJcVEhb&LH_Auction=1
2018-12-08 00:00:00,"Sold  Dec 8, 2018 ANCIENT ROMAN LEAD ANIMAL VERY NICE AND INTEREST 14.4gr 35.3mm",9.93,United Kingdom,Roman,?,metal ,https://www.ebay.com/itm/ANCIENT-ROMAN-LEAD-ANIMAL-VERY-NICE-AND-INTEREST-14-4gr-35-3mm/312327565431?hash=item48b82c7077%3Ag%3A-XsAAOSw175b8piv&LH_Auction=1
2018-12-15 00:00:00,"Sold  Dec 15, 2018 INDUS VALLEY TERRACOTTA OIL LAMP WITH GEOMETRIC DESIGN RARE ANCIENT ARTIFACT (3)",22.5,United Kingdom,Indus,vessel ,terracotta ,https://www.ebay.com/itm/INDUS-VALLEY-TERRACOTTA-OIL-LAMP-WITH-GEOMETRIC-DESIGN-RARE-ANCIENT-ARTIFACT-3/312366569713?hash=item48ba7f98f1%3Ag%3AtQQAAOSwC85cDoLE&LH_Auction=1
2019-01-19 00:00:00,"Sold  Jan 19, 2019 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (1)",33.11,United Kingdom,Roman,vessel,glass ,https://www.ebay.com/itm/VERY-RARE-LARGE-ANCIENT-ROMAN-CLEAR-GLASS-VESSEL-1st-Century-A-D-1/312428142793?hash=item48be2b20c9%3Ag%3AJjAAAOSwuZVcPIz9&LH_Auction=1
2019-02-18 00:00:00,"Sold  Feb 18, 2019 Rare Egyptian Antique Ring Amulet topped with Scarab Beetle with Hieroglyphics",53.0,,Egyptian,jewellery text ,,
2019-02-09 00:00:00,"Sold  Feb 9, 2019 RARE ANCIENT NEAR EASTERN LAPIS LAZULI SEAL 300 BC (1)",34.43,United Kingdom,Near east,jewellery ,stone ,https://www.ebay.com/itm/RARE-ANCIENT-NEAR-EASTERN-LAPIS-LAZULI-SEAL-300-BC-1/312460040268?hash=item48c011d84c%3Ag%3AgWQAAOSwvGZcWG%7E-&LH_Auction=1
2019-02-10 00:00:00,"Sold  Feb 10, 2019  Rare Osiris Egyptian God Statue Ancient Figurine God of Afterlife Sculpture art",124.22,United States,Egyptian,statue,,https://www.ebay.com/itm/Rare-Osiris-Egyptian-God-Statue-Ancient-Figurine-God-of-Afterlife-Sculpture-art/223354526938?hash=item3400f79cda%3Ag%3AMtsAAOSw7OdcUi0B&LH_Auction=1
2019-01-19 00:00:00,"Sold  Jan 19, 2019 VERY RARE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (11) 12.5 cm Tall !!",56.95,United Kingdom,Roman,vessel,glass ,https://www.ebay.com/itm/VERY-RARE-ANCIENT-ROMAN-CLEAR-GLASS-VESSEL-1st-Century-A-D-11-12-5-cm-Tall/312428379498?hash=item48be2ebd6a%3Ag%3AAnAAAOSwZNtcPLD%7E&LH_Auction=1
2019-01-10 00:00:00,"Sold  Jan 10, 2019 Ancient Rare Unique old Bactrian stone carved 2 face with one Ram Seated Statue",46.0,Thailand,Central asia,statue,stone ,https://www.ebay.com/itm/Ancient-Rare-Unique-old-Bactrian-stone-carved-2-face-with-one-Ram-Seated-Statue/123580544595?hash=item1cc5f97653%3Ag%3AMg0AAOSw6S9cMO2f&LH_Auction=1
2019-01-06 00:00:00,"Sold  Jan 6, 2019 Ancient Greek SILVER STATER WITH 2 DOLPHINS RV PUNCHED SQUARES - RARE ARTEFACT",22.51,United Kingdom,Greek,coin ,metal ,https://www.ebay.com/itm/Ancient-Greek-SILVER-STATER-WITH-2-DOLPHINS-RV-PUNCHED-SQUARES-RARE-ARTEFACT/153322605471?hash=item23b2bd4b9f%3Ag%3AgNkAAOSwlThcKQhC&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Amazing Amulet Ankh Ring Faience Egyptian Antiques Ring Ankh Figurine",20.5,Egypt,Egyptian,jewellery statue ,glass ,https://www.ebay.com/itm/Amazing-Amulet-Ankh-Ring-Faience-Egyptian-Antiques-Ring-Ankh-Figurine/192761557421?hash=item2ce17bf1ad%3Ag%3A2aUAAOSwe9VcGBQ1&LH_Auction=1
2019-02-17 00:00:00,"Sold  Feb 17, 2019 Rare Antique Ancient Egyptian 3 Ushabtis work Servant Minions Daed 1640-1580BC",49.0,Egypt,Egyptian,statue ,,https://www.ebay.com/itm/Rare-Antique-Ancient-Egyptian-3-Ushabtis-work-Servant-Minions-Daed-1640-1580BC/333066590242?hash=item4d8c50d822%3Ag%3A6mAAAOSwYV5cQ3c1&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 RARE VIKING ERA IRON AXE HEAD 8TH-11TH C AD - 525grams - TERRIBLE WEAPON",72.0,Austria,Viking,weapon,metal ,https://www.ebay.com/itm/RARE-VIKING-ERA-IRON-AXE-HEAD-8TH-11TH-C-AD-525grams-TERRIBLE-WEAPON/223287174700?hash=item33fcf3e62c%3Ag%3ABBEAAOSwMKxcFpDh&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (4)",49.0,United Kingdom,Near east,jewellery ,,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-4/312383611011?hash=item48bb83a083%3Ag%3AjiMAAOSwqkRcF7Vg&LH_Auction=1
2019-02-13 00:00:00,"Sold  Feb 13, 2019 Royal Scarab is very rare ancient Egyptian civilization 11",61.87,Egypt,Egyptian,jewellery ,,https://www.ebay.com/itm/Royal-Scarab-is-very-rare-ancient-Egyptian-civilization-11/183667810071?hash=item2ac3745f17%3Ag%3AGOoAAOSwrm5cSM6-&LH_Auction=1
2018-12-11 00:00:00,"Sold  Dec 11, 2018 2 Ancient Neolithic Carnelian Ear Plugs, Stone Age, VERY RARE !!",7.5,Germany,Pre-historic,jewellery tool ,stone ,https://www.ebay.com/itm/2-Ancient-Neolithic-Carnelian-Ear-Plugs-Stone-Age-VERY-RARE/153292873966?hash=item23b0f7a0ee%3Ag%3AZfcAAOSw7HhcCUfe&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018 1 Ancient Roman Carnelian Bead, Romans VERY RARE!  TOP!",0.99,Bahrain,Roman,jewellery ,stone ,https://www.ebay.com/itm/1-Ancient-Roman-Carnelian-Bead-Romans-VERY-RARE-TOP/143050399592?hash=item214e77df68%3Ag%3A5oQAAOSwMQ1cEmjW&LH_Auction=1
2019-01-20 00:00:00,"Sold  Jan 20, 2019 Roman Bronze Military Diploma Fragment",17.99,Austria,Roman,?,metal ,https://www.ebay.com/itm/Roman-Bronze-Military-Diploma-Fragment/273658189359?hash=item3fb74c962f%3Ag%3AvzsAAOSwsQJcPgrq&LH_Auction=1
2019-02-08 00:00:00,"Sold  Feb 8, 2019 Antique Islamic Persian Hindu Khorassan Sty. Bronze Incense Burner Rooster Shape",359.17,United States,Near east,religious vessel ,metal ,https://www.ebay.com/itm/Antique-Islamic-Persian-Hindu-Khorassan-Sty-Bronze-Incense-Burner-Rooster-Shape/183668254854?hash=item2ac37b2886%3Ag%3AQ7UAAOSwx3FcVyOl&LH_Auction=1
2019-01-28 00:00:00,"Sold  Jan 28, 2019 UNIQUE Ancient Antique Roman Ring Bronze Stunning artifact rare type",0.99,Morocco,Roman,jewellery ,metal ,https://www.ebay.com/itm/UNIQUE-Ancient-Antique-Roman-Ring-Bronze-Stunning-artifact-rare-type/192795673898?hash=item2ce384852a%3Ag%3AeB0AAOSwxrJcQeAM&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 ANCIENT ROMAN CYLINDER SEAL PENDANT UNCERTAIN 5.6gr  33.1mm",16.55,United Kingdom,Roman,jewellery ,,https://www.ebay.com/itm/ANCIENT-ROMAN-CYLINDER-SEAL-PENDANT-UNCERTAIN-5-6gr-33-1mm/264094614237?hash=item3d7d4402dd%3Ag%3A5icAAOSwALpcGhVk&LH_Auction=1
2019-02-02 00:00:00,"Sold  Feb 2, 2019 VERY RARE ANCIENT EGYPTIAN CANOPIC JAR LATE PERIOD 664 - 332 BC (2)",305.92,United Kingdom,Egyptian,vessel ,,https://www.ebay.com/itm/VERY-RARE-ANCIENT-EGYPTIAN-CANOPIC-JAR-LATE-PERIOD-664-332-BC-2/312448936199?hash=item48bf686907%3Ag%3ALdAAAOSwUWtcT07P&LH_Auction=1
2019-02-16 00:00:00,"Sold  Feb 16, 2019 ""  EXCELLENT "" Ancient Bronze Roman Ring",4.25,Greece,Roman,jewellery ,metal ,https://www.ebay.com/itm/EXCELLENT-Ancient-Bronze-Roman-Ring/153374667540?hash=item23b5d7b314%3Ag%3AEbUAAOSwY7lcYfc7&LH_Auction=1
