Date,Object,Price,Location,Category,Object Type,Link
2018-12-02 00:00:00,"Sold  Dec 2, 2018 HIGHLY UNUSUAL CIRCA 1075-332BC ANCIENT EGYPTIAN TOKEN W/HIEROGLYPHS",21.94,United Kingdom,Egyptian,?,https://www.ebay.com/itm/HIGHLY-UNUSUAL-CIRCA-1075-332BC-ANCIENT-EGYPTIAN-TOKEN-W-HIEROGLYPHS/223252803635?hash=item33fae77033%3Ag%3AwzAAAOSw2fRb-wH7&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 STUNNING - CIRCA 715-332BCE - ANCIENT EGYPTIAN STONE ANUBIS TOP RING -INTACT",34.85,United Kingdom,Egyptian,?,https://www.ebay.com/itm/STUNNING-CIRCA-715-332BCE-ANCIENT-EGYPTIAN-STONE-ANUBIS-TOP-RING-INTACT/223314379867?hash=item33fe93045b%3Ag%3AzxcAAOSw6%7EpcMmRT&LH_Auction=1
2018-11-10 00:00:00,"Sold  Nov 10, 2018 Ancient Roman Senatorial Legionary SILVER ring Leg XXX Ulpia Victrix amazing",25.99,,Roman,?,
2018-12-07 00:00:00,"Sold  Dec 7, 2018 Ancient Egyptian Granite Cat 2800 BC -2750 BC",55.5,United Kingdom,Egyptian,?,https://www.ebay.com/itm/Ancient-Egyptian-Granite-Cat-2800-BC-2750-BC/173668811200?hash=item286f77c1c0%3Ag%3Ar%7E4AAOSwBJVb-HJC&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 RARE ANCIENT NEAR EASTERN LAPIS LAZULI SEAL 300 BC (2)",4.13,United Kingdom,Near east,?,https://www.ebay.com/itm/RARE-ANCIENT-NEAR-EASTERN-LAPIS-LAZULI-SEAL-300-BC-2/312418758220?hash=item48bd9bee4c%3Ag%3AzhEAAOSw5r1cM3kN&LH_Auction=1
2018-10-31 00:00:00,"Sold  Oct 31, 2018 Authentic A cute small Cypriot  figure: Middle Bronze Age I - II",81.0,,Bronze age,?,
2018-10-31 00:00:00,"Sold  Oct 31, 2018 Authentic A cute Cypriot  figure: Middle Bronze Age I - II (2000-1750 BC)",113.5,,Bronze age,?,
2019-01-12 00:00:00,"Sold  Jan 12, 2019 VERY RARE PHOENICIAN FACE BEAD 300BC SUPER QUALITY (LARGE SIZE) (2)",9.29,United Kingdom,Near east,?,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-FACE-BEAD-300BC-SUPER-QUALITY-LARGE-SIZE-2/312418782887?hash=item48bd9c4ea7%3Ag%3AzooAAOSwMpFcM33%7E&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 5 RARE Ancient Roman Blue Glass Beads 2000+ Years Old! Authentic Artifact Big",9.95,United States,Roman,?,https://www.ebay.com/itm/5-RARE-Ancient-Roman-Blue-Glass-Beads-2000-Years-Old-Authentic-Artifact-Big/273596783137?hash=item3fb3a39a21%3Ag%3AHEcAAOSwQH5b4w%7El&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 Outstanding Byzantine Bronze ICON of  SAINT - WARRIOR  circa 1200 AD  (+382)",68.4,United Kingdom,Byzantine,?,https://www.ebay.com/itm/Outstanding-Byzantine-Bronze-ICON-of-SAINT-WARRIOR-circa-1200-AD-382/273612180458?hash=item3fb48e8bea%3Ag%3AY88AAOSwFAtcFSzL&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 STUNNING -CIRCA 1500-332BC - ANCIENT EGYPTIAN FAIENCE STONE BASTET AMULET",16.91,United Kingdom,Egyptian,?,https://www.ebay.com/itm/STUNNING-CIRCA-1500-332BC-ANCIENT-EGYPTIAN-FAIENCE-STONE-BASTET-AMULET/223314388278?hash=item33fe932536%3Ag%3A17kAAOSwC45cMmVh&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (5)",17.64,United Kingdom,Egyptian,?,https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-5/312408776694?hash=item48bd039ff6%3Ag%3AGQIAAOSwtFxcKjL3&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 BEAUTIFUL ANCIENT EGYPTIAN  RING 300 BC (1)",16.13,United Kingdom,Egyptian,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-RING-300-BC-1/312329865854?hash=item48b84f8a7e%3Ag%3AdAcAAOSwi7Vb9ESp&LH_Auction=1
2018-10-24 00:00:00,"Sold  Oct 24, 2018 5 Ancient Or Medieval Wedding Band Rings Lot Authentic Artifact Lot Roman Europe",17.5,United States,Roman,?,https://www.ebay.com/itm/5-Ancient-Or-Medieval-Wedding-Band-Rings-Lot-Authentic-Artifact-Lot-Roman-Europe/273513601085?hash=item3faeae583d%3Ag%3AmiMAAOSwz3Rbx1hU&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019 INTACT GREEK CARNELIAN STONE SEAL WITH ANIMAL VERY NICE 1.5gr  19.8mm",32.27,United Kingdom,Greek,?,https://www.ebay.com/itm/INTACT-GREEK-CARNELIAN-STONE-SEAL-WITH-ANIMAL-VERY-NICE-1-5gr-19-8mm/264097663617?hash=item3d7d728a81%3Ag%3AyHsAAOSwOVlcHOme&LH_Auction=1
2018-11-21 00:00:00,"Sold  Nov 21, 2018 Rare Ancient Egyptian  Set 4 Canopic Jars (old Kingdom)",70.98,United Kingdom,Egyptian,?,https://www.ebay.com/itm/Rare-Ancient-Egyptian-Set-4-Canopic-Jars-old-Kingdom/173641615270?hash=item286dd8c7a6%3Ag%3A1MwAAOSwvYRb7M8Z&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 ANTIQUE BRASS 4 ISLAMIC ILAM SIZE BETWEEN 1 TO 4 INCH",0.99,,Islamic,?,
2018-12-06 00:00:00,"Sold  Dec 6, 2018 Antique Roman Medieval Red Carnelian Intaglio Human Men Christmas Greek Bead T4",12.99,Thailand,Greek,?,https://www.ebay.com/itm/Antique-Roman-Medieval-Red-Carnelian-Intaglio-Human-Men-Christmas-Greek-Bead-T4/323577407599?hash=item4b56b7686f%3Ag%3AtKcAAOSwcqxb8jWl&LH_Auction=1
2018-12-26 00:00:00,"Sold  Dec 26, 2018 1 Ancient Roman Carnelian Bead, Romans VERY RARE!  TOP!",10.5,Bahrain,Roman,?,https://www.ebay.com/itm/1-Ancient-Roman-Carnelian-Bead-Romans-VERY-RARE-TOP/153310101402?hash=item23b1fe7f9a%3Ag%3A6%7EIAAOSwWrxcGndw&LH_Auction=1
2018-12-01 00:00:00,"Sold  Dec 1, 2018 1 Ancient Neolithic Flint Arrowhead, Stone Age, VERY RARE !!  TOP !!",0.99,Germany,Pre-historic,?,https://www.ebay.com/itm/1-Ancient-Neolithic-Flint-Arrowhead-Stone-Age-VERY-RARE-TOP/143028642389?hash=item214d2be255%3Ag%3ADr8AAOSw1Exb-%7Eaq&LH_Auction=1
2018-12-05 00:00:00,"Sold  Dec 5, 2018  DECORATED GENUINE ANGLO-SAXON Æ RING -  wearable - UK found",87.76,,Viking,?,
2018-11-30 00:00:00,"Sold  Nov 30, 2018 Ancient Roman Bronze -Great lot of artifacts Romans 100/300 A.D.",7.5,United Arab Emirates,Roman,?,https://www.ebay.com/itm/Ancient-Roman-Bronze-Great-lot-of-artifacts-Romans-100-300-A-D/183550283475?hash=item2abc730ed3%3Ag%3Av%7E0AAOSwfgRb22SK&LH_Auction=1
2019-01-10 00:00:00,"Sold  Jan 10, 2019 Rare ancient stone near eastern seal , 300 bc .",2.84,United Kingdom,Near east,?,https://www.ebay.com/itm/Rare-ancient-stone-near-eastern-seal-300-bc/264119797100?hash=item3d7ec4456c%3Ag%3AIJoAAOSwnfRcMMEi&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 VERY RARE PHOENICIAN BEAD 300BC SUPER QUALITY (LARGE SIZE) (2)",1.28,United Kingdom,Near east,?,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-BEAD-300BC-SUPER-QUALITY-LARGE-SIZE-2/312383888347?hash=item48bb87dbdb%3Ag%3A8%7EsAAOSwwTFcF85q&LH_Auction=1
2018-12-26 00:00:00,"Sold  Dec 26, 2018 extremely ancient old ring bronze legionary roman ring bronze rare type",10.99,Morocco,Roman,?,https://www.ebay.com/itm/extremely-ancient-old-ring-bronze-legionary-roman-ring-bronze-rare-type/254032761640?hash=item3b25885328%3Ag%3AMjIAAOSw8VtcGXxW&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 Ancient Roman Legionery Silver Ring    ""Legio I Germanica""",39.0,Paracin,Roman,?,https://www.ebay.com/itm/Ancient-Roman-Legionery-Silver-Ring-Legio-I-Germanica/332937267876?hash=item4d849b8aa4%3Ag%3AJVIAAOSwtQNcDS4X&LH_Auction=1
2018-12-26 00:00:00,"Sold  Dec 26, 2018 10 Ancient Glass Beads Roman? African? Phoenician? Artifact Green Striped",9.95,United States,Near east,?,https://www.ebay.com/itm/10-Ancient-Glass-Beads-Roman-African-Phoenician-Artifact-Green-Striped/273618702458?hash=item3fb4f2107a%3Ag%3AissAAOSwDaBb4xAo&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 Roman Bronze Drinking Cup",18.49,,Roman,?,
2019-01-05 00:00:00,"Sold  Jan 5, 2019 ROMAN TERRACOTTA POT, RARE ANCIENT ARTIFACT (1)",63.24,Hong Kong,Roman,?,https://www.ebay.com/itm/ROMAN-TERRACOTTA-POT-RARE-ANCIENT-ARTIFACT-1/312409040302?hash=item48bd07a5ae%3Ag%3ApssAAOSwHexcKmPI&LH_Auction=1
2018-10-31 00:00:00,"Sold  Oct 31, 2018 393-294 BC Attica Athens Athena / Owl Ancient Greek Silver Tetradrachm NGC AU",515.0,United States,Greek,?,https://www.ebay.com/itm/393-294-BC-Attica-Athens-Athena-Owl-Ancient-Greek-Silver-Tetradrachm-NGC-AU/292786294100?hash=item442b6c4d54%3Ag%3A0YUAAOSwJ2pb0NOD&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019 Ancient Roman Archers Ring",27.61,Paracin,Roman,?,https://www.ebay.com/itm/Ancient-Roman-Archers-Ring/192777736613?hash=item2ce272d1a5%3Ag%3A4zsAAOSwHOZcLFJF&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 VERY RARE ANCIENT NEAR EASTERN SEAL 300 BC (2)",4.13,United Kingdom,Near east,?,https://www.ebay.com/itm/VERY-RARE-ANCIENT-NEAR-EASTERN-SEAL-300-BC-2/312383604564?hash=item48bb838754%3Ag%3AA-kAAOSwX6RcF7LV&LH_Auction=1
2018-11-30 00:00:00,"Sold  Nov 30, 2018 RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (5)",2.19,United Kingdom,Near east,?,https://www.ebay.com/itm/RARE-PHOENICIAN-GLASS-BIRD-BEAD-300BC-SUPER-QUALITY-5/332903996215?hash=item4d829fdb37%3Ag%3AaOAAAOSwa1hb-xuH&LH_Auction=1
2019-01-17 00:00:00,"Sold  Jan 17, 2019 1 Ancient Neolithic Agate Ear Plug, Stone Age, VERY RARE !!",22.5,Germany,Pre-historic,?,https://www.ebay.com/itm/1-Ancient-Neolithic-Agate-Ear-Plug-Stone-Age-VERY-RARE/143088351550?hash=item2150baf93e%3Ag%3A6FsAAOSwlLlcOeJ5&LH_Auction=1
2018-12-28 00:00:00,"Sold  Dec 28, 2018 Roman Bronze Drinking Cup",17.99,United Kingdom,Roman,?,https://www.ebay.com/itm/Roman-Bronze-Drinking-Cup/273616283057?hash=item3fb4cd25b1%3Ag%3Al9EAAOSwEp5cGQCT&LH_Auction=1
2019-01-11 00:00:00,"Sold  Jan 11, 2019 Craft Аx -  Kievan Rus, Vikings 9 - 11th century AD",19.99,,Viking,?,
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Ancient Egyptian Faience Horus Eye Wristband Rare Eye Of Horus Bracelet",1.0,,Egyptian,?,
2018-10-29 00:00:00,"Sold  Oct 29, 2018 A Group of Ancient Metal Artefacts, from the Middle East (2)",6.45,United States,Near east,?,https://www.ebay.com/itm/A-Group-of-Ancient-Metal-Artefacts-from-the-Middle-East-2/163329458957?hash=item260731c30d%3Ag%3AWjQAAOSwiiVbw2op&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 INTACT-BYZANTINE ERA EGYPTIAN GLAZE STONE CROCODILE -PENDANT",24.52,Cyprus,Byzantine,?,https://www.ebay.com/itm/INTACT-BYZANTINE-ERA-EGYPTIAN-GLAZE-STONE-CROCODILE-PENDANT/202531838936?hash=item2f27d69bd8%3Ag%3A1dMAAOSw%7E2VcDWlF&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (1)",23.23,Cyprus,Near east,?,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-GLASS-BIRD-BEAD-300BC-SUPER-QUALITY-1/312329777316?hash=item48b84e30a4%3Ag%3AnREAAOSwtcRb9DmG&LH_Auction=1
2018-11-28 00:00:00,"Sold  Nov 28, 2018 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA REDWARE PLATE -  L717",8.39,United Kingdom,Roman,?,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-LEGIONARY-TERRACOTTA-REDWARE-PLATE-L717/253984544490?hash=item3b22a896ea%3Ag%3A-SYAAOSwy2pb7tYp&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 ANCIENT Solid ROMAN BRONZE Ring Amazing Vintage",9.99,,Roman,?,
2018-12-22 00:00:00,"Sold  Dec 22, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (4)",10.97,United Kingdom,Near east,?,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-GLASS-BIRD-BEAD-300BC-SUPER-QUALITY-4/312383618746?hash=item48bb83beba%3Ag%3AnXkAAOSwdrdcF7g5&LH_Auction=1
2018-11-04 00:00:00,"Sold  Nov 4, 2018 INTACT ROMAN MILITARY BRONZE SEAL RING DEPICTING DOUBLE HEADED EAGLE CA 300 AD",25.81,Cyprus,Roman,?,https://www.ebay.com/itm/INTACT-ROMAN-MILITARY-BRONZE-SEAL-RING-DEPICTING-DOUBLE-HEADED-EAGLE-CA-300-AD/392159108421?hash=item5b4e811d45%3Ag%3AqxUAAOSwtMNb1FA6&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 1 Ancient Neolithic Agate Ear Plug, Stone Age, VERY RARE !!",12.5,Germany,Pre-historic,?,https://www.ebay.com/itm/1-Ancient-Neolithic-Agate-Ear-Plug-Stone-Age-VERY-RARE/143039505561?hash=item214dd1a499%3Ag%3AzSsAAOSwJ7RcBq1H&LH_Auction=1
2018-10-23 00:00:00,"Sold  Oct 23, 2018 1 Ancient Neolithic Clay Bead, Stone Age, VERY RARE !!  TOP !!",19.5,Germany,Pre-historic,?,https://www.ebay.com/itm/1-Ancient-Neolithic-Clay-Bead-Stone-Age-VERY-RARE-TOP/153223747034?hash=item23acd8d5da%3Ag%3AF1EAAOSw%7EydbyLBe&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 PHALLIC FERTILITY ROMAN BRONZE  RING",4.99,,Roman,?,
2018-12-28 00:00:00,"Sold  Dec 28, 2018 2 Ancient Neolithic Flint Arrowheads, Stone Age, VERY RARE !!  TOP !!",20.04,Germany,Pre-historic,?,https://www.ebay.com/itm/2-Ancient-Neolithic-Flint-Arrowheads-Stone-Age-VERY-RARE-TOP/153314828271?hash=item23b2469fef%3Ag%3Ap6MAAOSwIKNcH8gq&LH_Auction=1
2018-12-01 00:00:00,"Sold  Dec 1, 2018 RARE EARLY ROMAN PERIOD BRONZE FISHING HOOK+++AS FOUND+++",29.99,Norway,Roman,?,https://www.ebay.com/itm/RARE-EARLY-ROMAN-PERIOD-BRONZE-FISHING-HOOK-AS-FOUND/223265179412?hash=item33fba44714%3Ag%3AiNoAAOSwaPNcAbzo&LH_Auction=1
2018-12-20 00:00:00,"Sold  Dec 20, 2018 Roman Bronze Bracelet",28.39,United Kingdom,Roman,?,https://www.ebay.com/itm/Roman-Bronze-Bracelet/273612128111?hash=item3fb48dbf6f%3Ag%3A5e8AAOSwjTtcFSDy&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019  PERFECT ROMAN BRONZE RING WITH CARVED DESIGNS CIRCA 400 AD",16.13,United Kingdom,Roman,?,https://www.ebay.com/itm/PERFECT-ROMAN-BRONZE-RING-WITH-CARVED-DESIGNS-CIRCA-400-AD/392211464828?hash=item5b51a0027c%3Ag%3Ap5cAAOSwPXFcNfPP&LH_Auction=1
2018-12-20 00:00:00,"Sold  Dec 20, 2018 ** BEAUTIFULL ** Ancient Roman Silver  ring ** VICTORY ** on BLUE GEMSTONE",32.09,Greece,Roman,?,https://www.ebay.com/itm/BEAUTIFULL-Ancient-Roman-Silver-ring-VICTORY-on-BLUE-GEMSTONE/113449957849?hash=item1a6a24f9d9%3Ag%3AK8YAAOSwOchcEwHx&LH_Auction=1
2018-11-04 00:00:00,"Sold  Nov 4, 2018 ANCIENT ROMAN C. 3RD-4TH CENTURY A.D. GOLD EARRING",154.86,United Kingdom,Roman,?,https://www.ebay.com/itm/ANCIENT-ROMAN-C-3RD-4TH-CENTURY-A-D-GOLD-EARRING/273528665682?hash=item3faf943652%3Ag%3AySQAAOSwtxlb1FBl&LH_Auction=1
2019-01-14 00:00:00,"Sold  Jan 14, 2019 ROMAN BRITISH MORTARIUM RIM (VELULAMIUM REGION TYPE)",1.55,United Kingdom,Roman,?,https://www.ebay.com/itm/ROMAN-BRITISH-MORTARIUM-RIM-VELULAMIUM-REGION-TYPE/352560138511?hash=item521638c90f%3Ag%3AEY4AAOSwhzhcLytU&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 Rare Unique Stunning  Ancient Roman Silver ring Senatorial Legionary SPQR Eagle",42.0,Bulgaria,Roman,?,https://www.ebay.com/itm/Rare-Unique-Stunning-Ancient-Roman-Silver-ring-Senatorial-Legionary-SPQR-Eagle/183599568935?hash=item2abf631827%3Ag%3AtrIAAOSwQZVcHnmK&LH_Auction=1
2018-11-04 00:00:00,"Sold  Nov 4, 2018 VERY RARE LARGE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (3)",5.42,Cyprus,Near east,?,https://www.ebay.com/itm/VERY-RARE-LARGE-PHOENICIAN-GLASS-BIRD-BEAD-300BC-SUPER-QUALITY-3/312286884320?hash=item48b5bfb1e0%3Ag%3Au3cAAOSwpFtb2D03&LH_Auction=1
2018-11-27 00:00:00,"Sold  Nov 27, 2018 EBAY BEST!   ANCIENT ROMAN BATTLE AXE! 200AD!  WOW!  EXCELLENT!",6.0,United States,Roman,?,https://www.ebay.com/itm/EBAY-BEST-ANCIENT-ROMAN-BATTLE-AXE-200AD-WOW-EXCELLENT/401638254605?hash=item5d8381680d%3Ag%3Az4YAAOSwSDxbpZBY&LH_Auction=1
2018-11-23 00:00:00,"Sold  Nov 23, 2018 MASSIVE GLADIATOR ROMAN RING",4.99,United Kingdom,Roman,?,https://www.ebay.com/itm/MASSIVE-GLADIATOR-ROMAN-RING/273563842579?hash=item3fb1acf813%3Ag%3Am3wAAOSwElhb1L6b&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 EXTREMELY Ancient VIKING silver RING museum quality ARTIFACT VERY AMAZING",0.99,Morocco,Viking,?,https://www.ebay.com/itm/EXTREMELY-Ancient-VIKING-silver-RING-museum-quality-ARTIFACT-VERY-AMAZING/292885806960?hash=item44315abf70%3Ag%3AMeUAAOSw0d1cDRYi&LH_Auction=1
2018-11-17 00:00:00,"Sold  Nov 17, 2018 Ancient Viking bronze ring. #475",20.5,Morocco,Viking,?,https://www.ebay.com/itm/Ancient-Viking-bronze-ring-475/253974660526?hash=item3b2211c5ae%3Ag%3AuJAAAOSwEYpb5zbA&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018 Miniature Greek Spartan Bronze Helmet",25.8,,Greek,?,
2018-12-30 00:00:00,"Sold  Dec 30, 2018 MASSIVE PHOENICIAN BRONZE DECORATED RING WITH BIRDS AND COLORED GLASS STONE CIRC",62.94,Cyprus,Near east,?,https://www.ebay.com/itm/MASSIVE-PHOENICIAN-BRONZE-DECORATED-RING-WITH-BIRDS-AND-COLORED-GLASS-STONE-CIRC/392198731254?hash=item5b50ddb5f6%3Ag%3AbzQAAOSw%7E5dcHlBb&LH_Auction=1
2018-11-11 00:00:00,"Sold  Nov 11, 2018 rare ancient bronze ring viking artifact bronze ring authentic",0.99,Morocco,Viking,?,https://www.ebay.com/itm/rare-ancient-bronze-ring-viking-artifact-bronze-ring-authentic/292803135600?hash=item442c6d4870%3Ag%3AfJ8AAOSwz05b3xD7&LH_Auction=1
2018-11-24 00:00:00,"Sold  Nov 24, 2018 PERFECT-Byzantine Bronze Decorated Ring Circa 700-900 AD",12.5,,Byzantine,?,
2018-12-30 00:00:00,"Sold  Dec 30, 2018 Lovely Ancient Roman King Intaglio Lapis lazuli stone Rare Silver Ring",12.5,Thailand,Roman,?,https://www.ebay.com/itm/Lovely-Ancient-Roman-King-Intaglio-Lapis-lazuli-stone-Rare-Silver-Ring/123559598414?hash=item1cc4b9d94e%3Ag%3AmL4AAOSwBVdcH7PW&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 Dallah With rare Ottoman inscriptions and writings Of copper handmade",0.99,Turkey,Near east,?,https://www.ebay.com/itm/Dallah-With-rare-Ottoman-inscriptions-and-writings-Of-copper-handmade/143022740526?hash=item214cd1d42e%3Ag%3A0S0AAOSwiWZb5C6z&LH_Auction=1
2018-11-29 00:00:00,"Sold  Nov 29, 2018 VERY RARE LARGE GRECO-THRACO INTAGLIO SEAL BRONZE RING, GOD IMAGE+++",24.99,Norway,Greek,?,https://www.ebay.com/itm/VERY-RARE-LARGE-GRECO-THRACO-INTAGLIO-SEAL-BRONZE-RING-GOD-IMAGE/223246190881?hash=item33fa828921%3Ag%3A2RAAAOSwBFVbjw5Z&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 Ancient Roman c. 2nd - 3rd Century AD. Lovely green glass single-handled Jug",71.0,United Kingdom,Roman,?,https://www.ebay.com/itm/Ancient-Roman-c-2nd-3rd-Century-AD-Lovely-green-glass-single-handled-Jug/283332255371?hash=item41f7eb1e8b%3Ag%3AYcMAAOSw8%7EhcNO1s&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 4 Ancient Neolithic Drilled Buffalo Teeth, Amulets, Stone Age, VERY RARE !!",16.01,Germany,Pre-historic,?,https://www.ebay.com/itm/4-Ancient-Neolithic-Drilled-Buffalo-Teeth-Amulets-Stone-Age-VERY-RARE/153290138825?hash=item23b0cde4c9%3Ag%3AdHQAAOSw7R9cBrE0&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 2832	Ancient Roman billon ring with a cross, 18 mm.",16.13,Austria,Roman,?,https://www.ebay.com/itm/2832-Ancient-Roman-billon-ring-with-a-cross-18-mm/183524587916?hash=item2abaeaf98c%3Ag%3AZPwAAOSwezRb48LX&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 Neolithic Arrowheads in 3D Picture Frame, Authentic Artifacts 4000BC (0148)",19.36,United Kingdom,Pre-historic,?,https://www.ebay.com/itm/Neolithic-Arrowheads-in-3D-Picture-Frame-Authentic-Artifacts-4000BC-0148/264082213589?hash=item3d7c86cad5%3Ag%3AggIAAOSwGtRX0ERh&LH_Auction=1
2018-10-29 00:00:00,"Sold  Oct 29, 2018 Beautiful rare Egyptian faience scrabe",15.0,,Egyptian,?,
2018-11-26 00:00:00,"Sold  Nov 26, 2018 A panel decorated with Islamic inscriptions on stone handmade",5.5,Turkey,Islamic,?,https://www.ebay.com/itm/A-panel-decorated-with-Islamic-inscriptions-on-stone-handmade/143022750719?hash=item214cd1fbff%3Ag%3AoKoAAOSwG1Jb5IzI&LH_Auction=1
2018-11-02 00:00:00,"Sold  Nov 2, 2018 Rare Antique Ancient Egyptian 2 Ushabtis servant minions for dead1640-1560BC",49.0,Egypt,Egyptian,?,https://www.ebay.com/itm/Rare-Antique-Ancient-Egyptian-2-Ushabtis-servant-minions-for-dead1640-1560BC/332857384838?hash=item4d7fd89f86%3Ag%3AocEAAOSwsGpbs4rv&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 Roman Bronze Ring",6.44,,Roman,?,
2019-01-11 00:00:00,"Sold  Jan 11, 2019 ANCIENT ROMAN MIXED GLASS BEADS CIRCA 2ND CENTURY AD - NO RESERVE 09012",15.49,United Kingdom,Roman,?,https://www.ebay.com/itm/ANCIENT-ROMAN-MIXED-GLASS-BEADS-CIRCA-2ND-CENTURY-AD-NO-RESERVE-09012/283332253885?hash=item41f7eb18bd%3Ag%3ATDYAAOSws%7Epb6xav&LH_Auction=1
2019-01-11 00:00:00,"Sold  Jan 11, 2019 NERO CAESAR 54 AD – 68 AD EMPEROR Ancient Roman Legionary Senatorial SILVER Ring",46.0,,Roman,?,
2018-12-29 00:00:00,"Sold  Dec 29, 2018 Lot of 10x Ancient Roman Iron Knifes L=140-220mm 400gr.",33.0,Netherlands,Roman,?,https://www.ebay.com/itm/Lot-of-10x-Ancient-Roman-Iron-Knifes-L-140-220mm-400gr/223294797942?hash=item33fd683876%3Ag%3A9OAAAOSwAopcHm5H&LH_Auction=1
2018-12-05 00:00:00,"Sold  Dec 5, 2018 AUTHENTIC MEDIEVAL VIKING RING W/ DRAGON EYE MOTIF - WEARABLE - H486",25.81,United Kingdom,Viking,?,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-RING-W-DRAGON-EYE-MOTIF-WEARABLE-H486/253995555128?hash=item3b23509938%3Ag%3AiHAAAOSwX6Rb9%7EEP&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019 LOT OF 15 pcs. RARE CELTIC BRONZE RING PROTO MONEY, TOP CONDITION+++",24.99,United Kingdom,Celt,?,https://www.ebay.com/itm/LOT-OF-15-pcs-RARE-CELTIC-BRONZE-RING-PROTO-MONEY-TOP-CONDITION/223303592244?hash=item33fdee6934%3Ag%3AgT4AAOSwH1pb-dv8&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 NobleSpirit NO RESERVE (3970) Fascinating Terracotta Egyptian Headrest",531.74,,Egyptian,?,
2018-11-08 00:00:00,"Sold  Nov 8, 2018 VERY RARE-BROKEN ROMAN SILVER INTAGLIO RING WITH CARNELIAN STONE CA 100-300 AD",16.78,Cyprus,Roman,?,https://www.ebay.com/itm/VERY-RARE-BROKEN-ROMAN-SILVER-INTAGLIO-RING-WITH-CARNELIAN-STONE-CA-100-300-AD/202485339175?hash=item2f25111427%3Ag%3AkFkAAOSwQFNb1z3K&LH_Auction=1
2018-11-10 00:00:00,"Sold  Nov 10, 2018 Egyptian Antiques Relief Male circumcision scene Wall Of Art",54.0,Egypt,Egyptian,?,https://www.ebay.com/itm/Egyptian-Antiques-Relief-Male-circumcision-scene-Wall-Of-Art/192711697820?hash=item2cde83259c%3Ag%3AQoQAAOSwXWhbzy8C&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 c. LARGE MOJAVE DESERT LAKE MANIX PALEOLITHIC  STONE NEOLITHIC HANDAXE ARTIFACT",20.01,,Pre-historic,?,
