Object,Price,Figure
"Sold  Nov 11, 2018 ANCIENT ROMAN SILVER WEDDING CLASPED HANDS FINGER RING 1 - 3rd CENTURY AD - B56",$132.07,1683.jpg
"Sold  Nov 11, 2018 Superbly Carved Roman Bone Toga Pin depicting a Bearded Man.",$20.62,2473.jpg
"Sold  Nov 11, 2018 Ancient Roman Bronze Boar Broach. Plate Type",$34.62,1329.jpg
"Sold  Nov 11, 2018 FANTASTIC ROMAN BRONZE OPENWORK APPLICATION / DECORATION",$15.00,4071.jpg
"Sold  Nov 11, 2018 ROMAN ANCIENT ARTIFACT BRONZE LEGIONARY PENDANT WITH WARRIOR",$9.60,5899.jpg
"Sold  Nov 11, 2018 RARE LOT OF 3 - ANCIENT ROMAN BATTLE IRON ARROW ARROWHEAD - c. 300-400 AD",$22.90,5874.jpg
"Sold  Nov 11, 2018 CIRCA 100-200 AD ROMAN BRONZE SERAPIS BUST STATUE ORNAMENT APPLIQUE",$336.65,2519.jpg
"Sold  Nov 11, 2018 ROMAN ANCIENT ARTIFACT BRONZE ARCHER FINGER LEGIONARY RING",$34.62,1476.jpg
"Sold  Nov 11, 2018 Ancient Roman Bronze Chariot Mount. Face of Medusa",$5.39,4386.jpg
"Sold  Nov 11, 2018 Rare Ancient Byzantine High Status Religious Silver Ring. Priest On Bezel",$46.16,10360.jpg
"Sold  Nov 11, 2018 RUSSIAN MEDIEVAL ANCIENT ARTIFACT SILVER ORTHODOX CROSS WITH DESCRIPTION",$26.93,3706.jpg
"Sold  Nov 11, 2018 GREEK ANCIENT ARTIFACT BRONZE RING WITH GOD JANUS",$25.65,8168.jpg
"Sold  Nov 11, 2018 RUSSIAN OLD ANCIENT ARTIFACT SILVER RING WITH SAINT AND FISH",$13.46,4385.jpg
"Sold  Nov 11, 2018 ROMAN ANCIENT ARTIFACT BRONZE ZOOMORPHIC FIBULA BROOCH WITH HORSE",$33.34,4314.jpg
"Sold  Nov 11, 2018 Roman Brothel Silver Coin Greek Unknown Old Erotic Strange Unusual Nude Lady Sex",$65.39,7187.jpg
"Sold  Nov 11, 2018 MIXED LOT OF 7 MEDIEVAL SILVER COINS - UNRESEARCHED",$52.00,11693.jpg
"Sold  Nov 11, 2018 ROMAN ANCIENT ARTIFACT SILVER FERTILITY AMULET RING WITH VAGINA",$44.25,2320.jpg
"Sold  Nov 11, 2018 CIRCA 1ST CENTURY BC TO AD ANCIENT GREEK GARMENT OR HAIR PIN WITH AMPHORA ON TOP",$29.49,5866.jpg
"Sold  Nov 11, 2018 GREECK ANCIENT ARTIFACT BRONZE RING WITH GALLEY BOAT",$14.75,5042.jpg
"Sold  Nov 11, 2018 EXCHANGE BEFORE COINS - RARE LOT OF 10 CELTIC BRONZE PROTO-MONEY RINGS",$12.50,4748.jpg
"Sold  Nov 11, 2018 ROMAN ANCIENT ARTIFACT BRONZE MASSIVE RING WITH JULIUS CAESAR GOLD PLATED",$52.57,5115.jpg
"Sold  Nov 11, 2018 AN INTACT CELTIC SILVER BRONZE FIBULA BROOCH CA 300-100 BC",$102.58,2757.jpg
"Sold  Nov 11, 2018 ROMAN ANCIENT ARTIFACT SILVER MASSIVE GAMBLING DICE  -Lucky PAIR OF DICE",$65.39,756.jpg
"Sold  Nov 11, 2018 Ancient roman silver ring "" Legio II Italica""",$81.00,8306.jpg
"Sold  Nov 11, 2018 MILITARY ROMAN LEGIONARY BRONZE PENDANT KEY IN EAGLE SHAPE CIRCA 100-300 AD",$152.59,3971.jpg
"Sold  Nov 11, 2018 ROMAN ANCIENT ARTIFACT BRONZE PENDANT FERTILITY PHALLUS AMULET TALISMAN",$30.77,5175.jpg
"Sold  Nov 11, 2018 ROMAN ANCIENT ARTIFACT BRONZE LEGIONARY MASSIVE RING WITH EAGLE",$114.12,8670.jpg
"Sold  Nov 11, 2018 BYZANTINE ANCIENT ARTIFACT BRONZE SMALL RING WITH CROSSES",$7.05,10861.jpg
"Sold  Nov 11, 2018 ROMAN SENATE SILVER RING-SPQR",$29.49,3145.jpg
"Sold  Nov 11, 2018 ROMAN BRONZE STATUE-ELEPHANT",$49.87,757.jpg
"Sold  Nov 11, 2018 RUSSIAN OLD ANCIENT ARTIFACT SILVER ORTHODOX CROSS DOUBLE SIDES WITH ARCHANGEL",$25.65,3707.jpg
"Sold  Nov 11, 2018 SCARCE-PERFECT-ROMAN BRONZE AX AXE CIRCA 50 BC -100 AD",$178.23,7890.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE FIBULA BROOCH FRAGMENT 1 - 3rd CENTURY AD Ref.633",$1.27,9642.jpg
"Sold  Nov 11, 2018 CIRCA 100 AD MUSEUM QUALITY ROMAN BRONZE SEAL RING",$39.74,6643.jpg
"Sold  Nov 11, 2018 STUNNING POST MEDIEVAL BRONZE RING WITH GREEN GLASS / STONE ON BEZEL - WEARABLE",$14.90,7915.jpg
"Sold  Nov 11, 2018  ROMAN GREEK SILVER RING ALEXANDER THE GREAT",$74.37,3310.jpg
"Sold  Nov 11, 2018 CHOICE ANCIENT ROMAN BATTLE IRON ARROW ARROWHEAD - Circa 300-400 AD",$0.99,10744.jpg
"Sold  Nov 11, 2018  CIRCA 1500-1000 BC EGYPTIAN FAIENCE BLUE SEHEMT STATUE",$397.50,3367.jpg
"Sold  Nov 11, 2018 LOT OF MISC. ANCIENT BRONZE ARTIFACTS - LOW STARTING PRICE",$3.00,10940.jpg
"Sold  Nov 11, 2018  MUSEUM QUALITY ROMAN BRONZE SHORT SPEAR HEARD CIRCA 100-200 AD",$40.39,977.jpg
"Sold  Nov 11, 2018 Large Roman Bronze Strigil",$17.99,864.jpg
"Sold  Nov 11, 2018 MUSEUM QUALITY ROMAN BRONZE MEDICAL TOOL CIRCA 100-400 AD",$64.11,11694.jpg
"Sold  Nov 11, 2018 Roman Bronze Medical Cosmetic Instrument Tweezers",$17.99,6324.jpg
"Sold  Nov 11, 2018 AMAZING ROMAN DECORATION DEPICTING GORGON MEDUSA",$51.28,5564.jpg
"Sold  Nov 11, 2018 MUSEUM QUALITY ROMAN MILITARY SILVER SEAL RING-ATHENS HEAD CA 100-200 AD",$147.46,2167.jpg
"Sold  Nov 11, 2018 Large Roman Bronze Belt Buckle Eagle's Head with Stone",$17.99,4268.jpg
"Sold  Nov 11, 2018 Roman Bronze Hanging Incense Burner",$17.99,6655.jpg
"Sold  Nov 11, 2018 Ancient Silver Roman Legionary Ring ""Legio XVI Flavia Firma""",$3.25,4148.jpg
"Sold  Nov 11, 2018 LOT OF 10 ANCIENT BRONZE UNCLEAN RINGS CA 300-1000 AD",$26.93,543.jpg
"Sold  Nov 11, 2018 Roman Bronze Intaglio Ring Chi-Rho Symbol",$17.99,11931.jpg
"Sold  Nov 11, 2018 SCARCE CRUSADERS BRONZE LONG SHOT ARROWHEAD CIRCA 1000-1100 AD",$4.22,6825.jpg
"Sold  Nov 11, 2018 Lot of two Roman Bronze Medical Surgical Instruments",$17.99,10419.jpg
"Sold  Nov 11, 2018 Roman Bronze Lunar Pendant Amulet with Enamel",$17.99,434.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE APPLIQUE / MOUNT",$1.27,11122.jpg
"Sold  Nov 11, 2018 CIRCA 100-400 AD ERA ROMAN BRONZE CUPID OF LOVE STATUETTE",$71.81,10921.jpg
"Sold  Nov 11, 2018 SCARCE HAND MADE BYZANTINE ERA EGYPTIAN STONE SEAL RING CA 700-900 AD",$26.93,1389.jpg
"Sold  Nov 11, 2018 Roman Bronze Legionary Brooch Fibula",$17.99,11473.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE FINGER WITH ENAMEL",$1.27,5563.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE FINGER RING 015",$1.27,6080.jpg
"Sold  Nov 11, 2018 MUSEUM QUALITY VIKING BRONZE DECORATED WAR HAMMER PENDANT CIRCA 700-900 AD",$237.22,2740.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE FINGER RING 014",$1.27,19.jpg
"Sold  Nov 11, 2018 Roman Bronze Eagle Brooch Fibula",$18.50,9861.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE FINGER RING 013",$1.27,6083.jpg
"Sold  Nov 11, 2018 Roman Bronze Brooch Fibula",$19.99,10663.jpg
"Sold  Nov 11, 2018 Lot of two Roman Bronze Archer's Rings",$20.50,11459.jpg
"Sold  Nov 11, 2018 STUNNING PATINA LATE ROMAN EARLY BYZANTINE BRONZE CONICAL WEIGHT 48.64gr",$58.23,7619.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE FINGER RING 012",$5.39,6084.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE FINGER RING 011",$1.27,11366.jpg
"Sold  Nov 11, 2018 Roman Bronze Thimble",$5.12,8269.jpg
"Sold  Nov 11, 2018 LOT OF 2 ANCIENT ROMAN  LEAD SPINDLE WHORL  1- 3rd CENTURY AD Ref.261",$1.27,137.jpg
"Sold  Nov 11, 2018 Roman Bronze Pair of Dice",$26.00,212.jpg
"Sold  Nov 11, 2018 CIRCA 100-400 AD ERA ROMAN BRONZE EUROPEAN SEA HORSE BROOCH",$52.57,4571.jpg
"Sold  Nov 11, 2018 SHARP-Ptolemaic Period Circa 300 BC Bronze Triple Blade Socketed Arrowhead",$8.35,8235.jpg
"Sold  Nov 11, 2018 3261	Ancient Roman massive bronzе bell",$2.82,7005.jpg
"Sold  Nov 11, 2018  INTACT DECORATED ROMAN MILITARY CROSSBOW FIBULA BROOCH CA 400 AD",$29.49,10287.jpg
"Sold  Nov 11, 2018 3106	Ancient Celtic early silver ring with a decoration",$33.34,9733.jpg
"Sold  Nov 11, 2018 3092	Ancient Celtic early bronze arrow-head",$9.62,11016.jpg
"Sold  Nov 11, 2018 2987	Ancient Byzantine bronze ring with a blue stone and red enamel 18 mm",$23.85,6296.jpg
"Sold  Nov 11, 2018 2984	Ancient Roman bronze (perhaps archer's bow thumb) ring 19 mm",$16.03,4926.jpg
"Sold  Nov 11, 2018 Circa 1000-500 BC Egyptian Faience Shabti Statue Pendant",$19.23,8882.jpg
"Sold  Nov 11, 2018 Rare collection in super condition of enamel animal fibulas NO reserve.",$116.50,6635.jpg
"Sold  Nov 11, 2018 2966	Ancient Roman bronze lid from a small vessel",$1.27,1370.jpg
"Sold  Nov 11, 2018 2951	Ancient Roman bronze fibula 4 century.",$16.03,11797.jpg
"Sold  Nov 11, 2018 Ancient Fantastic Roman Bronze Two Goat Figurine 1st-4th AD",$69.24,5312.jpg
"Sold  Nov 11, 2018 2948	Ancient Roman bronze fibula 4 century.",$9.62,8050.jpg
"Sold  Nov 11, 2018 2944	Ancient Roman bronze fibula 2-3 century.",$14.10,5939.jpg
"Sold  Nov 11, 2018 VERY RARE LOT OF 3 ROMAN STONE GAMING GLOBES CIRCA 100-400 AD",$16.03,5358.jpg
"Sold  Nov 11, 2018 2943	Ancient Celtic bronze early fibula 3-1 century BC",$16.03,744.jpg
"Sold  Nov 11, 2018 A321.Roman style bronze phalera lion head",$14.99,11127.jpg
"Sold  Nov 11, 2018 2925	Ancient Roman early bronze fibula",$14.75,4669.jpg
"Sold  Nov 11, 2018 A322. Roman style bronze figure of panther",$14.99,4126.jpg
"Sold  Nov 11, 2018 2913	Ancient Celtic early bronze bracelet 50 mm",$8.98,6435.jpg
"Sold  Nov 11, 2018 2909	Ancient Roman bronze zoomorphic fibula",$25.65,7392.jpg
"Sold  Nov 11, 2018 A324. Roman style bronze decoration. Head of ram",$14.00,1807.jpg
"Sold  Nov 11, 2018 2877	Ancient Byzantine bronze cross",$18.48,7818.jpg
"Sold  Nov 11, 2018 STUNNING- VIKING BRONZE CARVED SEAL RING CA 900 AD-WEARABLE ARTIFACT",$18.59,4336.jpg
"Sold  Nov 11, 2018 2865	A pair ancient Byzantine silver gilded earrings with blue glass",$46.16,1719.jpg
"Sold  Nov 11, 2018 STUNNING EXAMPLE CIRCA 300-600AD ANCIENT ROMAN BRONZE MINIATURE VOTIVE SWORD",$65.39,11609.jpg
"Sold  Nov 11, 2018 2844	Ancient Celtic early bronze arrow-head",$11.54,8190.jpg
"Sold  Nov 11, 2018 A116.Roman style bronze fertility amulet.",$12.99,11442.jpg
"Sold  Nov 11, 2018 2793	Ancient Byzantine silver gilted belt applique 7.53 g",$14.75,11422.jpg
"Sold  Nov 11, 2018 2706	Ancient Roman bronze key - ring, 18 mm",$23.08,10616.jpg
"Sold  Nov 11, 2018 2698	Ancient Roman bronze signet-ring 20 mm",$3.10,3247.jpg
"Sold  Nov 11, 2018 Ancient Fantastic Roman Bronze Needle 1st 3rd century AD",$53.85,4527.jpg
"Sold  Nov 11, 2018 2695	Ancient Roman bronze ring with a cross, 18 mm.",$9.62,7844.jpg
"Sold  Nov 11, 2018 STUNNING- Roman Bronze Arrowhead Circa 100-400 AD",$9.62,475.jpg
"Sold  Nov 11, 2018 A332. Roman style bronze small figure of Senator",$14.99,6769.jpg
"Sold  Nov 11, 2018 2694	Ancient Roman bronze ring with a cross, 21 mm.",$3.10,9110.jpg
"Sold  Nov 11, 2018 Ancient Fantastic Roman Bronze Phallus Ring  1st 3rd century AD",$29.48,11229.jpg
"Sold  Nov 11, 2018 2692	Ancient Roman bronze ring with a cross, 19 mm.",$8.98,5098.jpg
"Sold  Nov 11, 2018 2690	Ancient Roman bronze ring with a cross, 20 mm.",$7.05,1743.jpg
"Sold  Nov 11, 2018 CORNELIUS TACITUS OPERA, 1643, vellum folio.",$334.67,1141.jpg
"Sold  Nov 11, 2018 Interesting Ancient Roman Bronze Phallus Pendant Amulet 1st-3rd Century AD",$16.03,8208.jpg
"Sold  Nov 11, 2018 2512	Ancient Roman bronze military crossbow fibula - 4 century",$39.75,8759.jpg
"Sold  Nov 11, 2018  INTACT BACTRIA AGED STONE BEAD SEAL CIRCA 100 BC",$10.90,10679.jpg
"Sold  Nov 11, 2018 1361	Ancient Roman bronze ring with decoration 19 mm.",$8.33,648.jpg
"Sold  Nov 11, 2018 1360	Ancient Roman bronze ring with a cross 18 mm.",$21.80,3635.jpg
"Sold  Nov 11, 2018 1359	Ancient Roman bronze ring with a cross 17 mm.",$8.33,9796.jpg
"Sold  Nov 11, 2018 The Bactria-Margiana culture Female head Face Carved Lapis lazuli Stone statue",$132.50,12183.jpg
"Sold  Nov 11, 2018 great roman tweeers great to collect metal detecting detector finds",$10.90,3686.jpg
"Sold  Nov 11, 2018  SCARCE HAND MADE BYZANTINE ERA EGYPTIAN STONE RING-SCARAB ON TOP CA 700-900 AD",$16.03,3225.jpg
"Sold  Nov 11, 2018 Ancient Fantastic Roman Bronze Ring  1st 3rd century AD",$12.81,5503.jpg
"Sold  Nov 11, 2018 Unique Roman Bronze Archer`S Ring  1st - 4th Century AD",$89.44,620.jpg
"Sold  Nov 11, 2018 Ancient Fantastic Roman Bronze Axe Fibula Brooch  3rd-4th AD",$14.75,2046.jpg
"Sold  Nov 11, 2018 VERY INTEREST ROMAN BRONZE NAIL ORNAMENT DEPICTING EROS CA 200-400 AD",$18.59,523.jpg
"Sold  Nov 11, 2018 CIRCA 300-400 AD ERA ROMAN BRONZE CHEST LOCKING KEY GREAT DETAIL",$8.33,6308.jpg
"Sold  Nov 11, 2018 Ancient Fantastic Roman Bronze Ring  1st 3rd century AD",$18.59,5503.jpg
"Sold  Nov 11, 2018  EXTREMELY RARE BRONZE PERSIAN CYLINDRICAL BEAD SEAL CIRCA 300-100 BC",$17.31,361.jpg
"Sold  Nov 11, 2018 STUNNING PATINA LATE ROMAN EARLY BYZANTINE BRONZE CONICAL WEIGHT 48.64gr",$58.23,7619.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE FINGER RING 012",$5.39,6084.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN BRONZE FINGER RING 011",$1.27,11366.jpg
"Sold  Nov 11, 2018 Roman Bronze Thimble",$5.12,8269.jpg
"Sold  Nov 11, 2018 LOT OF 2 ANCIENT ROMAN  LEAD SPINDLE WHORL  1- 3rd CENTURY AD Ref.261",$1.27,137.jpg
"Sold  Nov 11, 2018 Roman Bronze Pair of Dice",$26.00,212.jpg
"Sold  Nov 11, 2018 CIRCA 100-400 AD ERA ROMAN BRONZE EUROPEAN SEA HORSE BROOCH",$52.57,4571.jpg
"Sold  Nov 11, 2018 SHARP-Ptolemaic Period Circa 300 BC Bronze Triple Blade Socketed Arrowhead",$8.35,8235.jpg
"Sold  Nov 11, 2018 3261	Ancient Roman massive bronzе bell",$2.82,7005.jpg
"Sold  Nov 11, 2018  INTACT DECORATED ROMAN MILITARY CROSSBOW FIBULA BROOCH CA 400 AD",$29.49,10287.jpg
"Sold  Nov 11, 2018 3106	Ancient Celtic early silver ring with a decoration",$33.34,9733.jpg
"Sold  Nov 11, 2018 3092	Ancient Celtic early bronze arrow-head",$9.62,11016.jpg
"Sold  Nov 11, 2018 2987	Ancient Byzantine bronze ring with a blue stone and red enamel 18 mm",$23.85,6296.jpg
"Sold  Nov 11, 2018 2984	Ancient Roman bronze (perhaps archer's bow thumb) ring 19 mm",$16.03,4926.jpg
"Sold  Nov 11, 2018 Circa 1000-500 BC Egyptian Faience Shabti Statue Pendant",$19.23,8882.jpg
"Sold  Nov 11, 2018 Rare collection in super condition of enamel animal fibulas NO reserve.",$116.50,6635.jpg
"Sold  Nov 11, 2018 2966	Ancient Roman bronze lid from a small vessel",$1.27,1370.jpg
"Sold  Nov 11, 2018 2951	Ancient Roman bronze fibula 4 century.",$16.03,11797.jpg
"Sold  Nov 11, 2018 Ancient Fantastic Roman Bronze Two Goat Figurine 1st-4th AD",$69.24,5312.jpg
"Sold  Nov 11, 2018 2948	Ancient Roman bronze fibula 4 century.",$9.62,8050.jpg
"Sold  Nov 11, 2018 2944	Ancient Roman bronze fibula 2-3 century.",$14.10,5939.jpg
"Sold  Nov 11, 2018 VERY RARE LOT OF 3 ROMAN STONE GAMING GLOBES CIRCA 100-400 AD",$16.03,5358.jpg
"Sold  Nov 11, 2018 2943	Ancient Celtic bronze early fibula 3-1 century BC",$16.03,744.jpg
"Sold  Nov 11, 2018 A321.Roman style bronze phalera lion head",$14.99,11127.jpg
"Sold  Nov 11, 2018 2925	Ancient Roman early bronze fibula",$14.75,4669.jpg
"Sold  Nov 11, 2018 A322. Roman style bronze figure of panther",$14.99,4126.jpg
"Sold  Nov 11, 2018 2913	Ancient Celtic early bronze bracelet 50 mm",$8.98,6435.jpg
"Sold  Nov 11, 2018 2909	Ancient Roman bronze zoomorphic fibula",$25.65,7392.jpg
"Sold  Nov 11, 2018 A324. Roman style bronze decoration. Head of ram",$14.00,1807.jpg
"Sold  Nov 11, 2018 2877	Ancient Byzantine bronze cross",$18.48,7818.jpg
"Sold  Nov 11, 2018 STUNNING- VIKING BRONZE CARVED SEAL RING CA 900 AD-WEARABLE ARTIFACT",$18.59,4336.jpg
"Sold  Nov 11, 2018 2865	A pair ancient Byzantine silver gilded earrings with blue glass",$46.16,1719.jpg
"Sold  Nov 11, 2018 STUNNING EXAMPLE CIRCA 300-600AD ANCIENT ROMAN BRONZE MINIATURE VOTIVE SWORD",$65.39,11609.jpg
"Sold  Nov 11, 2018 2844	Ancient Celtic early bronze arrow-head",$11.54,8190.jpg
"Sold  Nov 11, 2018 A116.Roman style bronze fertility amulet.",$12.99,11442.jpg
"Sold  Nov 11, 2018 2793	Ancient Byzantine silver gilted belt applique 7.53 g",$14.75,11422.jpg
"Sold  Nov 11, 2018 2706	Ancient Roman bronze key - ring, 18 mm",$23.08,10616.jpg
"Sold  Nov 11, 2018 2698	Ancient Roman bronze signet-ring 20 mm",$3.10,3247.jpg
"Sold  Nov 11, 2018 Ancient Fantastic Roman Bronze Needle 1st 3rd century AD",$53.85,4527.jpg
"Sold  Nov 11, 2018 2695	Ancient Roman bronze ring with a cross, 18 mm.",$9.62,7844.jpg
"Sold  Nov 11, 2018 STUNNING- Roman Bronze Arrowhead Circa 100-400 AD",$9.62,475.jpg
"Sold  Nov 11, 2018 A332. Roman style bronze small figure of Senator",$14.99,6769.jpg
"Sold  Nov 11, 2018 2694	Ancient Roman bronze ring with a cross, 21 mm.",$3.10,9110.jpg
"Sold  Nov 11, 2018 Ancient Fantastic Roman Bronze Phallus Ring  1st 3rd century AD",$29.48,11229.jpg
"Sold  Nov 11, 2018 2692	Ancient Roman bronze ring with a cross, 19 mm.",$8.98,5098.jpg
"Sold  Nov 11, 2018 2690	Ancient Roman bronze ring with a cross, 20 mm.",$7.05,1743.jpg
"Sold  Nov 11, 2018 CORNELIUS TACITUS OPERA, 1643, vellum folio.",$334.67,1141.jpg
"Sold  Nov 11, 2018 Interesting Ancient Roman Bronze Phallus Pendant Amulet 1st-3rd Century AD",$16.03,8208.jpg
"Sold  Nov 11, 2018 2512	Ancient Roman bronze military crossbow fibula - 4 century",$39.75,8759.jpg
"Sold  Nov 11, 2018  INTACT BACTRIA AGED STONE BEAD SEAL CIRCA 100 BC",$10.90,10679.jpg
"Sold  Nov 11, 2018 Ancient Roman Bronze Fibula & Brooch  L=55x25x15mm  13gr",$26.00,668.jpg
"Sold  Nov 11, 2018 Roman Ladies Bronze Hair Pin, Mint Condition. 1st/2nd Century, Ancient Jewellery",$26.93,1755.jpg
"Sold  Nov 11, 2018 193-217 A.D. SILVER DENARIUS JULIA DOMNA",$15.52,8784.jpg
"Sold  Nov 11, 2018 Ancient Roman Bronze Fibula & Brooch  D=33mm  8,3gr",$17.50,2275.jpg
"Sold  Nov 11, 2018 2 Large PHOENICIAN Gods Face Pendants, Unusual Piece Of Historical Jewellery",$35.90,1436.jpg
"Sold  Nov 11, 2018 Ancient Roman Tiny Perfume Oil Bottle, Amazing Condition. 2nd/3rd Century",$7.05,3947.jpg
"Sold  Nov 11, 2018 A303.Roman style bronze small bust of Mars",$12.99,4683.jpg
"Sold  Nov 11, 2018 Rare PHOENICIAN Fish Bead Or Pendant, Unusual Piece Of Historical Jewellery",$8.98,8721.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN GLASS BEAD NECKLACE CIRCA 2ND C AD - NO RESERVE!! 0122",$15.39,5586.jpg
"Sold  Nov 11, 2018 ANCIENT ROMAN GLASS BOTTLE CIRCA 2ND/3RD CENTURY AD - NO RESERVE 02",$51.29,9375.jpg
"Sold  Nov 11, 2018 PERFECT ROMAN BRONZE RING WITH CARVED DESIGNS CIRCA 400 AD",$23.08,3992.jpg
"Sold  Nov 11, 2018 A305.Roman style bronze miniature figurine of Cupid.",$12.99,1315.jpg
"Sold  Nov 11, 2018 A306. Roman style small bronze figurine. Eagle",$14.00,10059.jpg
"Sold  Nov 11, 2018 Set Of 3 PHOENICIAN Gods Face Pendants, Unusual Piece Of Historical Jewellery",$26.93,5271.jpg
"Sold  Nov 11, 2018 ANCIENT SYTHIAN BRONZE STAMP - CIRCA 600BC - NO RESERVE 022",$32.06,9276.jpg
"Sold  Nov 11, 2018 Set Of 8 Phoenician Strange Mixed Beads Unusual Items Of Historical Jewellery.",$58.98,8032.jpg
"Sold  Nov 11, 2018 Set Of 10 Phoenician Mixed Beads Unusual Items Of Historical Jewellery.",$25.65,2327.jpg
"Sold  Nov 11, 2018 A310..Byzantine style bronze cross.",$12.00,11679.jpg
"Sold  Nov 11, 2018 QUALITY ANCIENT BRONZE ARROW HEAD  1200BC  - NO RESERVE! 04141",$15.39,1508.jpg
"Sold  Nov 11, 2018 QUALITY ANCIENT BRONZE ARROW HEAD  1200BC  - NO RESERVE! 041412",$15.39,248.jpg
"Sold  Nov 11, 2018 QUALITY ANCIENT BRONZE ARROW HEAD  1200BC  - NO RESERVE! 04141",$15.39,1508.jpg
"Sold  Nov 11, 2018 ASSORTED ANTIQUE ROMAN EAST KENT METAL DETECTING FIND MIXED BULK LOT",$12.81,5892.jpg
"Sold  Nov 11, 2018 A216 Roman style knife with bronze handle and authentic Roman period iron blade.",$32.00,4410.jpg
"Sold  Nov 11, 2018  SCARCE-INTACT LATE ROMAN BRONZE VOTIVE STICK WITH A BIRD ON THE TOP CIRCA 400-4",$42.31,5178.jpg
"Sold  Nov 11, 2018 A318. Roman style bronze applique. Bearded warrior",$14.99,4781.jpg
"Sold  Nov 11, 2018 LOT OF 3 UNDATED NEAR EAST HARD STONE BEAD SEALS",$4.10,7690.jpg
"Sold  Nov 11, 2018 Roman Knife 184 Rare",$5.50,10870.jpg
"Sold  Nov 11, 2018 A234..Roman style bronze fertility amulet.",$12.00,10421.jpg
"Sold  Nov 11, 2018 Roman Knife Lot 166 RARE",$14.50,259.jpg
"Sold  Nov 11, 2018 Circa 100-500 AD Bronze Gandhara Male Head Ornament - INTACT",$21.80,8716.jpg
"Sold  Nov 11, 2018 Roman Silver Cross 574 RARE",$10.50,5039.jpg
"Sold  Nov 11, 2018 Roman Cross Bronze Lot 454",$0.99,6555.jpg
"Sold  Nov 11, 2018 Roman Arrow 434",$0.99,6284.jpg
"Sold  Nov 11, 2018 STUNNING BYZANTINE SILVER CRUCIFIX ORNAMENT RELIGIOUS ARTIFACT CA 700 AD",$16.03,4858.jpg
"Sold  Nov 11, 2018 A285. Roman style bronze figure of nacked Priapus",$14.99,3009.jpg
"Sold  Nov 11, 2018 A286. Roman style bronze figure of nacked satir",$14.99,5123.jpg
"Sold  Nov 11, 2018 A273.Roman style bronze fertility amulet.",$12.00,4008.jpg
"Sold  Nov 11, 2018 A270. Roman style bronze brooch. Boar",$12.99,10761.jpg
"Sold  Nov 11, 2018 A295. Roman style bronze figure of nacked Priapus",$14.99,11520.jpg
"Sold  Nov 11, 2018  CIRCA 300 BC 100 AD ANCIENT GREEK MILITARY LEAD SLING SHOT BULLET",$12.18,11383.jpg
"Sold  Nov 11, 2018 A269.Roman style bronze brooch.Seahorse",$15.00,3911.jpg
"Sold  Nov 11, 2018 A268..Roman style bronze brooch.Bird",$15.50,12039.jpg
"Sold  Nov 11, 2018  INTACT-LARGE SIZE-EGYPTIAN GLAZE SCARAB BEAD SEAL-UNDATED",$13.46,1742.jpg
"Sold  Nov 11, 2018 INTACT BYZANTINE OR EARLY MEDIEVAL BRONZE SEAL RING",$25.65,12396.jpg
"Sold  Nov 11, 2018 Stunning Roman Era Terracotta Baby Boy Head Circa 100 AD",$5.13,7263.jpg
"Sold  Nov 11, 2018 A343. Romano/Celtic style bronze arrowhead.",$12.00,6656.jpg
"Sold  Nov 11, 2018 SCARCE-INTACT ASIAN TIBETAN SILVER HAND MADE SPIRAL BRACELET WITH DRAGON HEADS",$232.09,3005.jpg
"Sold  Nov 11, 2018 A232..Byzantine style silver cross.Christ",$26.00,5014.jpg
"Sold  Nov 11, 2018  Scarce-Circa 1000-500 BC Egyptian Bronze Osiris Statue",$48.57,1316.jpg
"Sold  Nov 11, 2018 A 241.Viking style silver amulet. Hammer of Thor.",$26.00,11522.jpg
"Sold  Nov 11, 2018  RARE ROMAN MILITARY BRONZE BELT BUCKLE CIRCA 200-400 AD",$1.54,11803.jpg
"Sold  Nov 11, 2018 Lot of 10x Ancient Roman Iron Knifes L=100-150mm",$25.00,10597.jpg
"Sold  Nov 11, 2018 Ancient Roman bronze Head of Eagle L=20x15x12mm  9gr",$1.00,7403.jpg
"Sold  Nov 11, 2018 Ancient Roman Bronze Fibula & Brooch  Silver Platet Color Enamel L=33x23mm",$12.50,10694.jpg
"Sold  Nov 11, 2018 Painted Roman Villa Wall Plaster 79 A.D Pompeii",$53.98,5542.jpg
"Sold  Nov 11, 2018 PERFECT EGYPTIAN VINTAGE COLORED GLAZE KEY OF LIFE AMULET",$20.52,3511.jpg
"Sold  Nov 11, 2018 Ancient Roman Bronze Fibula & Brooch  with  Color Enamel L=50x30x13mm",$15.50,4018.jpg
