Object,Price,Figure
"Sold  Nov 21, 2018 Stunning Unique Ancient Roman Silver ring Senatorial Legionary God Victoria Deer",$23.00,10924.jpg
"Sold  Nov 21, 2018 MUSEUM QUALITY CRUSADERS ERA BRONZE RING WITH CARVED DESIGNS CIRCA 1200 AD",$21.79,10988.jpg
"Sold  Nov 21, 2018 Roman fibula 100-300 AD - iron",$4.99,6325.jpg
"Sold  Nov 21, 2018 INTACT & UNDATED NEAR EAST TERRACOTTA BIRD IDOL STATUE-LARGE",$36.53,47.jpg
"Sold  Nov 21, 2018 VERY RARE-ANCIENT GREEK BRONZE AMPHORA END STRAP CIRCA 500 BC-LARGE SIZE",$12.18,2742.jpg
"Sold  Nov 21, 2018 MUSEUM QUALITY BYZANTINE BRONZE RING WITH ENGRAVED DESIGNS CIRCA 700-1000 AD",$13.46,338.jpg
"Sold  Nov 21, 2018 NICE ROMAN BRONZE PENDANT WITH SOME ENAMEL REMAIN CIRCA 200-400 AD",$15.84,11534.jpg
"Sold  Nov 21, 2018 LOT-COLLECTION OF 6 PERFECT QUALITIES BYZANTINE DECORATED SQUARE WEIGHTS CA 500-",$73.76,750.jpg
"Sold  Nov 21, 2018  RARE ROMAN MILITARY BRONZE BIRD SHAPED FIBULA BROOCH CIRCA 200-300 AD",$7.07,8494.jpg
"Sold  Nov 21, 2018 Stunning Unique Ancient Roman Silver Pendant PHALLUS Circa 200-300 AD",$20.35,2756.jpg
"Sold  Nov 21, 2018 ANCIENT OR MEDIEVAL NEAR EAST CERAMIC TILE DEPICTING KANGAROOS FIGHTING-PAINTED",$2.82,5043.jpg
"Sold  Nov 21, 2018 Stunning Unique Ancient Roman Silver ring Snake Senatorial Fine artifact",$27.00,11814.jpg
"Sold  Nov 21, 2018 INTACT-BYZANTINE BRONZE SEAL RING CIRCA 700-1000 AD",$20.52,1682.jpg
"Sold  Nov 21, 2018 MUSEUM QUALITY ROMAN BRONZE EROS FACE APPLIQUE ORNAMENT CIRCA 100 AD",$42.31,9661.jpg
"Sold  Nov 21, 2018 INTACT-POST OR LATE POST MEDIEVAL BRITISH SILVER BIRD PENDANT",$20.52,7762.jpg
"Sold  Nov 21, 2018 ROMAN REPUBLIC MILITARY IRON ARROWHEAD CIRCA 50 BC-50 AD",$15.59,3857.jpg
"Sold  Nov 21, 2018 SCARCE ROMAN MILITARY BRONZE PHALERA PENDANT CIRCA 100-300 AD",$13.49,10166.jpg
"Sold  Nov 21, 2018 Intact Scandinavian Viking bronze Decorated Ring Circa 700-1000 AD EVIL EYE",$13.45,11080.jpg
"Sold  Nov 21, 2018 ROMAN BRONZE TRUMPET FIBULA BROOCH CIRCA 200-300 AD",$8.08,9689.jpg
"Sold  Nov 21, 2018 Rare Old Beautiful Stunning Carved Stone Animal Unique Ring   # 3W",$15.50,7499.jpg
"Sold  Nov 21, 2018 Antique Beautiful Agate stone Solid Silver Unique Lovely Ring  # 3V",$30.00,1762.jpg
"Sold  Nov 21, 2018 STUNNING LATE BYZANTINE BRONZE SEAL RING CIRCA 1200-1400 AD",$14.75,5857.jpg
"Sold  Nov 21, 2018 AUTHENTIC ANCIENT CELTIC BRONZE AGE SOCKETED & LOOPED AXE HEAD - L665",$76.94,2759.jpg
"Sold  Nov 21, 2018 Old Rare Agate Stone Silver Beautiful Unique Ancient  Ring    # 3U",$26.00,7315.jpg
"Sold  Nov 21, 2018 STUNNING ROMAN BRONZE DECORATED BUTTON OR ORNAMENT APPLIQUE CIRCA 200-300 AD",$3.15,9122.jpg
"Sold  Nov 21, 2018 Silver Crown Royal Lapis lazuli Lovely Antique Unique Ring    # 3U",$31.00,498.jpg
"Sold  Nov 21, 2018 AUTHENTIC ANCIENT ROMAN GLASS MEDICINE JAR / FLASK - L659",$50.01,11804.jpg
"Sold  Nov 21, 2018 A ROMAN BRONZE ROUND ORNAMENT DECORATED WITH STARS AND CRESCENT CIRCA 300-400 AD",$1.27,5433.jpg
"Sold  Nov 21, 2018 Silver Wonderful Old Ring Roman Lapis lazuli Antique intaglio stone      # 3U",$27.00,7968.jpg
"Sold  Nov 21, 2018 X-MAS SALE,GENUINE,DETECTOR FIND 13th-15th CENT MEDIEVAL WEDDING RING .POLISHED.",$16.03,12514.jpg
"Sold  Nov 21, 2018 Antique Rare Unique Agate stone Deer Engraved Silver Lovely Ring     # 3U",$46.00,1115.jpg
"Sold  Nov 21, 2018 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA REDWARE JAR -  L653",$65.39,181.jpg
"Sold  Nov 21, 2018 PERFECT-ANGLO SAXON BRONZE STRAP END CIRCA 900 AD",$5.39,1858.jpg
"Sold  Nov 21, 2018 Superbly Carved Bone Dress Pin in the shape Three Women (Late Roman Period)",$17.31,371.jpg
"Sold  Nov 21, 2018 HORSE RIDER ANCIENT LAPIS LAZULI STONE INTAGLIO PENDANT    # 3T",$15.50,2304.jpg
"Sold  Nov 21, 2018 EXP POLISHED,DETECTOR FIND,13-15th CEN MEDIEVAL WEDDING RING WITH REAL GEM STONE",$33.34,461.jpg
"Sold  Nov 21, 2018 BYZANTINE BRONZE RING- ENGRAVED CROSS IN BEZEL CIRCA 700-1000 AD",$9.18,8266.jpg
"Sold  Nov 21, 2018 LOVELY ANCIENT LAPIS LAZULI ANIMAL SEAL INTAGLIO STONE AMULET    # 3T",$15.00,4499.jpg
"Sold  Nov 21, 2018  INTACT Ptolemaic Period Circa 300 BC Bronze Triple Blade Socketed Arrowhead",$10.90,1806.jpg
"Sold  Nov 21, 2018 Old 22k karat gold Roman Faces Agate Stone Gold Unique Ring     # 3S",$203.50,8408.jpg
"Sold  Nov 21, 2018 SUPERB ROMAN BRONZE KNEE FIBULA BROOCH 2nd CENTURY AD",$10.26,3576.jpg
"Sold  Nov 21, 2018 Roman Old Rare Solid Silver Bangle With Ram Heads & Agate stone     # 3S",$208.50,4899.jpg
"Sold  Nov 21, 2018 X-MAS GIFTS,DETECTOR FIND, 200-400 A.D ROMAN SILVER RING. 2 SNAKES ON TOP",$24.38,5803.jpg
"Sold  Nov 21, 2018 STUNNING-ANGLO SAXON BRONZE DECORATED SEAL RING CA 1200 AD",$19.23,7366.jpg
"Sold  Nov 21, 2018  MUSEUM QUALITY GANDHARA HARD STONE MALE BUST CIRCA 1500-1200 BC",$29.49,10929.jpg
"Sold  Nov 21, 2018 MUSEUM QUALITY ROMAN MILITARY BRONZE PHALERA PENDANT CIRCA 200-300 AD",$46.16,3737.jpg
"Sold  Nov 21, 2018 SCARCE-ROMAN BRONZE BALANCE SCALE CIRCA 100-200 AD",$264.14,9013.jpg
"Sold  Nov 21, 2018 MUSEUM QUALITY ROMAN MILITARY BRONZE SEAL RING CIRCA 200 AD",$28.21,591.jpg
"Sold  Nov 21, 2018 RARE-BRITISH TUDOR BRONZE PENDANT CIRCA 1400 AD",$5.39,6994.jpg
"Sold  Nov 21, 2018 INTACT-VINTAGE-HUGE-ITALIAN BRONZE STATUE DEPICTING FEMALE DRINKING WINE-GREEK S",$203.88,6947.jpg
"Sold  Nov 21, 2018 LOT OF 3 ROMAN LEGIONARY BRONZE RINGS RARE",$3.25,9838.jpg
"Sold  Nov 21, 2018 INTACT DECORATED ROMAN MILITARY CROSSBOW FIBULA BROOCH CA 400 AD",$23.08,12523.jpg
"Sold  Nov 21, 2018 INTACT POLYGONAL BYZANTINE ENGRAVED WEIGHT DEPICTING CROSS & TOW LETTERS CA 700",$9.64,3826.jpg
"Sold  Nov 21, 2018 A NICE ROMAN BRONZE DECORATED RING CIRCA 200 AD",$34.62,2878.jpg
"Sold  Nov 21, 2018 BYZANTINE RELIGIOUS CHRISTIAN CROSS PENDANT CIRCA 700-1000 AD-WEARABLE",$44.89,955.jpg
"Sold  Nov 21, 2018 INTACT ROMAN BRONZE FLORAL CLOTHES ORNAMENT CIRCA 200-300 AD",$8.33,889.jpg
"Sold  Nov 21, 2018 UNKNOWN-BRONZE ANIMAL HEAR FRAGMENT-CLEAN-HEAVY",$26.93,12252.jpg
"Sold  Nov 21, 2018 ROMAN MILITARY BRONZE IMPERIAL ORNAMENT CIRCA 200 AD",$5.58,7232.jpg
"Sold  Nov 21, 2018 A LATE BYZANTINE OR MEDIEVAL SILVER HEART AMULET PENDANT-SYMBOL OF LOVE-LARGE!!",$12.18,10358.jpg
"Sold  Nov 21, 2018 WEARABLE BRONZE CRUSADERS ERA DECORATED RING WITH CARVED DESIGNS CA 1300 AD",$12.99,7877.jpg
"Sold  Nov 21, 2018 NICE ROMAN BRONZE KNEE TYPE FIBULA BROOCH CIRCA 200-300 AD",$2.82,962.jpg
"Sold  Nov 21, 2018 ROMAN MILITARY BRONZE ARMOR BELT BUCKLE CIRCA 200-400 AD-WEARABLE",$5.39,8146.jpg
"Sold  Nov 21, 2018 RARE-CRUSADERS MILITARY BRONZE ARMOUR MEDAL WITH HERALDIC AND SHIELD CIRCA 1000",$10.90,11968.jpg
"Sold  Nov 21, 2018 Stunning Unique Ancient Roman Silver ring Senatorial Legionary God Victoria Deer",$23.00,10924.jpg
"Sold  Nov 21, 2018 MUSEUM QUALITY CRUSADERS ERA BRONZE RING WITH CARVED DESIGNS CIRCA 1200 AD",$21.79,10988.jpg
"Sold  Nov 21, 2018 Roman fibula 100-300 AD - iron",$4.99,6325.jpg
"Sold  Nov 21, 2018 INTACT & UNDATED NEAR EAST TERRACOTTA BIRD IDOL STATUE-LARGE",$36.53,47.jpg
"Sold  Nov 21, 2018 VERY RARE-ANCIENT GREEK BRONZE AMPHORA END STRAP CIRCA 500 BC-LARGE SIZE",$12.18,2742.jpg
"Sold  Nov 21, 2018 MUSEUM QUALITY BYZANTINE BRONZE RING WITH ENGRAVED DESIGNS CIRCA 700-1000 AD",$13.46,338.jpg
"Sold  Nov 20, 2018 CIRCA 300-400AD ROMAN ERA IMPERIAL BRONZE BOW TYPE BROOCH AUTHENTIC ARTEFACT",$5.90,10859.jpg
"Sold  Nov 20, 2018 CIRCA 300-400AD ROMAN ERA BRONZE KNEE TYPE BROOCH ROMAN ARTEFACT",$7.26,4860.jpg
"Sold  Nov 20, 2018 CIRCA 300-400AD ROMAN ERA BRONZE KNEE TYPE BROOCH ROMAN ARTEFACT",$7.31,4860.jpg
"Sold  Nov 20, 2018 CIRCA 300-400AD ROMAN ERA LEGIONARY TRUMPET BROOCH AUTHENTIC MILITARY ARTEFACT",$7.31,239.jpg
"Sold  Nov 20, 2018 LOT OF 3pcs. ANCIENT ROMAN IRON KNIVES, WELL CLEANED AND PRESERVED!!!",$14.99,3225.jpg
"Sold  Nov 20, 2018 CIRCA 300-400AD ROMAN ERA LEGIONARY TRUMPET BROOCH AUTHENTIC MILITARY ARTEFACT",$12.82,239.jpg
"Sold  Nov 20, 2018 ANCIENT ROMAN BRONZE SEAL PENDANT WITH RING AND DOT MOTIFS",$1.27,2040.jpg
"Sold  Nov 20, 2018 SUPERB ANCIENT ROMAN BRONZE SEAL RING WITH MARKINGS ON BEZEL",$7.05,11010.jpg
"Sold  Nov 20, 2018 CIRCA 600-1000AD ANCIENT BYZANTINE BRONZE GAMING PIECE, RING AND DOT MOTIF",$1.27,10169.jpg
"Sold  Nov 20, 2018 LATE BYZANTINE ERA BRONZE CROSS AMULET WITH INSCRIPTIONS",$3.85,8966.jpg
"Sold  Nov 20, 2018 BYZANTINE ERA ENCOLOPION CROSS SECTION W/ SAINT DEPICTION",$25.65,8716.jpg
"Sold  Nov 20, 2018 SCARCE CIRCA 1200-1300AD ANCIENT ISLAMIC BRONZE CHALICE W/ ZOOMORPHIC DECORATION",$307.74,1.jpg
"Sold  Nov 20, 2018 Beautiful Romano Egyptian glass and crystal bead necklace 1st century ad",$7.05,2.jpg
"Sold  Nov 20, 2018 CIRCA 600-900AD BYZANTINE ERA BRONZE DOUBLE SIDED CRUSADERS CROSS AMULET",$24.36,9956.jpg
"Sold  Nov 20, 2018 ANCIENT ROMAN BRONZE LEAF BLADED ARROWHEAD WAR RELIC",$24.36,6587.jpg
"Sold  Nov 20, 2018  CIRCA 100-300AD ROMAN ERA GOLD BEE AMULET HIGH CT GOLD",$112.84,2923.jpg
"Sold  Nov 20, 2018 SCARCE CIRCA 100-400AD ROMAN ERA BRONZE VOTIVE STATUETTE OF CUPID",$26.93,2512.jpg
"Sold  Nov 20, 2018 SCARCE CIRCA 100-300AD ROMAN ERA BRONZE PATERA OR POMMEL RAMS HEAD",$39.75,8474.jpg
"Sold  Nov 20, 2018 SCARCE CIRCA 200-400AD ROMAN ERA BRONZE STATUE HERCULES HOLDING CLUB",$65.39,9139.jpg
"Sold  Nov 20, 2018 ANCIENT ROMAN / BYZANTINE RING WITH 'STONE'--DETECTOR FIND",$25.65,2136.jpg
"Sold  Nov 20, 2018 ANCIENT CELTIC BRONZE HORSE STATUETTE, PLINTHED, RARE",$30.77,5970.jpg
"Sold  Nov 20, 2018 AUTHENTIC LATE MEDIEVAL BRONZE CROSS PENDANT - WEARABLE - H106",$12.18,7832.jpg
"Sold  Nov 20, 2018 GENUINE ANCIENT ROMAN  'MAGIC EYE' RING--DETECTOR FIND",$16.67,8105.jpg
"Sold  Nov 20, 2018  CIRCA 100-400AD ROMAN ERA BRONZE JUMPING PHALLIC AMULET FERTILITY SYMBOL",$51.29,9415.jpg
"Sold  Nov 20, 2018 CIRCA 100-400AD ROMAN ERA BRONZE PHALLIC AMULET AUTHENTIC ARTEFACT",$29.49,6614.jpg
"Sold  Nov 20, 2018 ROMAN ERA BRONZE MEDICAL TOOL/INSTRUMENT",$21.80,6548.jpg
"Sold  Nov 20, 2018 SCARCE CIRCA 200-400AD ROMAN ERA VOTIVE BRONZE STATUETTE OF DIANA",$105.14,2960.jpg
"Sold  Nov 20, 2018 CIRCA 300-400AD ROMAN ERA IMPERIAL BRONZE BOW TYPE BROOCH AUTHENTIC ARTEFACT",$7.05,10859.jpg
"Sold  Nov 20, 2018 CIRCA 100BC-100AD ANCIENT ROMAN BRONZE PLINTHED HORSE AND RIDER FIGURINE",$171.82,3712.jpg
"Sold  Nov 20, 2018 SCARCE CIRCA 300-400AD ROMAN PERIOD BRONZE LEGIONARY AQUILLA EAGLE STATUE",$33.34,4796.jpg
"Sold  Nov 20, 2018 CIRCA 100-400AD ROMAN ERA BRONZE VOTIVE PRIEST STATUETTE",$43.60,1122.jpg
"Sold  Nov 20, 2018 RARE ANCIENT IRON KEY ROMAN 100-300 AD _ LOT OF 2",$9.99,6804.jpg
"Sold  Nov 20, 2018 GENUINE MEDIEVAL - SAXON ERA BRONZE FINGER RING - EVIL EYE MOTIF ON BEZEL",$15.40,1637.jpg
"Sold  Nov 20, 2018 SCARCE CIRCA 100-300AD ROMAN ERA BRONZE STAG FIBULA",$43.58,1200.jpg
"Sold  Nov 20, 2018 CIRCA 100-400AD ROMAN ERA BRONZE PRIAPUS AMULET/STATUETTE",$41.03,2208.jpg
"Sold  Nov 20, 2018 CIRCA 300-400AD ROMAN ERA BRONZE LEGIONARY CHARIOT FITTING FACE",$46.16,11662.jpg
"Sold  Nov 20, 2018 MASSIVE VIKING ERA BRONZE RING WITH STYLIZED DRAGONS ON BEZEL - WEARABLE",$18.00,12308.jpg
"Sold  Nov 20, 2018 TEMPLE - SCARCE ROMAN BRONZE AMULET PENDANT - WEARABLE ARTIFACT - RARE TYPE",$11.00,12450.jpg
"Sold  Nov 20, 2018 Russian Orthodox bronze icon Virgin Inexhaustible Chalice. Enameled!",$43.60,6468.jpg
"Sold  Nov 20, 2018 Roman Eagle SPQR Stud-back Brooch in 22kt Gold on Fine Pewter",$7.68,4925.jpg
"Sold  Nov 20, 2018 Russian Orthodox bronze icon The Fiery Ascent of Elijah the Prophet. Enameled!",$123.10,2926.jpg
"Sold  Nov 20, 2018 RARE ANCIENT ROMAN BRONZE RING - WORRIOR ON BEZEL - RRR",$11.95,1086.jpg
"Sold  Nov 20, 2018 Bronze Age Socketed Bronze Axe Head - c.800-600 B.C.",$76.00,1668.jpg
"Sold  Nov 20, 2018 SILVER PLATED - BYZANTINE TO POST MEDIEVAL BRONZE RING WITH CROWN SHAPED BEZEL",$35.00,443.jpg
"Sold  Nov 20, 2018 AUTHENTIC LATE / POST MEDIEVAL RING WEDDING BAND - WEARABLE - H116",$1.27,11945.jpg
"Sold  Nov 20, 2018 Roman Baldric Rosettes And Other Mounts",$2.82,9738.jpg
"Sold  Nov 20, 2018 Ancient Roman Senatorial SILVER ring Snake amazing",$17.50,1711.jpg
"Sold  Nov 20, 2018 Lot of 5x Ancient Roman Bronze Arrowhead L=16-25mm Quality",$13.50,9572.jpg
"Sold  Nov 20, 2018 Szco Supplies Short Practice Spear Head",$7.77,990.jpg
"Sold  Nov 20, 2018 Ancient Roman Bronze Arrowhead L=40x15x7mm 6,3gr, Nice Quality Very Rare",$19.00,9053.jpg
"Sold  Nov 20, 2018 Ancient Roman Bronze  thimble  L=20x15x17mm 10gr, Nice Quality Very Rare",$18.50,5776.jpg
"Sold  Nov 20, 2018 HITTITE BRONZE FIGURE . STATUETTE",$81.00,5998.jpg
"Sold  Nov 20, 2018 X-MAS GIFTS,DETECTOR FIND, 200-400 A.D ROMAN DECORATED MAGIC EYE RING.POLISHED..",$1.27,1264.jpg
"Sold  Nov 20, 2018 HITTITE STONE BOWL . VASE",$104.50,4572.jpg
"Sold  Nov 20, 2018 GENUINE, BEAUTIFUL,DETECTOR FIND, 200-400 A.D ROMAN SILVER TORTOISE.8.2g",$21.16,3811.jpg
"Sold  Nov 20, 2018 GENUINE, BEAUTIFUL,DETECTOR FIND, 200-400 A.D ROMAN SILVER DUCK/BIRD.3.2g",$12.81,6882.jpg
"Sold  Nov 20, 2018 Roman Unique Ancient Glass Wine Rhyton With Lovely  Lion animal   # 6i",$152.50,5017.jpg
"Sold  Nov 20, 2018 Stunning Rare Unique 22k karat Gold Roman Ring Crocodile     # 6i",$255.00,779.jpg
"Sold  Nov 20, 2018 ANCIENT ROMAN BRONZE PLATE WITH INSCRIPTIONS SIGNIFIES SET FREE ROMAN SLAVE RARE",$177.50,5442.jpg
"Sold  Nov 20, 2018 Rare Found Unique roman Glass Wine Rhyton With RAM Animal   # 6i",$152.50,2606.jpg
"Sold  Nov 20, 2018 Ancient Beautiful Gold 22k karat Lovely Ring With Cow on Top  # 6i",$201.00,1517.jpg
"Sold  Nov 20, 2018 MASSIVE VIKING ERA BRONZE FINGER RING WITH RUNIC SYMBOLS - WEARABLE",$28.00,1745.jpg
"Sold  Nov 20, 2018 MASSIVE ROMAN TO BYZANTINE BRONZE FINGER RING WITH STAR ON BEZEL - WEARABLE",$18.00,4645.jpg
"Sold  Nov 20, 2018 Old Rare Agate & Crystal rock stone & Glass Beads Lovely Necklace  # 6i",$13.50,3377.jpg
"Sold  Nov 20, 2018 Ancient Roman Unique Found Glass Wine Rhyton Pegasus Animal # 6i",$177.50,5496.jpg
"Sold  Nov 20, 2018 Roman Old Bronze Wonderful King Unique Coin # 6i",$23.50,3533.jpg
"Sold  Nov 20, 2018 Ancient Coral Wonderful intaglio rare Unique Horse Amulet  # 6i",$36.00,2958.jpg
"Sold  Nov 20, 2018 Ancient Roman Bronze -Roman Legionary military applique for belt and Pterugues",$1.26,8499.jpg
"Sold  Nov 20, 2018 Roman Treasure trove collection uncleaned coin",$5.50,9522.jpg
"Sold  Nov 20, 2018 Roman Bronze Ring",$20.52,3208.jpg
"Sold  Nov 20, 2018 Ultra Rare Stunning  Ancient Roman Silver ring Senatorial Legionary Scorpio",$22.50,7191.jpg
"Sold  Nov 20, 2018 Ultra Rare Stunning  Ancient Roman Silver ring Senatorial Legionary God Apollo",$34.00,9151.jpg
"Sold  Nov 20, 2018 Stunning  Ancient Roman Silver ring Senatorial Legionary SPQR Eagle",$20.50,6924.jpg
"Sold  Nov 20, 2018 WONDERFUL OLD SILVER RING WITH ANTIQUE CARNELIAN AGATE STONE",$19.99,6050.jpg
"Sold  Nov 20, 2018 SUPERB PHOENICIAN FACE BIG PENDANT ANCIENT MOSAIC GLASS #42",$16.99,8302.jpg
"Sold  Nov 20, 2018 Stunning Unique Ancient Roman Silver ring Two Snake Senatorial Fine artifact",$12.50,5739.jpg
"Sold  Nov 20, 2018 Stunning Unique Ancient Roman Silver ring Snake Senatorial Fine artifact",$12.00,11814.jpg
"Sold  Nov 20, 2018 Stunning Unique Ancient Roman Silver ring Snake Senatorial Fine artifact",$24.50,11814.jpg
"Sold  Nov 20, 2018 ANCIENT ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (7)",$26.93,3846.jpg
"Sold  Nov 20, 2018 Roman Arrowhead",$6.41,4293.jpg
"Sold  Nov 19, 2018 Rare genuine ancient Roman JAVELIN arrowhead ballista bolt head artifact intact",$11.00,9169.jpg
"Sold  Nov 19, 2018 49 ANTIQUE BUCKLES ROMAN SAXON MEDIEVAL 12TH CENTURY ONWARDS DETECTOR FINDS",$38.47,11024.jpg
"Sold  Nov 19, 2018 ESTATE: BRONZE SHORT SWORD, Pos QIN WARRING STATES, CELTIC, ROMAN, LURISTAN",$179.50,10865.jpg
"Sold  Nov 19, 2018 ancient silvered belt half - it would make a cool ancient pendant ",$4.99,8725.jpg
"Sold  Nov 19, 2018 ancient belt half - it would make a cool ancient pendant ",$11.49,9345.jpg
"Sold  Nov 19, 2018 rare Ancient Roman Ring bronze with stones white",$10.99,1960.jpg
"Sold  Nov 19, 2018  AMAZING ANTIQUE 1600 – 1700s. BRONZE SMOKING PIPE, AS FOUND!!!",$24.99,9093.jpg
"Sold  Nov 19, 2018 EXTREMELY RARE, VERY WELL PRESERVED CELTIC IRON HORSE BIT BRIDLE+++",$99.99,7071.jpg
"Sold  Nov 19, 2018 NICE ROMAN PERIOD BRONZE RING  w/ BLUE GLASS STONE ON THE TOP!!!",$19.99,10985.jpg
"Sold  Nov 19, 2018 Ancient Roman bronze Silver engraved ring displayed a star - ** PENTAGRAM **",$95.00,10478.jpg
"Sold  Nov 19, 2018 A very fine silver Roman style archers ring",$20.52,5238.jpg
"Sold  Nov 19, 2018 An interesting Prehisotric South Eastern European clay idol",$26.93,4098.jpg
"Sold  Nov 19, 2018 AUTHENTIC MEDIEVAL VIKING MILITARY IRON ARROW HEAD - H272",$19.23,6470.jpg
"Sold  Nov 19, 2018 Roman  ancient brooches fibula artifacts 1 -3 century AD",$52.00,5958.jpg
"Sold  Nov 19, 2018 AUTHENTIC MEDIEVAL VIKING ERA BRONZE RING W/ RUNIC DECORATION - WEARABLE - H283",$26.93,5949.jpg
"Sold  Nov 19, 2018 Roman  ancient brooches fibula artifacts 1 -3 century AD",$39.66,5958.jpg
"Sold  Nov 19, 2018 A very fine ancient Roman clay oil lamp with male figure decoration 1st-2nd",$33.02,6296.jpg
"Sold  Nov 19, 2018 Roman  ancient brooches fibula artifacts 1 -3 century AD",$37.00,5958.jpg
"Sold  Nov 19, 2018 AUTHENTIC ANCIENT GREEK ERA BRONZE ARROW - L652",$34.62,9111.jpg
"Sold  Nov 19, 2018 AUTHENTIC ANCIENT ROMAN GLASS PERFUME JAR / FLASK - L646",$46.16,5247.jpg
"Sold  Nov 20, 2018 TEMPLE - SCARCE ROMAN BRONZE AMULET PENDANT - WEARABLE ARTIFACT - RARE TYPE",$11.00,12450.jpg
"Sold  Nov 20, 2018 Russian Orthodox bronze icon Virgin Inexhaustible Chalice. Enameled!",$43.60,6468.jpg
"Sold  Nov 20, 2018 Roman Eagle SPQR Stud-back Brooch in 22kt Gold on Fine Pewter",$7.68,4925.jpg
"Sold  Nov 20, 2018 Russian Orthodox bronze icon The Fiery Ascent of Elijah the Prophet. Enameled!",$123.10,2926.jpg
"Sold  Nov 20, 2018 RARE ANCIENT ROMAN BRONZE RING - WORRIOR ON BEZEL - RRR",$11.95,1086.jpg
"Sold  Nov 20, 2018 Bronze Age Socketed Bronze Axe Head - c.800-600 B.C.",$76.00,1668.jpg
"Sold  Nov 20, 2018 SILVER PLATED - BYZANTINE TO POST MEDIEVAL BRONZE RING WITH CROWN SHAPED BEZEL",$35.00,443.jpg
"Sold  Nov 20, 2018 AUTHENTIC LATE / POST MEDIEVAL RING WEDDING BAND - WEARABLE - H116",$1.27,11945.jpg
"Sold  Nov 20, 2018 Roman Baldric Rosettes And Other Mounts",$2.82,9738.jpg
"Sold  Nov 20, 2018 Ancient Roman Senatorial SILVER ring Snake amazing",$17.50,1711.jpg
"Sold  Nov 20, 2018 Lot of 5x Ancient Roman Bronze Arrowhead L=16-25mm Quality",$13.50,9572.jpg
"Sold  Nov 20, 2018 Szco Supplies Short Practice Spear Head",$7.77,990.jpg
"Sold  Nov 20, 2018 Ancient Roman Bronze Arrowhead L=40x15x7mm 6,3gr, Nice Quality Very Rare",$19.00,9053.jpg
"Sold  Nov 20, 2018 Ancient Roman Bronze  thimble  L=20x15x17mm 10gr, Nice Quality Very Rare",$18.50,5776.jpg
"Sold  Nov 20, 2018 HITTITE BRONZE FIGURE . STATUETTE",$81.00,5998.jpg
"Sold  Nov 20, 2018 X-MAS GIFTS,DETECTOR FIND, 200-400 A.D ROMAN DECORATED MAGIC EYE RING.POLISHED..",$1.27,1264.jpg
"Sold  Nov 20, 2018 HITTITE STONE BOWL . VASE",$104.50,4572.jpg
"Sold  Nov 20, 2018 GENUINE, BEAUTIFUL,DETECTOR FIND, 200-400 A.D ROMAN SILVER TORTOISE.8.2g",$21.16,3811.jpg
"Sold  Nov 20, 2018 GENUINE, BEAUTIFUL,DETECTOR FIND, 200-400 A.D ROMAN SILVER DUCK/BIRD.3.2g",$12.81,6882.jpg
"Sold  Nov 20, 2018 Roman Unique Ancient Glass Wine Rhyton With Lovely  Lion animal   # 6i",$152.50,5017.jpg
"Sold  Nov 20, 2018 Stunning Rare Unique 22k karat Gold Roman Ring Crocodile     # 6i",$255.00,779.jpg
"Sold  Nov 20, 2018 ANCIENT ROMAN BRONZE PLATE WITH INSCRIPTIONS SIGNIFIES SET FREE ROMAN SLAVE RARE",$177.50,5442.jpg
"Sold  Nov 20, 2018 Rare Found Unique roman Glass Wine Rhyton With RAM Animal   # 6i",$152.50,2606.jpg
"Sold  Nov 20, 2018 Ancient Beautiful Gold 22k karat Lovely Ring With Cow on Top  # 6i",$201.00,1517.jpg
"Sold  Nov 20, 2018 MASSIVE VIKING ERA BRONZE FINGER RING WITH RUNIC SYMBOLS - WEARABLE",$28.00,1745.jpg
"Sold  Nov 20, 2018 MASSIVE ROMAN TO BYZANTINE BRONZE FINGER RING WITH STAR ON BEZEL - WEARABLE",$18.00,4645.jpg
"Sold  Nov 20, 2018 Old Rare Agate & Crystal rock stone & Glass Beads Lovely Necklace  # 6i",$13.50,3377.jpg
"Sold  Nov 20, 2018 Ancient Roman Unique Found Glass Wine Rhyton Pegasus Animal # 6i",$177.50,5496.jpg
"Sold  Nov 20, 2018 Roman Old Bronze Wonderful King Unique Coin # 6i",$23.50,3533.jpg
"Sold  Nov 20, 2018 Ancient Coral Wonderful intaglio rare Unique Horse Amulet  # 6i",$36.00,2958.jpg
"Sold  Nov 20, 2018 Ancient Roman Bronze -Roman Legionary military applique for belt and Pterugues",$1.26,8499.jpg
"Sold  Nov 20, 2018 Roman Treasure trove collection uncleaned coin",$5.50,9522.jpg
"Sold  Nov 20, 2018 Roman Bronze Ring",$20.52,3208.jpg
"Sold  Nov 20, 2018 Ultra Rare Stunning  Ancient Roman Silver ring Senatorial Legionary Scorpio",$22.50,7191.jpg
"Sold  Nov 20, 2018 Ultra Rare Stunning  Ancient Roman Silver ring Senatorial Legionary God Apollo",$34.00,9151.jpg
"Sold  Nov 20, 2018 Stunning  Ancient Roman Silver ring Senatorial Legionary SPQR Eagle",$20.50,6924.jpg
"Sold  Nov 20, 2018 WONDERFUL OLD SILVER RING WITH ANTIQUE CARNELIAN AGATE STONE",$19.99,6050.jpg
