Date,Object,Price,Location,Category,Link
2018-12-13 00:00:00,"Sold  Dec 13, 2018 BRONZE UMAYAAD PERIOD ISLAMIC BELL SHAPED TOOL //847",36.0,Germany,islamic,https://www.ebay.com/itm/BRONZE-UMAYAAD-PERIOD-ISLAMIC-BELL-SHAPED-TOOL-847/153288267409?hash=item23b0b15691%3Ag%3AZKQAAOSwFs1cBQ5D&LH_Auction=1
2018-10-27 00:00:00,"Sold  Oct 27, 2018 Scythian spear. Spearhead 100% original condition. Without restoration. 7-9th ce",31.0, ,celt,https://www.ebay.com/itm/Scythian-spear-Spearhead-100-original-condition-Without-restoration-7-9th-ce/273511111587?hash=item3fae885ba3%3Ag%3AB60AAOSwctJbx45G&LH_Auction=1
2018-11-04 00:00:00,"Sold  Nov 4, 2018 Islamic old wonderfull bronze amuelt bead",19.0,Thailand,islamic,https://www.ebay.com/itm/Islamic-old-wonderfull-bronze-amuelt-bead/123459935277?hash=item1cbec91c2d%3Ag%3Az28AAOSwabRb2JE%7E&LH_Auction=1
2018-12-15 00:00:00,"Sold  Dec 15, 2018 Ancient Glazad Ceramic Oil Lamp Islamic 1000 AD NO RESERVE  #S3587",1.99,Malaysia,islamic,https://www.ebay.com/itm/Ancient-Glazad-Ceramic-Oil-Lamp-Islamic-1000-AD-NO-RESERVE-S3587/123533479997?hash=item1cc32b503d%3Ag%3AhzgAAOSw42JWEUcz&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018 AMAZING ANCIENT BRONZE EARLY CELTIC AXE",43.2,Ukraine,celt,https://www.ebay.com/itm/AMAZING-ANCIENT-BRONZE-EARLY-CELTIC-AXE/183580317651?hash=item2abe3d57d3%3Ag%3A9QAAAOSwXI1cD-Xs&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 Lot of 5 Roman medical tool",152.5,Denmark,roman,https://www.ebay.com/itm/Lot-of-5-Roman-medical-tool/302964669905?hash=item468a19fdd1%3Ag%3AjoIAAOSwl5Jb8us6&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 Rare Middle Eastern Lapis Lazuli Intaglio Silver? Signet Ring Ancient Islamic",14.95,United States,islamic,https://www.ebay.com/itm/Rare-Middle-Eastern-Lapis-Lazuli-Intaglio-Silver-Signet-Ring-Ancient-Islamic/273648422657?hash=item3fb6b78f01%3Ag%3ADJsAAOSw5iRcAu9v&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 Lot of 21 Roman legionary fitting",26.0,United Kingdom,roman,https://www.ebay.com/itm/Lot-of-21-Roman-legionary-fitting/292824041474?hash=item442dac4802%3Ag%3A0mYAAOSwXx9b8s4q&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Lot of 3 roman knee brooch / fibula",88.0,United Kingdom,roman,https://www.ebay.com/itm/Lot-of-3-roman-knee-brooch-fibula/292771704773?hash=item442a8dafc5%3Ag%3AW5UAAOSwn1Fbw4aG&LH_Auction=1
2018-10-30 00:00:00,"Sold  Oct 30, 2018 SIGNED 2003 HARDBACK REPRINT OF TOWNSEND'S BIRDSTONES OF THE N. AMERICAN INDIAN",270.0,United States,america,https://www.ebay.com/itm/SIGNED-2003-HARDBACK-REPRINT-OF-TOWNSENDS-BIRDSTONES-OF-THE-N-AMERICAN-INDIAN/362446977727?hash=item546385fabf%3Ag%3AnigAAOSwfp1bsPLH&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 40# Old Antique Islamic / Ottoman Persian Bronze Snuff Bottle & Leather Case",122.5,Germany,islamic,https://www.ebay.com/itm/40-Old-Antique-Islamic-Ottoman-Persian-Bronze-Snuff-Bottle-Leather-Case/163339966982?hash=item2607d21a06%3Ag%3AV6UAAOSwHnJb1RdX&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 Islamic Decorated Gold Strip",7.5,,islamic,
2018-12-09 00:00:00,"Sold  Dec 9, 2018 BRONZE AGE - CELTIC BRONZE SICKLE - 1000 BC - RARE",41.0,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/BRONZE-AGE-CELTIC-BRONZE-SICKLE-1000-BC-RARE/132871886294?hash=item1eefc815d6%3Ag%3AP7cAAOSwmC5a7d%7EW&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Authentic Set of 5 Pre Columbian Mezcala Figures Pendants Aztec Mayan Olmec",300.0,United States,america,https://www.ebay.com/itm/Authentic-Set-of-5-Pre-Columbian-Mezcala-Figures-Pendants-Aztec-Mayan-Olmec/303020056987?hash=item468d67219b%3Ag%3Ab-IAAOSwvapcMSRD&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 Arrowheads The Khazars 5th century. Different types of arrows and other accessor",113.51,Germany,islamic,https://www.ebay.com/itm/Arrowheads-The-Khazars-5th-century-Different-types-of-arrows-and-other-accessor/273622634177?hash=item3fb52e0ec1%3Ag%3AFcEAAOSwC8pb-A-d&LH_Auction=1
2018-10-27 00:00:00,"Sold  Oct 27, 2018 Old Afghanistan Lovely Beads Shape Lapis Lazuli Stone Necklace # 4 L A",15.5,Thailand,islamic,https://www.ebay.com/itm/Old-Afghanistan-Lovely-Beads-Shape-Lapis-Lazuli-Stone-Necklace-4-L-A/223194035223?hash=item33f766b417%3Ag%3AN%7EkAAOSw%7EjxbyAcd&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 2 sizes of Roman military brooch",43.88,United Kingdom,roman,https://www.ebay.com/itm/2-sizes-of-Roman-military-brooch/302964552932?hash=item468a1834e4%3Ag%3A6RAAAOSwpLdb8szG&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Roman winged brooch",33.0,United Kingdom,roman,https://www.ebay.com/itm/Roman-winged-brooch/292797390323?hash=item442c159df3%3Ag%3AomoAAOSwDX5b2goI&LH_Auction=1
2018-12-04 00:00:00,"Sold  Dec 4, 2018 Collection of (10) Pre-Columbian Masks Figures and Heads In Storage/Display Box",89.0,United States,america,https://www.ebay.com/itm/Collection-of-10-Pre-Columbian-Masks-Figures-and-Heads-In-Storage-Display-Box/392181430164?hash=item5b4fd5b794%3Ag%3ADfcAAOSwVRBb%7EWYp&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 2 type celtic brooch / fibula",11.0,United Kingdom,celt,https://www.ebay.com/itm/2-type-celtic-brooch-fibula/302920964978?hash=item46877f1b72%3Ag%3AfOkAAOSwVW9bw4J3&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 Persian Antique Big Ceramic Big Bowl 2 Pigeons Islamic Writing Rare Piece   #7T",102.5,Thailand,islamic,https://www.ebay.com/itm/Persian-Antique-Big-Ceramic-Big-Bowl-2-Pigeons-Islamic-Writing-Rare-Piece-7T/273624965041?hash=item3fb5519fb1%3Ag%3A4HgAAOSwPVFcIThI&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 2 type roman silvered knee brooch",36.63,Bosnia and Herzegovina,roman,https://www.ebay.com/itm/2-type-roman-silvered-knee-brooch/302941281734?hash=item4688b51dc6%3Ag%3AMuEAAOSwcBZb2gLC&LH_Auction=1
2018-11-23 00:00:00,"Sold  Nov 23, 2018 ROMAN BRONZE CROWN APPLIQUE",1.99,Bosnia and Herzegovina,roman,https://www.ebay.com/itm/ROMAN-BRONZE-CROWN-APPLIQUE/273563843440?hash=item3fb1acfb70%3Ag%3A1m0AAOSwTDpb1Ltm&LH_Auction=1
2019-01-01 00:00:00,"Sold  Jan 1, 2019 Natural Persian Yemen Agat ring 12-gm sizes us:11",9.99,United States,islamic,https://www.ebay.com/itm/Natural-Persian-Yemen-Agat-ring-12-gm-sizes-us-11/192770684374?hash=item2ce20735d6%3Ag%3AtnwAAOSwF7lbSziq&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 3 Ancient Celtic Glass Beads Celts VERY RARE!  TOP !!",36.99,Germany,celt,https://www.ebay.com/itm/3-Ancient-Celtic-Glass-Beads-Celts-VERY-RARE-TOP/143040656654?hash=item214de3350e%3Ag%3Ac44AAOSwPrdcB%7ET2&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 Roman silver brooch",58.0,Slovakia,roman,https://www.ebay.com/itm/Roman-silver-brooch/302981195394?hash=item468b162682%3Ag%3Anb8AAOSwOsFcBCv2&LH_Auction=1
2018-12-20 00:00:00,"Sold  Dec 20, 2018 #y8   Wonderful Persian Nishapur Natural Turquoise Stone With Wild Loin Intaglio",18.5,Thailand,islamic,https://www.ebay.com/itm/y8-Wonderful-Persian-Nishapur-Natural-Turquoise-Stone-With-Wild-Loin-Intaglio/223278418600?hash=item33fc6e4aa8%3Ag%3ACwkAAOSw175cDig6&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 The key of the Persian castle  of bronze handmade Old and rare",0.99,Turkey,islamic,https://www.ebay.com/itm/The-key-of-the-Persian-castle-of-bronze-handmade-Old-and-rare/143040796253?hash=item214de5565d%3Ag%3ApGcAAOSwNphb%7Epqj&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 Wonderful Old Yamani Agate Stone With Lovely Quran Writing Beautiful Verses  #Q5",16.0,Thailand,islamic,https://www.ebay.com/itm/Wonderful-Old-Yamani-Agate-Stone-With-Lovely-Quran-Writing-Beautiful-Verses-Q5/223223100078?hash=item33f92232ae%3Ag%3ASPcAAOSwMg5b5Iyq&LH_Auction=1
2019-01-08 00:00:00,"Sold  Jan 8, 2019 Turkey Turkish Ottoman Very Old Document Sultan Tughra on Seal Very Rare Look !!",49.0,Turkey,islamic,https://www.ebay.com/itm/Turkey-Turkish-Ottoman-Very-Old-Document-Sultan-Tughra-on-Seal-Very-Rare-Look/273638385010?hash=item3fb61e6572%3Ag%3Ac1sAAOSw-FRcLmFp&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019  VIKING BRONZE HANGER WITH TWO HOOKS",0.99,Bosnia and Herzegovina,viking,https://www.ebay.com/itm/VIKING-BRONZE-HANGER-WITH-TWO-HOOKS/273641580925?hash=item3fb64f297d%3Ag%3A63UAAOSwPDda8gle&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 13# Old Rare Islamic Ottoman / Balkan / Russian Yatagan Knives & Forks Set 1880",182.5,Germany,islamic,https://www.ebay.com/itm/13-Old-Rare-Islamic-Ottoman-Balkan-Russian-Yatagan-Knives-Forks-Set-1880/163409830958?hash=item260bfc242e%3Ag%3AWCsAAOSwTxJcA5jI&LH_Auction=1
2018-10-25 00:00:00,"Sold  Oct 25, 2018 Sword of the Viking. The Vikings. Combat Sword.",305.0,Germany,viking,https://www.ebay.com/itm/Sword-of-the-Viking-The-Vikings-Combat-Sword/273510039578?hash=item3fae78001a%3Ag%3AidgAAOSwLXNbvfPX&LH_Auction=1
2018-11-14 00:00:00,"Sold  Nov 14, 2018 ANCIENT BRONZE EARLY CELTIC AXE",52.01,United Kingdom,celt,https://www.ebay.com/itm/ANCIENT-BRONZE-EARLY-CELTIC-AXE/183523967733?hash=item2abae182f5%3Ag%3A%7Er4AAOSwZtNb4ygQ&LH_Auction=1
2018-11-24 00:00:00,"Sold  Nov 24, 2018 Antique Ottoman Turkish silver tone filigree belt buckle",200.5,,islamic,
2018-11-11 00:00:00,"Sold  Nov 11, 2018 Antique Islamic Palestinian Jordananian Shibriya Silver Niello Bedouin Dagger",137.5,United Kingdom,islamic,https://www.ebay.com/itm/Antique-Islamic-Palestinian-Jordananian-Shibriya-Silver-Niello-Bedouin-Dagger/264021549466?hash=item3d78e9219a%3Ag%3AJBsAAOSwrGlb3cC9&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 19# Old Rare Antique Islamic Ottoman Silver Dagger Jambiya Knife Khanjar w Coral",142.0,Germany,islamic,https://www.ebay.com/itm/19-Old-Rare-Antique-Islamic-Ottoman-Silver-Dagger-Jambiya-Knife-Khanjar-w-Coral/163409901990?hash=item260bfd39a6%3Ag%3As5QAAOSw1uVcA6rB&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Roman enamelled hare formed brooches",53.8,United Kingdom,roman,https://www.ebay.com/itm/Roman-enamelled-hare-formed-brooches/292797407827?hash=item442c15e253%3Ag%3AamsAAOSw7R9b2g2J&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 OTTOMAN BRONZE RING W/ STONE",20.5,Bulgaria,islamic,https://www.ebay.com/itm/OTTOMAN-BRONZE-RING-W-STONE/202539921386?hash=item2f2851efea%3Ag%3AlukAAOSwf1xcFrco&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 Early Antique Persian Solid Silver Box King & Prince Cameos Dragon Killing Scene",390.0,United States,islamic,https://www.ebay.com/itm/Early-Antique-Persian-Solid-Silver-Box-King-Prince-Cameos-Dragon-Killing-Scene/132879792259?hash=item1ef040b883%3Ag%3AEZQAAOSwhrpb71Qc&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 25# Six Old Antique Ottoman Spoons, Sugar Tongs, Fork with Silver Coins",132.5,Germany,islamic,https://www.ebay.com/itm/25-Six-Old-Antique-Ottoman-Spoons-Sugar-Tongs-Fork-with-Silver-Coins/163339826196?hash=item2607cff414%3Ag%3AHbQAAOSw6Pxb1Pc2&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Ancient celtic bronze ring money proto coin circa 400 BC",15.5,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/Ancient-celtic-bronze-ring-money-proto-coin-circa-400-BC/273641562248?hash=item3fb64ee088%3Ag%3An3IAAOSw28dcMSiU&LH_Auction=1
2019-01-01 00:00:00,"Sold  Jan 1, 2019 Vintage Islamic  engraved ring 8.90-gm us:8.5",9.99,United States,islamic,https://www.ebay.com/itm/Vintage-Islamic-engraved-ring-8-90-gm-us-8-5/192770679084?hash=item2ce207212c%3Ag%3AmTQAAOSwze5bp2AO&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Very rare pottery Celtic drinking cup circa 600-400 BC.",27.51,Spain,celt,https://www.ebay.com/itm/Very-rare-pottery-Celtic-drinking-cup-circa-600-400-BC/253933855029?hash=item3b1fa32135%3Ag%3AGzkAAOSw%7E4hbw4jU&LH_Auction=1
2019-01-11 00:00:00,"Sold  Jan 11, 2019 Franklin Mint, The Fighting Men of the American Revolution - Massachusetts",10.0,United States,america,https://www.ebay.com/itm/Franklin-Mint-The-Fighting-Men-of-the-American-Revolution-Massachusetts/332997155441?hash=item4d882d5a71%3Ag%3AoiIAAOSwus5cAh1r&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 65# Old Antique Ancient Roman, Yemen multi-colored Glass Bracelet",17.35,Germany,islamic,https://www.ebay.com/itm/65-Old-Antique-Ancient-Roman-Yemen-multi-colored-Glass-Bracelet/163340219019?hash=item2607d5f28b%3Ag%3A5S0AAOSw5atb1TZ1&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Carnelian Old Islamic Stone Beautiful Lucky Amulet   # 5V",52.0,Thailand,islamic,https://www.ebay.com/itm/Carnelian-Old-Islamic-Stone-Beautiful-Lucky-Amulet-5V/283241307388?hash=item41f27f5cfc%3Ag%3AwtIAAOSwOv1b3JsF&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 Weight scale Ancient Ottoman Of bronze It has a logo Ottoman Empire very rare",93.0,Turkey,islamic,https://www.ebay.com/itm/Weight-scale-Ancient-Ottoman-Of-bronze-It-has-a-logo-Ottoman-Empire-very-rare/143040953282?hash=item214de7bbc2%3Ag%3AxjgAAOSwFGNcCBJn&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 WOLF HEAD * BRONZE CELTIC RING *",3.25,,celt,
2018-11-19 00:00:00,"Sold  Nov 19, 2018 Huge Silver Wonderful Old Silver Afghan Ring With Agate Stone Deer Intaglio #D 8",15.0,Thailand,islamic,https://www.ebay.com/itm/Huge-Silver-Wonderful-Old-Silver-Afghan-Ring-With-Agate-Stone-Deer-Intaglio-D-8/223223880295?hash=item33f92e1a67%3Ag%3ALBoAAOSwF5hb5WR6&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 Ancient islamic rare agate inscript seal",19.0,Egypt,islamic,https://www.ebay.com/itm/Ancient-islamic-rare-agate-inscript-seal/123532888881?hash=item1cc3224b31%3Ag%3ATpIAAOSwPeVb2dg2&LH_Auction=1
2018-12-24 00:00:00,"Sold  Dec 24, 2018 A lantern engraved with the emblem of the Ottoman Empire Of bronze Old and rare",0.99,Turkey,islamic,https://www.ebay.com/itm/A-lantern-engraved-with-the-emblem-of-the-Ottoman-Empire-Of-bronze-Old-and-rare/143058133713?hash=item214eede2d1%3Ag%3APP8AAOSwfMlb5JOb&LH_Auction=1
2018-10-24 00:00:00,"Sold  Oct 24, 2018 Lot of 12 Ancient Celtic Bronze Proto Coins Ring Money Pre Coin Weight Money",22.0,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/Lot-of-12-Ancient-Celtic-Bronze-Proto-Coins-Ring-Money-Pre-Coin-Weight-Money/183490908492?hash=item2ab8e9114c%3Ag%3AvOcAAOSw8YFboiqZ&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 ANTIQUE 18 CENTURY OTTOMAN ISLAMIC TURKISH CHIBOUK TOBACCO SMOKING PIPE",10.0,Macedonia,islamic,https://www.ebay.com/itm/ANTIQUE-18-CENTURY-OTTOMAN-ISLAMIC-TURKISH-CHIBOUK-TOBACCO-SMOKING-PIPE/132910841552?hash=item1ef21a7ed0%3Ag%3AHxsAAOSw4c5b61%7E4&LH_Auction=1
2018-11-24 00:00:00,"Sold  Nov 24, 2018 Pre Columbian Mayan 2 ornamented tops of cache vessels Classic Period 250-900AD",202.5,United States,america,https://www.ebay.com/itm/Pre-Columbian-Mayan-2-ornamented-tops-of-cache-vessels-Classic-Period-250-900AD/302962502270?hash=item4689f8ea7e%3Ag%3AuWMAAOSwUP5b73uN&LH_Auction=1
2018-10-28 00:00:00,"Sold  Oct 28, 2018 VINTAGE OPIUM KNIFE CHINA JAPAN  MIDEAST COUNTRY HAS MAKER STAMP BEAUTIFUL HORN",39.57,United States,japan,https://www.ebay.com/itm/VINTAGE-OPIUM-KNIFE-CHINA-JAPAN-MIDEAST-COUNTRY-HAS-MAKER-STAMP-BEAUTIFUL-HORN/232974821649?hash=item363e61a911%3Ag%3AV2YAAOSwAPtbzOs8&LH_Auction=1
2018-11-14 00:00:00,"Sold  Nov 14, 2018 ANTIQUE VINTAGE ISLAMIC JEWELRY-OTTOMAN NECKLACE HAND SILVER FILIGREE TURKISH",0.99,Algeria,islamic,https://www.ebay.com/itm/ANTIQUE-VINTAGE-ISLAMIC-JEWELRY-OTTOMAN-NECKLACE-HAND-SILVER-FILIGREE-TURKISH/163354522175?hash=item2608b0323f%3Ag%3AbLcAAOSwpYxb3u8r&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 Celtic Bronze Swastika Brooch Fibula",17.99,Serbia,celt,https://www.ebay.com/itm/Celtic-Bronze-Swastika-Brooch-Fibula/392176857092?hash=item5b4f8ff004%3Ag%3AAW4AAOSwEppb9Cg%7E&LH_Auction=1
2018-10-25 00:00:00,"Sold  Oct 25, 2018 Ancient Celtic Bronse Ring Money - Protomoney",3.0,Ukraine,celt,https://www.ebay.com/itm/Ancient-Celtic-Bronse-Ring-Money-Protomoney/183502940822?hash=item2ab9a0aa96%3Ag%3A7dgAAOSwzINb0a5H&LH_Auction=1
2018-12-24 00:00:00,"Sold  Dec 24, 2018 A brass jug with old Ottoman inscriptions and very rare . handmade",0.99,Turkey,islamic,https://www.ebay.com/itm/A-brass-jug-with-old-Ottoman-inscriptions-and-very-rare-handmade/143058120343?hash=item214eedae97%3Ag%3AxEAAAOSwVMJb5JVG&LH_Auction=1
2018-10-25 00:00:00,"Sold  Oct 25, 2018 BEAUTIFUL ANTIQUE ISLAMIC CERAMIC BOWL, GLAZE PAINTED",36.15,United Kingdom,islamic,https://www.ebay.com/itm/BEAUTIFUL-ANTIQUE-ISLAMIC-CERAMIC-BOWL-GLAZE-PAINTED/273514176470?hash=item3faeb71fd6%3Ag%3ART4AAOSwsD1byJ1O&LH_Auction=1
2018-10-24 00:00:00,"Sold  Oct 24, 2018 LARGE ANTIQUE QAJAR ISLAMIC KETTLE MIDDLE EASTERN PERSIAN",147.24,,islamic,
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Celtic Sword - Spata, 3-4 century AD",232.51,Ukraine,celt,https://www.ebay.com/itm/Celtic-Sword-Spata-3-4-century-AD/233052590516?hash=item36430451b4%3Ag%3Asj4AAOSwESRcGAhv&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 ISLAMIC , JADE STONE STAMP SEAL, ENGRAVED OWNERS NAME , HAMZEH IBN YAR AHMAD",19.99,United Kingdom,islamic,https://www.ebay.com/itm/ISLAMIC-JADE-STONE-STAMP-SEAL-ENGRAVED-OWNERS-NAME-HAMZEH-IBN-YAR-AHMAD/382682464199?hash=item5919a6ffc7%3Ag%3AAkMAAOSwgotcGrfR&LH_Auction=1
2018-11-29 00:00:00,"Sold  Nov 29, 2018  18k karat Gold Wonderful Ring Ancient Roman Carnelian Agate arabic stone 7 gram",22.5,Thailand,islamic,https://www.ebay.com/itm/18k-karat-Gold-Wonderful-Ring-Ancient-Roman-Carnelian-Agate-arabic-stone-7-gram/323567665886?hash=item4b5622c2de%3Ag%3AZvsAAOSwxJ9b-lIY&LH_Auction=1
2018-10-25 00:00:00,"Sold  Oct 25, 2018 Old Unique Agate Stone Islamic Writing Beautiful Ring  # 5J",13.0,Thailand,islamic,https://www.ebay.com/itm/Old-Unique-Agate-Stone-Islamic-Writing-Beautiful-Ring-5J/273517841556?hash=item3faeef0c94%3Ag%3AX1YAAOSwe2xby4B2&LH_Auction=1
2018-12-03 00:00:00,"Sold  Dec 3, 2018 Old Beautiful Strand Antiques Bone Beads Ancient Bamiyan Very Old Necklace  #D8k",15.0,Thailand,buddhist,https://www.ebay.com/itm/Old-Beautiful-Strand-Antiques-Bone-Beads-Ancient-Bamiyan-Very-Old-Necklace-D8k/223247175143?hash=item33fa918de7%3Ag%3AAnUAAOSwOrpb6WXS&LH_Auction=1
2019-01-07 00:00:00,"Sold  Jan 7, 2019 Big Size Old Agate Carnelian Stone With Wonderful Writing Quran Qul Falaq Dua",19.99,Thailand,islamic,https://www.ebay.com/itm/Big-Size-Old-Agate-Carnelian-Stone-With-Wonderful-Writing-Quran-Qul-Falaq-Dua/323633183122?hash=item4b5a0a7992%3Ag%3And8AAOSw-yJcDRs-&LH_Auction=1
2018-10-29 00:00:00,"Sold  Oct 29, 2018  ANTIQUE Ottoman HANDMADE GOLD IRON ISLAMIC SCISSORS",859.0,Bulgaria,islamic,https://www.ebay.com/itm/ANTIQUE-Ottoman-HANDMADE-GOLD-IRON-ISLAMIC-SCISSORS/283223181565?hash=item41f16ac8fd%3Ag%3AzXAAAOSww7tbzgTU&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 SUPERB ANCIENT CELTIC BRONZE RING  -  200/100 BC",1.0,,celt,
2018-11-13 00:00:00,"Sold  Nov 13, 2018 Fantastic Celtic bronze wheel Parisii Celts – France",36.0,,celt,
2018-11-30 00:00:00,"Sold  Nov 30, 2018 Antique Ottoman Empire Yataghan Yatagan Handmade 19C Sword Damascus Steel Bulat",535.0,,islamic,
2018-12-06 00:00:00,"Sold  Dec 6, 2018 Green Rare Old Agate Stone With Wonderful Writing Quran Dua ayat M8",18.99,Thailand,islamic,https://www.ebay.com/itm/Green-Rare-Old-Agate-Stone-With-Wonderful-Writing-Quran-Dua-ayat-M8/323577412891?hash=item4b56b77d1b%3Ag%3Agm0AAOSw2%7ENb9NXJ&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 SUPERB 119 mm LONG BRONZE AGE SPEAR HEAD - 2000 BC",26.0,Bosnia and Herzegovina,bronze age,https://www.ebay.com/itm/SUPERB-119-mm-LONG-BRONZE-AGE-SPEAR-HEAD-2000-BC/132871915813?hash=item1eefc88925%3Ag%3Aj5cAAOSwHWtb5ZLT&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 44# Old Antique Islamic Ottoman Yatagan Sword Dagger",441.0,Germany,islamic,https://www.ebay.com/itm/44-Old-Antique-Islamic-Ottoman-Yatagan-Sword-Dagger/163339986794?hash=item2607d2676a%3Ag%3A31cAAOSwETJb1R1Y&LH_Auction=1
2018-11-22 00:00:00,"Sold  Nov 22, 2018 2 Vintage 1800’s Original Sword Handmade Arabic Rare Islamic",152.5,,islamic,
2018-11-29 00:00:00,"Sold  Nov 29, 2018 Ancient خاتمAgate Islamic spiritual Talisman17AD multi color 925 silver ring14US",99.99,,islamic,
2018-12-06 00:00:00,"Sold  Dec 6, 2018 Green Rare Old Agate Stone With Wonderful Writing Quran Dua ayat M7",18.99,Thailand,islamic,https://www.ebay.com/itm/Green-Rare-Old-Agate-Stone-With-Wonderful-Writing-Quran-Dua-ayat-M7/323577412870?hash=item4b56b77d06%3Ag%3AEyAAAOSwI7Fb9NRP&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 50# Old Rare Antique Islamic Yemeni Silver Dagger Jambiya Khanjar",809.99,Germany,islamic,https://www.ebay.com/itm/50-Old-Rare-Antique-Islamic-Yemeni-Silver-Dagger-Jambiya-Khanjar/163340045753?hash=item2607d34db9%3Ag%3AXHUAAOSw3S5b1Sbi&LH_Auction=1
2018-12-24 00:00:00,"Sold  Dec 24, 2018 Weight Scale Engraved with the emblem of the Ottoman Empire of bronze handmade",3.25,,islamic,
2018-12-31 00:00:00,"Sold  Dec 31, 2018 Islamic Pin",4.99,United States,islamic,https://www.ebay.com/itm/Islamic-Pin/352552711745?hash=item5215c77641%3Ag%3AMXcAAOSwi1pbntAk&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Roman brooch",18.5,United Kingdom,roman,https://www.ebay.com/itm/Roman-brooch/303019983008?hash=item468d6600a0%3Ag%3A9pkAAOSwu4dcMQ9i&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 Beautiful Blue Glass With Writing Quran Surah Ayah Dua Pendant Intaglio Qul",15.99,Thailand,islamic,https://www.ebay.com/itm/Beautiful-Blue-Glass-With-Writing-Quran-Surah-Ayah-Dua-Pendant-Intaglio-Qul/323591398787?hash=item4b578ce583%3Ag%3A5CwAAOSwwXRcDbzH&LH_Auction=1
2018-11-17 00:00:00,"Sold  Nov 17, 2018 ANTIQUE ISLAMIC HANDWRITTEN CALLIGRAPHY MANUSCRIPT PAGE LEAF UNIQUE",8.0,,islamic,
2018-11-26 00:00:00,"Sold  Nov 26, 2018 Roman openwork zoomorphic brooch",5.5,Slovakia,roman,https://www.ebay.com/itm/Roman-openwork-zoomorphic-brooch/302964668461?hash=item468a19f82d%3Ag%3ATJUAAOSwsRVb8uro&LH_Auction=1
2018-11-21 00:00:00,"Sold  Nov 21, 2018 ANTIQUE VINTAGE ISLAMIC REAL NATURAL SEED PEARL NECKLACE ERRINGS BRONZE TURKISH",0.99,Algeria,islamic,https://www.ebay.com/itm/ANTIQUE-VINTAGE-ISLAMIC-REAL-NATURAL-SEED-PEARL-NECKLACE-ERRINGS-BRONZE-TURKISH/163367897458?hash=item26097c4972%3Ag%3AMKMAAOSw3npb6EtR&LH_Auction=1
