Object,Price,Location,Link
"Sold  Dec 17, 2018 ANCIENT CANAANITE  STONE CYLINDER SEAL",$47.52,"DUBAI, DUBAI, United Arab Emirates",https://www.ebay.com/itm/ANCIENT-CANAANITE-STONE-CYLINDER-SEAL/283297949279?hash=item41f5dfa65f%3Ag%3AAwsAAOSwkFZcDmLw&LH_Auction=1
"Sold  Dec 11, 2018 Palestine Exploration fund - Lot of 3 - 1886-1892-1895 - Work In The Holy Land",$34.00,"ThriftBooks Warehouse, United States",https://www.ebay.com/itm/Palestine-Exploration-fund-Lot-of-3-1886-1892-1895-Work-In-The-Holy-Land/264073587329?hash=item3d7c032a81%3Ag%3AdGcAAOSwqxdcBzOJ&LH_Auction=1
"Sold  Dec 11, 2018 HOLY RELIC VERONICA VEIL PICTURE OF JESUS CHRIST RELIQUARY FROM VERONICA VEIL",$85.00,"Kemp, Texas, United States",https://www.ebay.com/itm/HOLY-RELIC-VERONICA-VEIL-PICTURE-OF-JESUS-CHRIST-RELIQUARY-FROM-VERONICA-VEIL/332940033314?hash=item4d84c5bd22%3Ag%3ABmIAAOSwOIlb1lzA&LH_Auction=1
"Sold  Dec 10, 2018 Ancient Judean Terracotta Oil Lamp",$21.50,"Burnsville, Minnesota, United States",https://www.ebay.com/itm/Ancient-Judean-Terracotta-Oil-Lamp/332922083001?hash=item4d83b3d6b9%3Ag%3ArmYAAOSwPmVb-y08&LH_Auction=1
"Sold  Dec 6, 2018 1889 Palestine Museum Artifacts Bible Christianity Christmas New Testament Jesus",$99.99,"Vineyard Haven, Massachusetts, United States",https://www.ebay.com/itm/1889-Palestine-Museum-Artifacts-Bible-Christianity-Christmas-New-Testament-Jesus/183560420742?hash=item2abd0dbd86%3Ag%3A3KEAAOSwfplb2Ltb&LH_Auction=1
"Sold  Dec 6, 2018 RARE Holy Land Pottery Bowl Large Red Painted Bronze Age of NOAH 4400 Years Old!",$595.00,"Beverly Hills, California, United States",https://www.ebay.com/itm/RARE-Holy-Land-Pottery-Bowl-Large-Red-Painted-Bronze-Age-of-NOAH-4400-Years-Old/382647514444?hash=item591791b54c%3Ag%3A2AoAAOSwR7Bbg1WE&LH_Auction=1
"Sold  Dec 6, 2018 Very rare Bronze Age 2500 years old Celtic Bronze Mace FLAIL Warhammer N Sword",$199.00,,
"Sold  Dec 6, 2018 HOLY RELIC VIRGIN MARY RELIQUARY EX LOCO VISITATIONIS B. M. V.",$45.00,"Busko Zdrój, Poland",https://www.ebay.com/itm/HOLY-RELIC-VIRGIN-MARY-RELIQUARY-EX-LOCO-VISITATIONIS-B-M-V/332911966186?hash=item4d831977ea%3Ag%3AQTUAAOSwdHpb1iTd&LH_Auction=1
"Sold  Dec 6, 2018 ANTIQUE STONE EYE IDOL",$48.00,"Lummi Island, Washington, United States",https://www.ebay.com/itm/ANTIQUE-STONE-EYE-IDOL/273585558872?hash=item3fb2f85558%3Ag%3AxToAAOSwF%7Ehb%7E%7Elz&LH_Auction=1
"Sold  Dec 6, 2018 ANCIENT CANAANITE  STONE CYLINDER SEAL",$26.30,"DUBAI, DUBAI, United Arab Emirates",https://www.ebay.com/itm/ANCIENT-CANAANITE-STONE-CYLINDER-SEAL/273585526989?hash=item3fb2f7d8cd%3Ag%3A-WAAAOSwQuZb%7E%7ELV&LH_Auction=1
