Object,Price,Location,Seller,Link
"Sep 5, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT ROMANO-CELTIC BRONZE HORSE BROOCH",$44.92,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-ROMANO-CELTIC-BRONZE-HORSE-BROOCH/153622147695?hash=item23c497f26f%3Ag%3AikAAAOSwSCRdZ8S%7E&LH_Auction=1
"Sep 5, 2019 ANCIENT CELTIC HALSTATT IRON AGE SPIRAL SPECTACLE FIBULA BROOCH VERY RARE",$73.77,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-HALSTATT-IRON-AGE-SPIRAL-SPECTACLE-FIBULA-BROOCH-VERY-RARE/153622074775?hash=item23c496d597%3Ag%3AKKEAAOSwMT5dZ7HM&LH_Auction=1
"Sep 5, 2019 Cimmerian Combat Knife, 8 - 7th Century BC.",$100.00,"Kiev, Ukraine",sergii78,https://www.ebay.com/itm/Cimmerian-Combat-Knife-8-7th-Century-BC/233323576017?hash=item36532b3ad1%3Ag%3APKcAAOSwVVFdZDt%7E&LH_Auction=1
"Sep 5, 2019 Super Celtic Terret Ring",$24.59,"Bishop's Stortford, United Kingdom",del550,https://www.ebay.com/itm/Super-Celtic-Terret-Ring/153622273284?hash=item23c499dd04%3Ag%3A3vUAAOSwu1tdZ6gS&LH_Auction=1
"Sep 4, 2019 Sword of the Viking. The Vikings. Big Combat Sword. 87 cm",$409.00,"Bad Schwalbach, Germany",terra-antica,https://www.ebay.com/itm/Sword-of-the-Viking-The-Vikings-Big-Combat-Sword-87-cm/401858382584?hash=item5d90a04af8%3Ag%3A010AAOSwQ8xdX6u1&LH_Auction=1
"Sep 4, 2019 A genuine ancient Bronze-age/Celtic evil-eye ring - wearable -",$17.34,"Preston, United Kingdom",britannia-antiquities,https://www.ebay.com/itm/A-genuine-ancient-Bronze-age-Celtic-evil-eye-ring-wearable/312747342320?hash=item48d131b9f0%3Ag%3APooAAOSw9ytdZn2G&LH_Auction=1
"Sep 4, 2019 ANCIENT ROMANO CELTIC RING WITH ENGRAVINGS & NICE PATINA BRITISH DETECTING FIND",$1.22,"Chester, United Kingdom",plumpton-antiques,https://www.ebay.com/itm/ANCIENT-ROMANO-CELTIC-RING-WITH-ENGRAVINGS-NICE-PATINA-BRITISH-DETECTING-FIND/254343776394?hash=item3b3812088a%3Ag%3A1NIAAOSwgMxdZn02&LH_Auction=1
"Sep 4, 2019 CIRCA 100 BC-AD CELTIC BRONZE DECORATED SNAKE RING-WEARABLE",$44.26,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/CIRCA-100-BC-AD-CELTIC-BRONZE-DECORATED-SNAKE-RING-WEARABLE/202764310078?hash=item2f35b1d63e%3Ag%3AR2oAAOSwC61dPskL&LH_Auction=1
"Sep 4, 2019 ANCIENT BRONZE EARLY CELTIC AXE",$53.00,"Lviv, Ukraine",tasya729,https://www.ebay.com/itm/ANCIENT-BRONZE-EARLY-CELTIC-AXE/183935345479?hash=item2ad366a347%3Ag%3AyUMAAOSwR11daWmy&LH_Auction=1
"Sep 4, 2019 1 Ancient Celtic Clay Bead Celts VERY RARE!  TOP !!",$66.99,"Bavaria, Germany",caracalla10,https://www.ebay.com/itm/1-Ancient-Celtic-Clay-Bead-Celts-VERY-RARE-TOP/153623730977?hash=item23c4b01b21%3Ag%3AbFYAAOSwZvldaTgJ&LH_Auction=1
"Sep 4, 2019 1 Ancient Celtic Glass Bead, Celts VERY RARE!  TOP !!",$90.00,"Bavaria, Germany",caracalla10,https://www.ebay.com/itm/1-Ancient-Celtic-Glass-Bead-Celts-VERY-RARE-TOP/143368863198?hash=item2161733dde%3Ag%3ABMoAAOSwTyldaTbI&LH_Auction=1
"Sep 3, 2019 Minnesota Vikings 12th Man, T shirt",$9.99,"Saint Louis, Missouri, United States",shastei21,https://www.ebay.com/itm/Minnesota-Vikings-12th-Man-T-shirt/362743985457?hash=item547539f531%3Ag%3AxDkAAOSwD%7EJdXD3Q&LH_Auction=1
"Sep 3, 2019 Bronze Etruscan Amulet Hand Pendant  / Scythian / Koban 1100-700BC.Extr rarity",$90.00,"Moscow, Russian Federation",antique-museum,https://www.ebay.com/itm/Bronze-Etruscan-Amulet-Hand-Pendant-Scythian-Koban-1100-700BC-Extr-rarity/223648227438?hash=item341279206e%3Ag%3Ao5kAAOSw%7EslcMQee&LH_Auction=1
"Sep 3, 2019 ANCIENT CELTIC HALSTATT LA TENE SPIRAL SPECTACLE HAIR OR GARMENT PIN GOLD GILT",$93.45,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-HALSTATT-LA-TENE-SPIRAL-SPECTACLE-HAIR-OR-GARMENT-PIN-GOLD-GILT/153618638009?hash=item23c46264b9%3Ag%3ARNQAAOSwQ4pdY8XB&LH_Auction=1
"Sep 3, 2019 ANCIENT ROMANO CELTIC RING WITH ENGRAVED BEZEL-BRITISH DETECTING FIND",$12.30,"Chester, United Kingdom",plumpton-antiques,https://www.ebay.com/itm/ANCIENT-ROMANO-CELTIC-RING-WITH-ENGRAVED-BEZEL-BRITISH-DETECTING-FIND/254342801053?hash=item3b3803269d%3Ag%3AB5kAAOSw%7EfpdZUF5&LH_Auction=1
"Sep 3, 2019 Ancient Celtic Bronze Wedding Ring Circa 100 BC - 200 AD Very Rare",$0.99,"EU, France",martichworldcoins7,https://www.ebay.com/itm/Ancient-Celtic-Bronze-Wedding-Ring-Circa-100-BC-200-AD-Very-Rare/223639541814?hash=item3411f49836%3Ag%3AjGEAAOSw8NxdT0Ha&LH_Auction=1
"Sep 2, 2019 EXCELLENT GRADE.  UNKNOWN ANCIENT ROMAN - CELTIC?,COIN. LEADENHAM, LINCOLNSHIRE.",$9.82,"Lincoln, United Kingdom",gillybrod,https://www.ebay.com/itm/EXCELLENT-GRADE-UNKNOWN-ANCIENT-ROMAN-CELTIC-COIN-LEADENHAM-LINCOLNSHIRE/352771098450?hash=item5222cbc752%3Ag%3Ar7EAAOSwbTBdZ6xH&LH_Auction=1
"Sep 2, 2019 DETECTOR FINDS ANCIENT CELTIC BRONZE HORSE FIGURINE RARE",$47.95,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/DETECTOR-FINDS-ANCIENT-CELTIC-BRONZE-HORSE-FIGURINE-RARE/153613554374?hash=item23c414d2c6%3Ag%3AgygAAOSw8RRdXnbs&LH_Auction=1
"Sep 2, 2019 DETECTOR FINDS ANCIENT CELTIC BRONZE HORSE AND RIDER FIGURINE",$38.12,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/DETECTOR-FINDS-ANCIENT-CELTIC-BRONZE-HORSE-AND-RIDER-FIGURINE/153614930450?hash=item23c429d212%3Ag%3AUEoAAOSwBxJdX73x&LH_Auction=1
"Sep 2, 2019 ANCIENT ROMANO CELTIC RING WITH BEAST-LION/HORSE/DRAGON-BRITISH DETECTING FIND",$30.87,"Chester, United Kingdom",plumpton-antiques,https://www.ebay.com/itm/ANCIENT-ROMANO-CELTIC-RING-WITH-BEAST-LION-HORSE-DRAGON-BRITISH-DETECTING-FIND/254341825136?hash=item3b37f44270%3Ag%3A-tIAAOSwcHVdYTW7&LH_Auction=1
"Sep 2, 2019 EXCHANGE BEFORE COINS - RARE LOT OF 7 CELTIC BRONZE PROTO-MONEY RINGS -14",$20.72,"Graz, Austria",memory93_antiques,https://www.ebay.com/itm/EXCHANGE-BEFORE-COINS-RARE-LOT-OF-7-CELTIC-BRONZE-PROTO-MONEY-RINGS-14/323895216213?hash=item4b69a8c855%3Ag%3AYxQAAOSwglJdZBe1&LH_Auction=1
"Sep 2, 2019 AX,  culture of Gava-Goligrady is approximately 1250-1050 BC .",$72.00,"Kiev, Ukraine",sergii78,https://www.ebay.com/itm/AX-culture-of-Gava-Goligrady-is-approximately-1250-1050-BC/233320660509?hash=item3652febe1d%3Ag%3AaVQAAOSwoOhc5b3c&LH_Auction=1
"Sep 2, 2019 Beads Сornelian Glass  / 200-300AD. Celtic / Bosporus / Scythian",$230.00,"Moscow, Russian Federation",antique-museum,https://www.ebay.com/itm/Beads-ornelian-Glass-200-300AD-Celtic-Bosporus-Scythian/223634324294?hash=item3411a4fb46%3Ag%3ADPsAAOSwy1ZdFNAo&LH_Auction=1
"Sep 2, 2019 Silver Gold  Applique / Deer Zoomorphic / 100-300AD.  Scythian / Celtic / Rare",$36.00,"Moscow, Russian Federation",antique-museum,https://www.ebay.com/itm/Silver-Gold-Applique-Deer-Zoomorphic-100-300AD-Scythian-Celtic-Rare/223634319351?hash=item3411a4e7f7%3Ag%3ADeEAAOSwqj1c5nnU&LH_Auction=1
"Sep 2, 2019 Bronze ring amulet pendant proto coin 22mm/4,71gr 1100-600BC. Scythian",$10.00,"Moscow, Russian Federation",antique-museum,https://www.ebay.com/itm/Bronze-ring-amulet-pendant-proto-coin-22mm-4-71gr-1100-600BC-Scythian/223634034714?hash=item3411a0901a%3Ag%3ApfUAAOSwEKxcDrqx&LH_Auction=1
"Sep 1, 2019 Helmet of ancient Rus-12 century-""Polovtsy"".Original condition. Without restorat",$154.50,"Bad Schwalbach, Germany",terra-antica,https://www.ebay.com/itm/Helmet-of-ancient-Rus-12-century-Polovtsy-Original-condition-Without-restorat/401857511648?hash=item5d909300e0%3Ag%3AQYwAAOSwKF9c-qer&LH_Auction=1
"Sep 1, 2019 Sword Iron Blade Brass Handle with Human Figure Celtic Viking ?",$222.50,"Germany, Germany",erbsenfein,https://www.ebay.com/itm/Sword-Iron-Blade-Brass-Handle-with-Human-Figure-Celtic-Viking/273975057396?hash=item3fca2f9bf4%3Ag%3AZnQAAOSwvQ5dXfUg&LH_Auction=1
"Sep 1, 2019 SMALL CELTIC SILVER PROTO COIN RARE",$5.74,"Zenica, Bosnia and Herzegovina",alexancient9,https://www.ebay.com/itm/SMALL-CELTIC-SILVER-PROTO-COIN-RARE/323896141377?hash=item4b69b6e641%3Ag%3AQAkAAOSw3ORdZUCb&LH_Auction=1
"Sep 1, 2019 CELTIC BRONZE ROUND TOP RING 500 BC",$0.99,"Zenica, Bosnia and Herzegovina",alexancient9,https://www.ebay.com/itm/CELTIC-BRONZE-ROUND-TOP-RING-500-BC/323896138516?hash=item4b69b6db14%3Ag%3A7jUAAOSwk75dZT-n&LH_Auction=1
"Sep 1, 2019 PURE GOLD ROMAN RING ** With Round AMETHYST Stone ** RARE",$270.00,"europe, Serbia",master-numismatics,https://www.ebay.com/itm/PURE-GOLD-ROMAN-RING-With-Round-AMETHYST-Stone-RARE/153618035416?hash=item23c45932d8%3Ag%3AauIAAOSwEhNdYw4q&LH_Auction=1
"Sep 1, 2019 CELTIC SILVER AMULET WARRIOR AXE PENDANT",$12.50,"EUROPE, Serbia",master-numismatics,https://www.ebay.com/itm/CELTIC-SILVER-AMULET-WARRIOR-AXE-PENDANT/153617941458?hash=item23c457c3d2%3Ag%3ApRkAAOSwC%7EtdYvDj&LH_Auction=1
"Sep 1, 2019 VERY RARE CELTIC, BRONZE AGE, HALSTATT BRONZE SPIRAL BRACELETS+++",$29.99,"..................., Norway",aurelius1962,https://www.ebay.com/itm/VERY-RARE-CELTIC-BRONZE-AGE-HALSTATT-BRONZE-SPIRAL-BRACELETS/323894465076?hash=item4b699d5234%3Ag%3AYMAAAOSwasZdBWe5&LH_Auction=1
"Sep 1, 2019 CELTIC BONE CROSS PENDANT WITH STONE IN CENTER",$19.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/CELTIC-BONE-CROSS-PENDANT-WITH-STONE-IN-CENTER/273980006271?hash=item3fca7b1f7f%3Ag%3AeCAAAOSwKThdYu45&LH_Auction=1
"Sep 1, 2019 ANCIENT CELTIC BRONZE RING",$6.53,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-RING/273980006054?hash=item3fca7b1ea6%3Ag%3AUEAAAOSwLW9dNL%7Ea&LH_Auction=1
"Sep 1, 2019  Three Of Life Amulet Ancient Celtic Magic Druids Talisman",$5.50,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Three-Of-Life-Amulet-Ancient-Celtic-Magic-Druids-Talisman/273980005217?hash=item3fca7b1b61%3Ag%3AZo4AAOSwv8ZdYt8o&LH_Auction=1
"Sep 1, 2019 Ancient CELTIC EVIL EYE BLUE BEAD",$19.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-CELTIC-EVIL-EYE-BLUE-BEAD/273980004945?hash=item3fca7b1a51%3Ag%3AVakAAOSwXgZdYuGW&LH_Auction=1
"Sep 1, 2019 GREEK MIKENA CULTURE RARE DAGGER",$54.00,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/GREEK-MIKENA-CULTURE-RARE-DAGGER/273980003153?hash=item3fca7b1351%3Ag%3ALSUAAOSwmWhdYuyx&LH_Auction=1
"Sep 1, 2019 Ancient Celtic Bronze Ring Proto Money ""Pre-Coin"" Circa 800-400 BC Very Rare",$4.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-Celtic-Bronze-Ring-Proto-Money-Pre-Coin-Circa-800-400-BC-Very-Rare/273980003034?hash=item3fca7b12da%3Ag%3AXwMAAOSw5iZdYu9Y&LH_Auction=1
"Sep 1, 2019 ONE OF A KIND ROMAN PENDANT WITH HORN AND PINCETTE",$19.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/ONE-OF-A-KIND-ROMAN-PENDANT-WITH-HORN-AND-PINCETTE/273980002420?hash=item3fca7b1074%3Ag%3ABewAAOSwFQhdY4Z4&LH_Auction=1
"Sep 1, 2019 LARGE RARE SWOLLOW TAIL IRON ARROWHEAD",$7.50,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/LARGE-RARE-SWOLLOW-TAIL-IRON-ARROWHEAD/273980002078?hash=item3fca7b0f1e%3Ag%3Ao-AAAOSwv-JdYt2O&LH_Auction=1
"Sep 1, 2019 RARE CELTIC SILVER FIBULA BROOCH CIRCA 100 BC - INTACT",$12.91,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/RARE-CELTIC-SILVER-FIBULA-BROOCH-CIRCA-100-BC-INTACT/202762469992?hash=item2f3595c268%3Ag%3A8YUAAOSwkJJdXvNt&LH_Auction=1
"Sep 1, 2019 LOVELY ANCIENT CELTIC BRONZE HORSE FIGURINE BRITISH FIND CIRCA. 100BC-100AD",$55.33,"Gisleham, United Kingdom",antiquitybox,https://www.ebay.com/itm/LOVELY-ANCIENT-CELTIC-BRONZE-HORSE-FIGURINE-BRITISH-FIND-CIRCA-100BC-100AD/264441051126?hash=item3d91ea37f6%3Ag%3AxV0AAOSwrY1dXGSK&LH_Auction=1
"Sep 1, 2019 ANCIENT ROMANO CELTIC FIRE RING-BRITISH DETECTING FIND",$12.92,"Chester, United Kingdom",plumpton-antiques,https://www.ebay.com/itm/ANCIENT-ROMANO-CELTIC-FIRE-RING-BRITISH-DETECTING-FIND/254340835740?hash=item3b37e5299c%3Ag%3Aa5IAAOSwUlhdYTb%7E&LH_Auction=1
"Sep 1, 2019 VERY RARE AND BEAUTIFUL ANCIENT CELTIC IRON SPIRAL BRACELET CIRCA 900-700BCE",$196.73,"Gisleham, United Kingdom",antiquitybox,https://www.ebay.com/itm/VERY-RARE-AND-BEAUTIFUL-ANCIENT-CELTIC-IRON-SPIRAL-BRACELET-CIRCA-900-700BCE/264441056701?hash=item3d91ea4dbd%3Ag%3AF-wAAOSwBJpdX991&LH_Auction=1
"Sep 1, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$49.40,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163838917982?hash=item26258f7d5e%3Ag%3AB-wAAOSwX6tdaCeU&LH_Auction=1
"Sep 1, 2019 RARE ANCIENT CELTIC SILVER DETAILED WIRE RING - VERY BEAUTIFUL CIRCA 1000-800BCE",$36.89,"Gisleham, United Kingdom",antiquitybox,https://www.ebay.com/itm/RARE-ANCIENT-CELTIC-SILVER-DETAILED-WIRE-RING-VERY-BEAUTIFUL-CIRCA-1000-800BCE/264441062659?hash=item3d91ea6503%3Ag%3AY5cAAOSwkJxdX%7EiV&LH_Auction=1
"Sep 1, 2019 SCARCE ANCIENT CELTIC SILVER KNOTWORK AMULET PENDANT CIRCA. 900-700BCE",$36.89,"Gisleham, United Kingdom",antiquitybox,https://www.ebay.com/itm/SCARCE-ANCIENT-CELTIC-SILVER-KNOTWORK-AMULET-PENDANT-CIRCA-900-700BCE/264441064829?hash=item3d91ea6d7d%3Ag%3AZmQAAOSwKENdX-kA&LH_Auction=1
"Sep 1, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$47.55,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163838917982?hash=item26258f7d5e%3Ag%3AB-wAAOSwX6tdaCeU&LH_Auction=1
"Sep 1, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$56.10,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163838917982?hash=item26258f7d5e%3Ag%3AB-wAAOSwX6tdaCeU&LH_Auction=1
"Sep 1, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$37.00,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163838917982?hash=item26258f7d5e%3Ag%3AB-wAAOSwX6tdaCeU&LH_Auction=1
"Sep 1, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$45.00,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163838917982?hash=item26258f7d5e%3Ag%3AB-wAAOSwX6tdaCeU&LH_Auction=1
"Sep 1, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$36.00,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163838917982?hash=item26258f7d5e%3Ag%3AB-wAAOSwX6tdaCeU&LH_Auction=1
"Sep 1, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$34.33,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163838917982?hash=item26258f7d5e%3Ag%3AB-wAAOSwX6tdaCeU&LH_Auction=1
"Sep 1, 2019 RARE-CELTIC IRON AGE IRON POCKET NIFE CIRCA 1000-500 BC",$1.48,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/RARE-CELTIC-IRON-AGE-IRON-POCKET-NIFE-CIRCA-1000-500-BC/202762432735?hash=item2f359530df%3Ag%3ATZ4AAOSw3tZdXuUk&LH_Auction=1
"Sep 1, 2019 4453	Ancient Celtic bronze pre-coin currency",$15.96,"London, United Kingdom",petronius_2008,https://www.ebay.com/itm/4453-Ancient-Celtic-bronze-pre-coin-currency/174005823853?hash=item28838e296d%3Ag%3AHqYAAOSwMUtdXs5A&LH_Auction=1
"Sep 1, 2019 4448	Ancient Celtic bronze statuette of a horseman; rider",$24.58,"London, United Kingdom",petronius_2008,https://www.ebay.com/itm/4448-Ancient-Celtic-bronze-statuette-of-a-horseman-rider/183926991891?hash=item2ad2e72c13%3Ag%3A5W8AAOSwRQxdXs6b&LH_Auction=1
"Sep 1, 2019 Celtic Tetradrachm, silver, Dachreiter Type, horse, Serbia, 2nd–1st Century BC",$22.25,"Marble Arch, United Kingdom",ancient-market,https://www.ebay.com/itm/Celtic-Tetradrachm-silver-Dachreiter-Type-horse-Serbia-2nd-1st-Century-BC/264438885191?hash=item3d91c92b47%3Ag%3AyW4AAOSwl5NdXnuV&LH_Auction=1
"Sep 1, 2019 Celtic Axe head, iron, Europe, La Tène Period, Late Iron Age, 3rd–2nd Century BC",$33.32,"Marble Arch, United Kingdom",ancient-market,https://www.ebay.com/itm/Celtic-Axe-head-iron-Europe-La-Tene-Period-Late-Iron-Age-3rd-2nd-Century-BC/264437804405?hash=item3d91b8ad75%3Ag%3AuTYAAOSwy2pdXS5N&LH_Auction=1
"Sep 1, 2019 4316	Ancient Celtic silver round item",$5.16,"London, United Kingdom",petronius_2008,https://www.ebay.com/itm/4316-Ancient-Celtic-silver-round-item/183926962727?hash=item2ad2e6ba27%3Ag%3ApcQAAOSwdJtdXsUj&LH_Auction=1
"Sep 1, 2019 4314	Ancient Celtic bronze earring",$7.99,"London, United Kingdom",petronius_2008,https://www.ebay.com/itm/4314-Ancient-Celtic-bronze-earring/174005775022?hash=item28838d6aae%3Ag%3A3HwAAOSwas9dXsTR&LH_Auction=1
"Sep 1, 2019 Rare Iron Age / Celtic bronze chariot strap junction metal detecting detector",$43.03,"Pontefract, West Yorkshire, United Kingdom",craig20050,https://www.ebay.com/itm/Rare-Iron-Age-Celtic-bronze-chariot-strap-junction-metal-detecting-detector/392388575973?hash=item5b5c2e82e5%3Ag%3AOMMAAOSwnBpdWrFj&LH_Auction=1
"Sep 1, 2019 Un researched Iron Age / Celtic bronze la tene brooch metal detecting detector",$25.83,"Pontefract, West Yorkshire, United Kingdom",craig20050,https://www.ebay.com/itm/Un-researched-Iron-Age-Celtic-bronze-la-tene-brooch-metal-detecting-detector/372734962401?hash=item56c8bc2ae1%3Ag%3AGj4AAOSwTy1dTX8B&LH_Auction=1
"Sep 1, 2019 1 Ancient Celtic Glass Bead, Celts VERY RARE!  TOP !!",$13.50,"Bavaria, Germany",caracalla10,https://www.ebay.com/itm/1-Ancient-Celtic-Glass-Bead-Celts-VERY-RARE-TOP/143366382633?hash=item21614d6429%3Ag%3A4vsAAOSw%7EfFdZUOG&LH_Auction=1
"Sep 1, 2019 Rare ancient Celtic lead boar c 1st Century bce",$12.28,"HAILSHAM, East Sussex, United Kingdom",ancient-antiques,https://www.ebay.com/itm/Rare-ancient-Celtic-lead-boar-c-1st-Century-bce/264444534717?hash=item3d921f5fbd%3Ag%3A4N4AAOSw73ZdXltj&LH_Auction=1
"Sep 1, 2019 Rare ancient Celtic lead boar c 1st Century bce",$12.28,"HAILSHAM, East Sussex, United Kingdom",ancient-antiques,https://www.ebay.com/itm/Rare-ancient-Celtic-lead-boar-c-1st-Century-bce/264444534717?hash=item3d921f5fbd%3Ag%3A4N4AAOSw73ZdXltj&LH_Auction=1
"Sep 1, 2019 Ancient Celtic Proto Money Bronze Ring ""Coin"" Circa 400 BC Very Rare",$3.00,"EU, France",martichworldcoins7,https://www.ebay.com/itm/Ancient-Celtic-Proto-Money-Bronze-Ring-Coin-Circa-400-BC-Very-Rare/223636604273?hash=item3411c7c571%3Ag%3AGXAAAOSwWL1dYmXj&LH_Auction=1
"Sep 1, 2019 Ancient Celtic Proto Money Bronze Ring ""Coin"" Circa 400 BC Very Rare",$3.00,"EU, France",martichworldcoins7,https://www.ebay.com/itm/Ancient-Celtic-Proto-Money-Bronze-Ring-Coin-Circa-400-BC-Very-Rare/223636604273?hash=item3411c7c571%3Ag%3AGXAAAOSwWL1dYmXj&LH_Auction=1
"Sep 1, 2019 Ancient bronze - celtic axe",$206.16,"Budapest, Hungary",gudzo_hu2014,https://www.ebay.com/itm/Ancient-bronze-celtic-axe/163828936202?hash=item2624f72e0a%3Ag%3ABn4AAOSwRXJcYduT&LH_Auction=1
"Aug 31, 2019 ANCIENT CELTIC BRONZE  RING WITH 2 EVIL EYE MOTIFS",$8.05,"Tem, Romania",zeus-olimp1961,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-RING-WITH-2-EVIL-EYE-MOTIFS/401859913065?hash=item5d90b7a569%3Ag%3AfCIAAOSwbKZdF1zR&LH_Auction=1
"Aug 31, 2019 BEAUTIFUL ANCIENT CELTIC SILVER BRACELET CIRCA 100BC-100AD",$44.26,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-CELTIC-SILVER-BRACELET-CIRCA-100BC-100AD/153616755301?hash=item23c445aa65%3Ag%3AlDEAAOSwX6VdR%7EJ0&LH_Auction=1
"Aug 31, 2019 ANCIENT CELTIC SPIRAL LA TENE HALSTATT FIGHTERS BRACELET CIRCA 500BCE",$28.28,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-SPIRAL-LA-TENE-HALSTATT-FIGHTERS-BRACELET-CIRCA-500BCE/153616755149?hash=item23c445a9cd%3Ag%3A3SEAAOSwgSJdR%7EJa&LH_Auction=1
"Aug 31, 2019 SUPERB  CELTIC CA.400BC BRONZE SHIELD SHAPE PENDANTS  - RARE - R 462",$1.22,"Wembley, United Kingdom",ancient.apollo,https://www.ebay.com/itm/SUPERB-CELTIC-CA-400BC-BRONZE-SHIELD-SHAPE-PENDANTS-RARE-R-462/153603876213?hash=item23c3812575%3Ag%3AJbMAAOSwMv5dFSTg&LH_Auction=1
"Aug 31, 2019 2 Ancient Celtic Glass Beads, Celts VERY RARE!  TOP !!",$34.00,"Bavaria, Germany",caracalla10,https://www.ebay.com/itm/2-Ancient-Celtic-Glass-Beads-Celts-VERY-RARE-TOP/153618974984?hash=item23c4678908%3Ag%3ACMsAAOSw62xdY%7Exf&LH_Auction=1
"Aug 30, 2019 Ancient Roman Celtic bronze artifact large HAIRPIN RARE",$12.00,"Moscow, Russian Federation",antic-mikhail,https://www.ebay.com/itm/Ancient-Roman-Celtic-bronze-artifact-large-HAIRPIN-RARE/183925053052?hash=item2ad2c9967c%3Ag%3A97kAAOSwxOBdW%7EHN&LH_Auction=1
"Aug 30, 2019 Celtic Tin Ornament Pre-Coin Proto Money 2nd-1st Century BC",$5.50,"Moscow, Russian Federation",antic-mikhail,https://www.ebay.com/itm/Celtic-Tin-Ornament-Pre-Coin-Proto-Money-2nd-1st-Century-BC/183925048770?hash=item2ad2c985c2%3Ag%3Av4gAAOSw2xpdW-9a&LH_Auction=1
"Aug 30, 2019 SUPERB  CELTIC CA.400BC BRONZE STATUE OF A GOD  - RARE - R716",$78.69,"Wembley, United Kingdom",ancient.apollo,https://www.ebay.com/itm/SUPERB-CELTIC-CA-400BC-BRONZE-STATUE-OF-A-GOD-RARE-R716/153603840140?hash=item23c380988c%3Ag%3AKzcAAOSwihldVE6C&LH_Auction=1
"Aug 29, 2019 A266.Celtic style bronze horse and rider figurine.",$24.00,"Pavlikeni, Bulgaria",axelina3,https://www.ebay.com/itm/A266-Celtic-style-bronze-horse-and-rider-figurine/233326383418?hash=item365356113a%3Ag%3AfEAAAOSwcQVdaBuh&LH_Auction=1
"Aug 29, 2019 Scythian akinak. Scythians. 8th century. 42 cm. Excellent condition. ORIGINAL",$182.50,"Bad Schwalbach, Germany",terra-antica,https://www.ebay.com/itm/Scythian-akinak-Scythians-8th-century-42-cm-Excellent-condition-ORIGINAL/401857513118?hash=item5d9093069e%3Ag%3AO3AAAOSwlLBdG1Hp&LH_Auction=1
"Aug 29, 2019 LOT of 2 Ancient Celtic woman  ** FERTILITY ** PHALLIC **  BRONZE Apliques",$1.99,"Pireas, default, Greece",olympiacoins,https://www.ebay.com/itm/LOT-of-2-Ancient-Celtic-woman-FERTILITY-PHALLIC-BRONZE-Apliques/352765036557?hash=item52226f480d%3Ag%3AjToAAOSwwRVdXwUp&LH_Auction=1
"Aug 29, 2019 LOT of 3 Ancient CELTIC ** PROTOMONEY ** Rings",$1.99,"Pireas, default, Greece",olympiacoins,https://www.ebay.com/itm/LOT-of-3-Ancient-CELTIC-PROTOMONEY-Rings/113862701416?hash=item1a82bef168%3Ag%3A2MwAAOSwZapdXwSC&LH_Auction=1
