Object,Price,Location,Seller,Link
"Jul 18, 2019 3 Pirate Era - 1600's Early America Spanish Bronze Cobs Exact Lot Shown 8688",$12.66,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-8688/383049023167?hash=item592f803ebf%3Ag%3AzmAAAOSwOmtdCrab&LH_Auction=1
"Jul 18, 2019 Large Terra Cotta Figure  Pre Columbian Central America",$6.00,"Mount Vernon, Ohio, United States",origins-of-man,https://www.ebay.com/itm/Large-Terra-Cotta-Figure-Pre-Columbian-Central-America/233287103779?hash=item3650feb523%3Ag%3AtpgAAOSwyqddKqE9&LH_Auction=1
"Jul 18, 2019 Colima Incense Vessel West Mexico Pre Columbian Censer",$0.99,"Mount Vernon, Ohio, United States",origins-of-man,https://www.ebay.com/itm/Colima-Incense-Vessel-West-Mexico-Pre-Columbian-Censer/233287101881?hash=item3650feadb9%3Ag%3AdukAAOSwS9BdKp-Y&LH_Auction=1
"Jul 18, 2019 Beautiful Colima Spondylus Shell Pendant Pre Columbian",$8.28,"Mount Vernon, Ohio, United States",origins-of-man,https://www.ebay.com/itm/Beautiful-Colima-Spondylus-Shell-Pendant-Pre-Columbian/233287097919?hash=item3650fe9e3f%3Ag%3ACfcAAOSwQKZdKpwj&LH_Auction=1
"Jul 18, 2019 Mayan Macro Blade Belize Pre Columbian",$8.06,"Mount Vernon, Ohio, United States",origins-of-man,https://www.ebay.com/itm/Mayan-Macro-Blade-Belize-Pre-Columbian/233287094477?hash=item3650fe90cd%3Ag%3AJDwAAOSw2fRdKpkg&LH_Auction=1
"Jul 18, 2019 ~ PRE-COLUMBIAN ~ TAIRONA ~ MAGNETITE BEAD  ~    ~  FOUR SIDED ~  COLLECTIBLE",$59.95,"Fountain Hills, Arizona, United States",tateos,https://www.ebay.com/itm/PRE-COLUMBIAN-TAIRONA-MAGNETITE-BEAD-FOUR-SIDED-COLLECTIBLE/143329391375?hash=item215f18f30f%3Ag%3AzvoAAOSwZ3pb8tw6&LH_Auction=1
"Jul 18, 2019 Little Town Water Pump",$1.00,"Greenville, Michigan, United States",caydebeardsle-0,https://www.ebay.com/itm/Little-Town-Water-Pump/192985075987?hash=item2ceece9113%3Ag%3ARDIAAOSw4vRdJqxT&LH_Auction=1
"Jul 18, 2019 Found in Amazon Rainforest Ancient Stone Axe Head Nice Shape 4 1/2"" x 3""  yqz",$100.99,"Seaford, Delaware, United States",yqz-inc,https://www.ebay.com/itm/Found-in-Amazon-Rainforest-Ancient-Stone-Axe-Head-Nice-Shape-4-1-2-x-3-yqz/233282356962?hash=item3650b646e2%3Ag%3AUTcAAOSwMdddI6vD&LH_Auction=1
"Jul 18, 2019 Authentic Metal Trade Point Wyoming Arrowheads Artifacts",$15.00,"Maricopa, Arizona, United States",bste122241,https://www.ebay.com/itm/Authentic-Metal-Trade-Point-Wyoming-Arrowheads-Artifacts/173961904490?hash=item2880f0016a%3Ag%3AWWMAAOSwYCBdHmna&LH_Auction=1
"Jul 18, 2019 Authentic Metal Trade Point Group South Dakota Arrowheads Artifacts",$26.00,"Maricopa, Arizona, United States",bste122241,https://www.ebay.com/itm/Authentic-Metal-Trade-Point-Group-South-Dakota-Arrowheads-Artifacts/173961902629?hash=item2880effa25%3Ag%3AVqwAAOSwktFdHmlB&LH_Auction=1
"Jul 18, 2019 Authentic Texas Castroville Point with COA Arrowheads Artifacts",$20.00,"Maricopa, Arizona, United States",bste122241,https://www.ebay.com/itm/Authentic-Texas-Castroville-Point-with-COA-Arrowheads-Artifacts/173961901809?hash=item2880eff6f1%3Ag%3AhwwAAOSwBbBdHmaE&LH_Auction=1
"Jul 18, 2019 JONES LAUGHLIN STEEL CORP PAPER WEIGHT",$28.00,"Carnegie, Pennsylvania, United States",grottoman2006,https://www.ebay.com/itm/JONES-LAUGHLIN-STEEL-CORP-PAPER-WEIGHT/192986929663?hash=item2ceeead9ff%3Ag%3AD7UAAOSwsqddJ9RU&LH_Auction=1
"Jul 18, 2019 pre-columbian jadite ear plug or bead",$50.00,"Cincinnati, Ohio, United States",morgancanoe,https://www.ebay.com/itm/pre-columbian-jadite-ear-plug-or-bead/392345520467?hash=item5b599d8953%3Ag%3AvooAAOSwI4VdMJGq&LH_Auction=1
"Jul 18, 2019 Grand Illustrated Encyclopedia of Animated Nature by LLD John Frost (STAN)",$35.00,,,https://www.ebay.com/itm/Grand-Illustrated-Encyclopedia-of-Animated-Nature-by-LLD-John-Frost-STAN/113811446331?epid=1636645801&hash=item1a7fb0da3b%3Ag%3AI0oAAOSwr85amrl6&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Stone Idol In A Frame 900 B.C. - 300 B.C.",$20.91,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Stone-Idol-In-A-Frame-900-B-C-300-B-C/333264147915?hash=item4d981755cb%3Ag%3A4ogAAOSw1pZdJ2pa&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Stone Mask/Bust In A Frame 900 B.C. - 300 B.C.",$38.12,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Stone-Mask-Bust-In-A-Frame-900-B-C-300-B-C/333264144689?hash=item4d98174931%3Ag%3AnBUAAOSwWYxdJ2ke&LH_Auction=1
"Jul 18, 2019 Ancient Wooden Large Pre Columbian Sitting Statue 900 B.C. - 300 B.C. (4)",$28.28,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Wooden-Large-Pre-Columbian-Sitting-Statue-900-B-C-300-B-C-4/333264139056?hash=item4d98173330%3Ag%3AJAAAAOSwR7tdJ2iI&LH_Auction=1
"Jul 18, 2019 Rare Ancient Huge Pre Columbian Wooden Pictorial Panel 900 B.C. - 300 B.C. (3)",$30.19,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Huge-Pre-Columbian-Wooden-Pictorial-Panel-900-B-C-300-B-C-3/333264133277?hash=item4d98171c9d%3Ag%3AWpUAAOSw3rFdJ2ae&LH_Auction=1
"Jul 18, 2019 Rare Huge Ancient Pre Columbian Wooden Hair Comb Idol 300 B.C. (57.5cm!)",$12.91,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Huge-Ancient-Pre-Columbian-Wooden-Hair-Comb-Idol-300-B-C-57-5cm/333264130346?hash=item4d9817112a%3Ag%3A4VAAAOSw271dJ2W1&LH_Auction=1
"Jul 18, 2019 Ancient Wooden Large Pre Columbian Sitting Statue 900 B.C. - 300 B.C. (3)",$8.80,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Wooden-Large-Pre-Columbian-Sitting-Statue-900-B-C-300-B-C-3/333264126613?hash=item4d98170295%3Ag%3AFz0AAOSwaOZdJ2Tp&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Vessel 900 B.C. - 300 B.C. (4)",$12.91,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Vessel-900-B-C-300-B-C-4/333264120512?hash=item4d9816eac0%3Ag%3ACg0AAOSw4YZdJ2Pf&LH_Auction=1
"Jul 18, 2019 Ancient Wooden Large Pre Columbian Idol Statue 900 B.C. - 300 B.C.",$9.22,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Wooden-Large-Pre-Columbian-Idol-Statue-900-B-C-300-B-C/333264034421?hash=item4d98159a75%3Ag%3As2wAAOSwaj9dJ024&LH_Auction=1
"Jul 18, 2019 Estate Antique Flute Terracotta sculpture statue pottery Mayan Aztec Mexico 5""",$68.00,"Topock, Arizona, United States",balboagirl58,https://www.ebay.com/itm/Estate-Antique-Flute-Terracotta-sculpture-statue-pottery-Mayan-Aztec-Mexico-5/192980898877?hash=item2cee8ed43d%3Ag%3AFVMAAOSwQZFdFi4f&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Shield 900 B.C. - 300 B.C.",$5.71,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Shield-900-B-C-300-B-C/333264112120?hash=item4d9816c9f8%3Ag%3AhMYAAOSwXfNdJ2FU&LH_Auction=1
"Jul 18, 2019 Rare Ancient Huge Pre Columbian Wooden Pictorial Panel 900 B.C. - 300 B.C.",$18.50,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Huge-Pre-Columbian-Wooden-Pictorial-Panel-900-B-C-300-B-C/333263999184?hash=item4d981510d0%3Ag%3Az9YAAOSwUhZdJ0JG&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Stamp Seal 900 B.C. - 300 B.C.",$15.22,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Stamp-Seal-900-B-C-300-B-C/333264078909?hash=item4d9816483d%3Ag%3AcZcAAOSw%7EfpdJ1ue&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Vessel 900 B.C. - 300 B.C. (3)",$16.05,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Vessel-900-B-C-300-B-C-3/333264077823?hash=item4d981643ff%3Ag%3AfXMAAOSwTPddJ1sA&LH_Auction=1
"Jul 18, 2019 Ancient Wooden Large Pre Columbian Sitting Statue 900 B.C. - 300 B.C. (2)",$17.83,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Wooden-Large-Pre-Columbian-Sitting-Statue-900-B-C-300-B-C-2/333264075213?hash=item4d981639cd%3Ag%3A4vkAAOSwffBdJ1on&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Ocarina Instrument 900 B.C. - 300 B.C.",$19.70,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Ocarina-Instrument-900-B-C-300-B-C/333264072289?hash=item4d98162e61%3Ag%3ANzcAAOSw3vNdJ1mC&LH_Auction=1
"Jul 18, 2019 Ancient Pre Columbian Silver Cutlery Artefact With Stone Idol Pommel 300 B.C.",$21.98,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Pre-Columbian-Silver-Cutlery-Artefact-With-Stone-Idol-Pommel-300-B-C/333264068591?hash=item4d98161fef%3Ag%3A1DkAAOSwu%7ExdJ1e0&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Mask 900 B.C. - 300 B.C. (4)",$17.28,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Mask-900-B-C-300-B-C-4/333264063487?hash=item4d98160bff%3Ag%3AcogAAOSwDH1dJ1Y3&LH_Auction=1
"Jul 18, 2019 Ancient Wooden Large Pre Columbian Standing Idol Statue 900 B.C. - 300 B.C.",$8.80,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Wooden-Large-Pre-Columbian-Standing-Idol-Statue-900-B-C-300-B-C/333264058343?hash=item4d9815f7e7%3Ag%3A%7EoQAAOSwSe1dJ1To&LH_Auction=1
"Jul 18, 2019 Rare Ancient Pre Columbian Wooden Drinking Vessel   900 B.C. - 300 B.C.",$9.22,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Pre-Columbian-Wooden-Drinking-Vessel-900-B-C-300-B-C/333264050785?hash=item4d9815da61%3Ag%3AX0UAAOSw3-xdJ1G5&LH_Auction=1
"Jul 18, 2019 Rare Ancient Pre Columbian Wooden Hair Comb   900 B.C. - 300 B.C. (2)",$2.71,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Pre-Columbian-Wooden-Hair-Comb-900-B-C-300-B-C-2/333264044864?hash=item4d9815c340%3Ag%3AFnMAAOSwbzpdJ1E9&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Instrument 900 B.C. - 300 B.C.",$17.83,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Instrument-900-B-C-300-B-C/333264043844?hash=item4d9815bf44%3Ag%3ANH4AAOSwxqJdJ1Co&LH_Auction=1
"Jul 18, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #3a",$12.40,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-3a/372711952119?hash=item56c75d0ef7%3Ag%3AkwkAAOSwyExdH1XB&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Mask 900 B.C. - 300 B.C. (3)",$6.79,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Mask-900-B-C-300-B-C-3/333264041350?hash=item4d9815b586%3Ag%3ATL0AAOSwe5tdJ0-0&LH_Auction=1
"Jul 18, 2019 Ancient Large Pre Columbian Wooden & Silver Inlay Ladle 900 B.C. - 300 B.C.",$18.44,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Large-Pre-Columbian-Wooden-Silver-Inlay-Ladle-900-B-C-300-B-C/333264039136?hash=item4d9815ace0%3Ag%3AwKQAAOSwSQRdJ06T&LH_Auction=1
"Jul 18, 2019 Ancient Wooden Large Pre Columbian Idol Statue 900 B.C. - 300 B.C.",$13.86,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Wooden-Large-Pre-Columbian-Idol-Statue-900-B-C-300-B-C/333264034421?hash=item4d98159a75%3Ag%3As2wAAOSwaj9dJ024&LH_Auction=1
"Jul 18, 2019 Rare Ancient Pre Columbian Wooden Hair Comb   900 B.C. - 300 B.C.",$5.27,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Pre-Columbian-Wooden-Hair-Comb-900-B-C-300-B-C/333264032057?hash=item4d98159139%3Ag%3A8mgAAOSw-ftdJ00A&LH_Auction=1
"Jul 18, 2019 Ancient Wooden Large Pre Columbian Sitting Statue 900 B.C. - 300 B.C.",$11.09,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Wooden-Large-Pre-Columbian-Sitting-Statue-900-B-C-300-B-C/333264029003?hash=item4d9815854b%3Ag%3Apn0AAOSwva9dJ0wU&LH_Auction=1
"Jul 18, 2019 Ancient Wooden Large Pre Columbian Fertility Idol Statue 900 B.C. - 300 B.C.",$1.22,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Ancient-Wooden-Large-Pre-Columbian-Fertility-Idol-Statue-900-B-C-300-B-C/333264024873?hash=item4d98157529%3Ag%3Adt0AAOSwDJFdJ0q2&LH_Auction=1
"Jul 18, 2019 Rare Ancient Wooden Large Pre Columbian Phallic Idol Statue 900 B.C. - 300 B.C.",$35.10,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Wooden-Large-Pre-Columbian-Phallic-Idol-Statue-900-B-C-300-B-C/333264020077?hash=item4d9815626d%3Ag%3AMuEAAOSwbTBdJ0j9&LH_Auction=1
"Jul 18, 2019 Rare Ancient Wooden Large Pre Columbian Digging Tool 900 B.C. - 300 B.C.",$24.44,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Wooden-Large-Pre-Columbian-Digging-Tool-900-B-C-300-B-C/333264012307?hash=item4d98154413%3Ag%3Az6sAAOSwfHpdJ0cl&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Mask 900 B.C. - 300 B.C. (2)",$12.91,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Mask-900-B-C-300-B-C-2/333264009545?hash=item4d98153949%3Ag%3AxucAAOSwnm1dJ0Xv&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Vessel 900 B.C. - 300 B.C. (3)",$35.66,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Vessel-900-B-C-300-B-C-3/333264006905?hash=item4d98152ef9%3Ag%3AhkAAAOSwWYxdJ0Ur&LH_Auction=1
"Jul 18, 2019 Rare Ancient Huge Pre Columbian Wooden Pictorial Panel 900 B.C. - 300 B.C.",$40.58,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Huge-Pre-Columbian-Wooden-Pictorial-Panel-900-B-C-300-B-C/333263999184?hash=item4d981510d0%3Ag%3Az9YAAOSwUhZdJ0JG&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Spoon 900 B.C. - 300 B.C.",$7.99,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Spoon-900-B-C-300-B-C/333263986816?hash=item4d9814e080%3Ag%3A2G4AAOSwTy1dJz8L&LH_Auction=1
"Jul 18, 2019 Rare Ancient Huge Pre Columbian Wooden Pictorial Panel 900 B.C. - 300 B.C.",$40.58,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Huge-Pre-Columbian-Wooden-Pictorial-Panel-900-B-C-300-B-C/333263999184?hash=item4d981510d0%3Ag%3Az9YAAOSwUhZdJ0JG&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Spoon 900 B.C. - 300 B.C.",$7.99,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Spoon-900-B-C-300-B-C/333263986816?hash=item4d9814e080%3Ag%3A2G4AAOSwTy1dJz8L&LH_Auction=1
"Jul 18, 2019 Rare Ancient Pre Columbian Wooden Hair Comb With Animal  900 B.C. - 300 B.C.",$11.53,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Pre-Columbian-Wooden-Hair-Comb-With-Animal-900-B-C-300-B-C/333263983886?hash=item4d9814d50e%3Ag%3ADiUAAOSwkl9dJz4B&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Vessel 900 B.C. - 300 B.C. (2)",$33.22,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Vessel-900-B-C-300-B-C-2/333263979577?hash=item4d9814c439%3Ag%3AvbUAAOSwbotdJz09&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Mask 900 B.C. - 300 B.C. (1)",$10.45,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Mask-900-B-C-300-B-C-1/333263977706?hash=item4d9814bcea%3Ag%3ADbIAAOSw8eBdJzxd&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Wooden Fork 900 B.C. - 300 B.C.",$10.17,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Wooden-Fork-900-B-C-300-B-C/333263974843?hash=item4d9814b1bb%3Ag%3AMAUAAOSwFQBdJztz&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Vessel 900 B.C. - 300 B.C.",$12.04,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Vessel-900-B-C-300-B-C/333263966854?hash=item4d98149286%3Ag%3AXWAAAOSw72NdJzjK&LH_Auction=1
"Jul 18, 2019 Rare Ancient Large Pre Columbian Elephant Instrument 900 B.C. - 300 B.C.",$27.04,"Forest Row, East Sussex, United Kingdom",handsofhistory,https://www.ebay.com/itm/Rare-Ancient-Large-Pre-Columbian-Elephant-Instrument-900-B-C-300-B-C/333263952744?hash=item4d98145b68%3Ag%3ATosAAOSwWgZdJzTF&LH_Auction=1
"Jul 17, 2019 3 Pirate Era - 1600's Early America Spanish Bronze Cobs Exact Lot Shown 8689",$15.86,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-8689/233286350374?hash=item3650f33626%3Ag%3AHqYAAOSw8oFdCraX&LH_Auction=1
"Jul 17, 2019 Pre-Columbian  Mezcala  Green Stone  Small  Temple  NO RESERVE",$122.50,"Southern, California, United States",ancient_art777,https://www.ebay.com/itm/Pre-Columbian-Mezcala-Green-Stone-Small-Temple-NO-RESERVE/123833818326?hash=item1cd5121cd6%3Ag%3Ann4AAOSw47NdKRfA&LH_Auction=1
"Jul 17, 2019 EXC - RARE - 6"" Woodland Period Stone Axe Celt head Full Groove - GREAT PECKING",$191.50,"Kingsville, Maryland, United States",generallee292,https://www.ebay.com/itm/EXC-RARE-6-Woodland-Period-Stone-Axe-Celt-head-Full-Groove-GREAT-PECKING/233284162541?hash=item3650d1d3ed%3Ag%3AdFkAAOSw5CddJjUC&LH_Auction=1
"Jul 17, 2019 PRE 1600'S VIRGINIA INDIAN ARTIFACTS-MORTAR PEDESTALS-ADZES-CELTS-MORE",$129.50,"Fulks Run, Virginia, United States",cotton5404,https://www.ebay.com/itm/PRE-1600S-VIRGINIA-INDIAN-ARTIFACTS-MORTAR-PEDESTALS-ADZES-CELTS-MORE/192984992633?hash=item2ceecd4b79%3Ag%3ASrYAAOSwvuhdJoqy&LH_Auction=1
"Jul 17, 2019 antique pre-columbian artifact, aztec, Mayan ??",$10.50,"Tulsa, Oklahoma, United States",gjoens99,https://www.ebay.com/itm/antique-pre-columbian-artifact-aztec-Mayan/163772533447?hash=item26219a8ac7%3Ag%3AJZAAAOSw7BBdJnsa&LH_Auction=1
"Jul 17, 2019 1200 Year Old Mayan Drinking Vessel from El Salvador with Baseball Scenes",$104.50,,,https://www.ebay.com/itm/1200-Year-Old-Mayan-Drinking-Vessel-from-El-Salvador-with-Baseball-Scenes/333263385905?hash=item4d980bb531%3Ag%3AzMUAAOSw72JdCokC&LH_Auction=1
"Jul 17, 2019 Pre-Columbian Chancay Pedestal Bowl Peru C. 1200-1400 AD",$29.99,"Hollywood, Florida, United States",megadeuce77,https://www.ebay.com/itm/Pre-Columbian-Chancay-Pedestal-Bowl-Peru-C-1200-1400-AD/254289086588?hash=item3b34cf887c%3Ag%3AmpcAAOSwLKVdIjki&LH_Auction=1
"Jul 17, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #9a",$9.01,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-9a/233285953273?hash=item3650ed26f9%3Ag%3ARYUAAOSwaKZdKKSh&LH_Auction=1
"Jul 17, 2019  100% AUTHENTIC~CHONTAL Mayan Ancient Artifact ~600 A.D.",$29.99,"Hollywood, Florida, United States",megadeuce77,https://www.ebay.com/itm/100-AUTHENTIC-CHONTAL-Mayan-Ancient-Artifact-600-A-D/254292142102?hash=item3b34fe2816%3Ag%3AG6kAAOSw0LVdJcxy&LH_Auction=1
"Jul 16, 2019 3 Pirate Era - 1600's Early America Spanish Bronze Cobs Exact Lot Shown 8690",$12.01,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-8690/383045046875?hash=item592f43925b%3Ag%3ARE4AAOSw04ddCraN&LH_Auction=1
"Jul 16, 2019 Ancient Antique Native American Indian Art Pottery Pottery Vase 13""T Catawba Vtg",$46.99,"Lannon, Wisconsin, United States",bleeding_gums,https://www.ebay.com/itm/Ancient-Antique-Native-American-Indian-Art-Pottery-Pottery-Vase-13-T-Catawba-Vtg/143325038069?hash=item215ed685f5%3Ag%3ALUoAAOSwoCtdJVVZ&LH_Auction=1
"Jul 16, 2019 Ancient Antique Native American Indian Art Pottery Pottery Teapot 7.5""T Catawba",$56.00,"Lannon, Wisconsin, United States",bleeding_gums,https://www.ebay.com/itm/Ancient-Antique-Native-American-Indian-Art-Pottery-Pottery-Teapot-7-5-T-Catawba/143325037279?hash=item215ed682df%3Ag%3ALBIAAOSwTUpdJVUR&LH_Auction=1
"Jul 16, 2019 FINE AUTHENTIC BRECKENRIDGE POINT FROM THE JIM BUSSEY COLLECTION",$265.00,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/FINE-AUTHENTIC-BRECKENRIDGE-POINT-FROM-THE-JIM-BUSSEY-COLLECTION/362681194956?hash=item54717bd9cc%3Ag%3AA8YAAOSw7CBdB9Ki&LH_Auction=1
"Jul 16, 2019 LARGE AUTHENTIC BROWN CO., ILL DALTON PERIOD KNIFE WITH JOHN BERNER C.O.A.",$86.00,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/LARGE-AUTHENTIC-BROWN-CO-ILL-DALTON-PERIOD-KNIFE-WITH-JOHN-BERNER-C-O-A/362681166344?hash=item54717b6a08%3Ag%3AN%7EcAAOSwMnJdB8O0&LH_Auction=1
"Jul 16, 2019  rare and authentic pomade of Father Cicero, from Juazeiro do Norte, BRAZIL",$0.07,"belo horizonte, Brazil",brechod_25,https://www.ebay.com/itm/rare-and-authentic-pomade-of-Father-Cicero-from-Juazeiro-do-Norte-BRAZIL/223581403026?hash=item340e7d7792%3Ag%3Ar0gAAOSw6D9dJUUY&LH_Auction=1
"Jul 16, 2019 AUTHENTIC CA 850 AD - 1300 AD ANASAZI CORRUGATED POTTERY JAR",$123.50,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/AUTHENTIC-CA-850-AD-1300-AD-ANASAZI-CORRUGATED-POTTERY-JAR/392315549632?hash=item5b57d437c0%3Ag%3A20QAAOSw8bFdB8Dh&LH_Auction=1
"Jul 16, 2019 LARGE AUTHENTIC COLORFUL LATE ARCHAIC OHIO MEADOWOOD POINT",$86.00,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/LARGE-AUTHENTIC-COLORFUL-LATE-ARCHAIC-OHIO-MEADOWOOD-POINT/392333348339?hash=item5b58e3cdf3%3Ag%3ArjcAAOSwzfNdJLOF&LH_Auction=1
"Jul 16, 2019  COPY OF THE B.W.STEPHENS FIRST COLLECTION CATALOG FROM THE DAVID STILP LIBRARY",$71.00,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/COPY-OF-THE-B-W-STEPHENS-FIRST-COLLECTION-CATALOG-FROM-THE-DAVID-STILP-LIBRARY/362681144127?hash=item54717b133f%3Ag%3AD%7EcAAOSwUPxdB7xp&LH_Auction=1
"Jul 16, 2019 Pre-Columbian Carved Stone Head Face Mask 4"" x 5.5"" 2044 Grams",$36.00,"Willoughby, Ohio, United States",barnabas094,https://www.ebay.com/itm/Pre-Columbian-Carved-Stone-Head-Face-Mask-4-x-5-5-2044-Grams/323854829495?hash=item4b674087b7%3Ag%3AVg4AAOSw6OtdJTnS&LH_Auction=1
