Object,Price,Location,Seller,Link
"Jul 29, 2019 Women’s Girl’s Leather Bracelet B7",$0.99,"青岛市, China",fashionfu,https://www.ebay.com/itm/Women-s-Girl-s-Leather-Bracelet-B7/163789136753?hash=item262297e371%3Ag%3A8CsAAOSwfwpcJeGq&LH_Auction=1
"Jul 28, 2019 BYZANTINE LEAD SEAL/ BYZANZ SIEGEL OF GEORGE PATRIKIOS AND STRATEGOS (12th cent)",$99.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/BYZANTINE-LEAD-SEAL-BYZANZ-SIEGEL-OF-GEORGE-PATRIKIOS-AND-STRATEGOS-12th-cent/173979311092?hash=item2881f99bf4%3Ag%3ArdsAAOSw3o1dPYG7&LH_Auction=1
"Jul 28, 2019 ANCIENT BRONZE CROSS RARE. RELIGIOUS ARTIFACT 16 - 17 CENTURY. 30 mm. (R.007)",$1.00,"St.-Petersburg, Russian Federation",monetkinspb,https://www.ebay.com/itm/ANCIENT-BRONZE-CROSS-RARE-RELIGIOUS-ARTIFACT-16-17-CENTURY-30-mm-R-007/293157132252?hash=item444186d7dc%3Ag%3AwEcAAOSwAvNcdYa3&LH_Auction=1
"Jul 28, 2019 SUPERB ANCIENT BYZANTINE BRONZE RING WITH DECORATED BEZEL. VERY FINE STATE",$11.68,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SUPERB-ANCIENT-BYZANTINE-BRONZE-RING-WITH-DECORATED-BEZEL-VERY-FINE-STATE/153572327213?hash=item23c19fbf2d%3Ag%3AbMoAAOSw8BNdMaU%7E&LH_Auction=1
"Jul 28, 2019 BYZANTINE PERIOD BRONZE WEIGHT OR GAMING PIECE WITH RING AND DOT MOTIFS",$6.15,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BYZANTINE-PERIOD-BRONZE-WEIGHT-OR-GAMING-PIECE-WITH-RING-AND-DOT-MOTIFS/153572325203?hash=item23c19fb753%3Ag%3AL2AAAOSwUSddMaUI&LH_Auction=1
"Jul 28, 2019 BYZANTINE BRONZE RELIQUARY CROSS PENDANT, NIELLO",$16.50,"Granada Hills, California, United States",ancient_treasures,https://www.ebay.com/itm/BYZANTINE-BRONZE-RELIQUARY-CROSS-PENDANT-NIELLO/202739321937?hash=item2f34348c51%3Ag%3ArJIAAOSwh8VdNOjm&LH_Auction=1
"Jul 28, 2019 BYZANTINE BRONZE CROSS PENDANT",$8.50,"Granada Hills, California, United States",ancient_treasures,https://www.ebay.com/itm/BYZANTINE-BRONZE-CROSS-PENDANT/202739320223?hash=item2f3434859f%3Ag%3Af1EAAOSwk49dNOi7&LH_Auction=1
"Jul 28, 2019 STUNNING BYZANTINE EMPIRE SILVER SEAL RING KING LEO V DEPICTION CIRCA 800-900 AD",$93.45,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/STUNNING-BYZANTINE-EMPIRE-SILVER-SEAL-RING-KING-LEO-V-DEPICTION-CIRCA-800-900-AD/392350164817?hash=item5b59e46751%3Ag%3AhmIAAOSwZqpdNNUy&LH_Auction=1
"Jul 28, 2019 BYZANTINE PERIOD BRONZE WEIGHT OR GAMING PIECE WITH RING AND DOT MOTIFS",$6.15,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BYZANTINE-PERIOD-BRONZE-WEIGHT-OR-GAMING-PIECE-WITH-RING-AND-DOT-MOTIFS/153572325203?hash=item23c19fb753%3Ag%3AL2AAAOSwUSddMaUI&LH_Auction=1
"Jul 28, 2019 SCARCE-MUSEUM QUALITY CIRCA 1200-1400 AD BYZANTINE SILVER DECORATED BOWL",$68.85,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/SCARCE-MUSEUM-QUALITY-CIRCA-1200-1400-AD-BYZANTINE-SILVER-DECORATED-BOWL/392350065939?hash=item5b59e2e513%3Ag%3AhGgAAOSwCkldNMF0&LH_Auction=1
"Jul 28, 2019 1866 Lanterna Magica Projector",$60.00,"Copperopolis, California, United States",sammyham785,https://www.ebay.com/itm/1866-Lanterna-Magica-Projector/323865821761?hash=item4b67e84241%3Ag%3ACW0AAOSwos5dEuz-&LH_Auction=1
"Jul 28, 2019 SILVER BYZANTINE EARRING",$1.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/SILVER-BYZANTINE-EARRING/273938700955?hash=item3fc804da9b%3Ag%3A4FIAAOSwIJZdNML6&LH_Auction=1
"Jul 28, 2019 MUSEUM QUALITY BYZANTINE SILVER CHRISTIAN CROSS PENDANT CIRCA 500-700 AD-WEARAB",$140.17,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/MUSEUM-QUALITY-BYZANTINE-SILVER-CHRISTIAN-CROSS-PENDANT-CIRCA-500-700-AD-WEARAB/202739220839?hash=item2f34330167%3Ag%3AgXoAAOSwMxxdNLoP&LH_Auction=1
"Jul 28, 2019 SCARCE ANCIENT BYZANTINE TO VIKING ERA BRONZE EARRINGS - LOT OF 3",$14.50,"Graz, Austria",memory93_antiques,https://www.ebay.com/itm/SCARCE-ANCIENT-BYZANTINE-TO-VIKING-ERA-BRONZE-EARRINGS-LOT-OF-3/223595442309?hash=item340f53b085%3Ag%3A1NoAAOSw-FJdNI1O&LH_Auction=1
"Jul 28, 2019 BYZANTINE BRONZE CROSS RING WITH 5 WOUNDS OF CHRIST",$6.53,"Tem, Romania",zeus-olimp1961,https://www.ebay.com/itm/BYZANTINE-BRONZE-CROSS-RING-WITH-5-WOUNDS-OF-CHRIST/401822905705?hash=item5d8e82f569%3Ag%3A8SAAAOSwrlddNK4e&LH_Auction=1
"Jul 28, 2019 A179. Byzantine style bronze small double faced cross",$12.00,"Pavlikeni, Bulgaria",axelina3,https://www.ebay.com/itm/A179-Byzantine-style-bronze-small-double-faced-cross/333273097328?hash=item4d989fe470%3Ag%3AWLYAAOSwv5RdFRBZ&LH_Auction=1
"Jul 28, 2019 BYZANTINE LEAD SEAL/ BYZANZ SIEGEL OF SYMEON CANDIDATUS (ca 12th cent.)",$34.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/BYZANTINE-LEAD-SEAL-BYZANZ-SIEGEL-OF-SYMEON-CANDIDATUS-ca-12th-cent/173971958742?hash=item2881896bd6%3Ag%3AAjkAAOSwVCldLDTw&LH_Auction=1
"Jul 28, 2019 Roman/Byzantine blue glass pendant with a lion. A very nice piece of art!",$38.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/Roman-Byzantine-blue-glass-pendant-with-a-lion-A-very-nice-piece-of-art/173971957378?hash=item2881896682%3Ag%3AEFEAAOSwulJdE5MA&LH_Auction=1
"Jul 28, 2019 ROMAN LEAD SEAL/ ROMAN SIEGEL, WITH A RICH COUPLE. A RARE CHARMING PIECE!",$13.50,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/ROMAN-LEAD-SEAL-ROMAN-SIEGEL-WITH-A-RICH-COUPLE-A-RARE-CHARMING-PIECE/173971953814?hash=item2881895896%3Ag%3AFDgAAOSwCg9dE50H&LH_Auction=1
"Jul 28, 2019 BYZANTINE LEAD SEAL/ BYZANZ SIEGEL OF JOHN NOTARIUS OF ARIANATON (ca 12th cent.)",$49.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/BYZANTINE-LEAD-SEAL-BYZANZ-SIEGEL-OF-JOHN-NOTARIUS-OF-ARIANATON-ca-12th-cent/173971949978?hash=item288189499a%3Ag%3AzyoAAOSwgMxdLDJx&LH_Auction=1
"Jul 28, 2019 BYZANTINE LEAD SEAL/ BYZANZ SIEGEL OF GEORGE SOLDIER, 11th c. UNPUBLISHED!",$49.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/BYZANTINE-LEAD-SEAL-BYZANZ-SIEGEL-OF-GEORGE-SOLDIER-11th-c-UNPUBLISHED/173971948093?hash=item288189423d%3Ag%3Ap4kAAOSwP4hdKDSY&LH_Auction=1
"Jul 27, 2019 ** Constantine VII Porphyrogennetos ** ANCIENT SILVER  BYZANTINE  RING!!!  7,27g",$22.50,Serbia,ancient-lord,https://www.ebay.com/itm/Constantine-VII-Porphyrogennetos-ANCIENT-SILVER-BYZANTINE-RING-7-27g/123839923866?hash=item1cd56f469a%3Ag%3ARo0AAOSwbRldL5xa&LH_Auction=1
"Jul 27, 2019 Battle Ax - Klyvets, Kievan Rus -  Vikings  12-14 th century AD.",$22.50,"Kiev, Ukraine",sergii78,https://www.ebay.com/itm/Battle-Ax-Klyvets-Kievan-Rus-Vikings-12-14-th-century-AD/233290093668?hash=item36512c5464%3Ag%3AhA8AAOSwBA1dL5qa&LH_Auction=1
"Jul 27, 2019 "" CROSS ""  ANCIENT BYZANTINE  SILVER RING!!! 8,65g",$20.00,Serbia,roman-hunter,https://www.ebay.com/itm/CROSS-ANCIENT-BYZANTINE-SILVER-RING-8-65g/153574182883?hash=item23c1bc0fe3%3Ag%3A8uYAAOSw1NNdArN6&LH_Auction=1
"Jul 27, 2019 RARE Lead Theriac box seal - NICE DETAIL - 12.20g / 35mm",$32.65,"Graz, Austria",memory93_antiques,https://www.ebay.com/itm/RARE-Lead-Theriac-box-seal-NICE-DETAIL-12-20g-35mm/223594148564?hash=item340f3ff2d4%3Ag%3ABVQAAOSwsMBdMyY9&LH_Auction=1
"Jul 27, 2019 FULLY INTACT HIGHLY DETAILED ANCIENT BYZANTINE SILVER BELT ATTACHMENT C.300 A.D",$1.22,"Lowestoft, United Kingdom",ancient_history,https://www.ebay.com/itm/FULLY-INTACT-HIGHLY-DETAILED-ANCIENT-BYZANTINE-SILVER-BELT-ATTACHMENT-C-300-A-D/323862711333?hash=item4b67b8cc25%3Ag%3A8QYAAOSwFKldMEZe&LH_Auction=1
"Jul 26, 2019  VINTAGE ANCIENT STYLE DECORATIVE MOUNT, MEDIEVAL COIN !!!",$9.99,"SOFIA,EUROPE UNION, Bulgaria",cornelia6633,https://www.ebay.com/itm/VINTAGE-ANCIENT-STYLE-DECORATIVE-MOUNT-MEDIEVAL-COIN/283554000188?hash=item420522ad3c%3Ag%3AZZ0AAOSwA1RbaiZF&LH_Auction=1
"Jul 26, 2019 CHOICE 1800’s. ANTIQUE FERTILITY BRONZE BRACELET!!!",$39.99,"Sofia, Bulgaria",cornelia6633,https://www.ebay.com/itm/CHOICE-1800-s-ANTIQUE-FERTILITY-BRONZE-BRACELET/273936164508?hash=item3fc7de269c%3Ag%3Av08AAOSwSe5cNodW&LH_Auction=1
"Jul 26, 2019 BYZANTINE PERIOD BRONZE WEIGHT OR GAMING PIECE WITH RING AND DOT MOTIFS",$5.16,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BYZANTINE-PERIOD-BRONZE-WEIGHT-OR-GAMING-PIECE-WITH-RING-AND-DOT-MOTIFS/153573002140?hash=item23c1aa0b9c%3Ag%3AvKsAAOSwB3JdMCiG&LH_Auction=1
"Jul 26, 2019 SCARCE ANCIENT BYZANTINE SILVER CROSS PENDANT WITH DEPICTION OF SAINT",$46.23,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-ANCIENT-BYZANTINE-SILVER-CROSS-PENDANT-WITH-DEPICTION-OF-SAINT/153572992974?hash=item23c1a9e7ce%3Ag%3Al-0AAOSwdAFdLyGE&LH_Auction=1
"Jul 26, 2019 LATE BYZANTINE ERA BRONZE RING WITH BLUE STONE INSERT AUTHENTIC HISTORIC ITEM",$5.16,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/LATE-BYZANTINE-ERA-BRONZE-RING-WITH-BLUE-STONE-INSERT-AUTHENTIC-HISTORIC-ITEM/153573002498?hash=item23c1aa0d02%3Ag%3ALVgAAOSwRKhdMCji&LH_Auction=1
"Jul 26, 2019 SCARCE ANCIENT BYZANTINE BRONZE AMULET WEARABLE ARTEFACT LOVELY ITEM",$10.45,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-ANCIENT-BYZANTINE-BRONZE-AMULET-WEARABLE-ARTEFACT-LOVELY-ITEM/153572995898?hash=item23c1a9f33a%3Ag%3AddoAAOSwi%7EJdLyKL&LH_Auction=1
"Jul 25, 2019 1700-1800’s Byzantine Cross Artifact Skull European Russian Orthodox Pendant",$7.95,"Auburn, Alabama, United States",worleyenterprisesinternationalllc,https://www.ebay.com/itm/1700-1800-s-Byzantine-Cross-Artifact-Skull-European-Russian-Orthodox-Pendant/273934916002?hash=item3fc7cb19a2%3Ag%3AxRcAAOSwcHRdMSLa&LH_Auction=1
"Jul 25, 2019 Pre-1750’s Byzantine Cross Artifact Medieval European Russian Orthodox Pendant /",$8.95,"Auburn, Alabama, United States",worleyenterprisesinternationalllc,https://www.ebay.com/itm/Pre-1750-s-Byzantine-Cross-Artifact-Medieval-European-Russian-Orthodox-Pendant/273934916014?hash=item3fc7cb19ae%3Ag%3Au-AAAOSwPUVdMSXF&LH_Auction=1
"Jul 25, 2019 Unknown - Byzantine Empire (?) ✮ Copper ✮ 8th Century (?) ✮ Vintage Coin ✮",$11.50,"San Antonio, Texas, United States",r.s.d.,https://www.ebay.com/itm/Unknown-Byzantine-Empire-Copper-8th-Century-Vintage-Coin/233290935080?hash=item3651392b28%3Ag%3AaQ0AAOSwCk9dAzsD&LH_Auction=1
"Jul 25, 2019 3 Authentic Medieval Byzantine Cross Orthodox Pendants European Artifacts Old",$13.95,"Auburn, Alabama, United States",worleyenterprisesinternationalllc,https://www.ebay.com/itm/3-Authentic-Medieval-Byzantine-Cross-Orthodox-Pendants-European-Artifacts-Old/273934813786?hash=item3fc7c98a5a%3Ag%3AOLMAAOSwoy9dDAR1&LH_Auction=1
"Jul 25, 2019 RARE Authentic Ancient Roman Or Byzantine Ring European Artifact Antiquity Old",$9.95,"Auburn, Alabama, United States",worleyenterprisesinternationalllc,https://www.ebay.com/itm/RARE-Authentic-Ancient-Roman-Or-Byzantine-Ring-European-Artifact-Antiquity-Old/273934813791?hash=item3fc7c98a5f%3Ag%3AAxoAAOSw-IldDAD4&LH_Auction=1
"Jul 25, 2019 ** EXCELLENT **  Medieval Bronze   ring ** CROSS **",$22.01,"Pireas, default, Greece",olympiacoins,https://www.ebay.com/itm/EXCELLENT-Medieval-Bronze-ring-CROSS/113823429563?hash=item1a8067b3bb%3Ag%3AuUIAAOSwpc5dMQC4&LH_Auction=1
"Jul 25, 2019 BYZANTINE PERIOD HOLED LEAD SEAL BULLAE in AS FOUND CONDITION+++",$50.00,"..................., Norway",aurelius1962,https://www.ebay.com/itm/BYZANTINE-PERIOD-HOLED-LEAD-SEAL-BULLAE-in-AS-FOUND-CONDITION/323862028966?hash=item4b67ae62a6%3Ag%3A83cAAOSwZP9dMOxJ&LH_Auction=1
"Jul 25, 2019 OUTSTANDING 1800s. ORTHODOX SMALL RELIEF BRASS ICON PENDANT with JESUS CHRIST+++",$31.00,"..................., Norway",aurelius1962,https://www.ebay.com/itm/OUTSTANDING-1800s-ORTHODOX-SMALL-RELIEF-BRASS-ICON-PENDANT-with-JESUS-CHRIST/223592169209?hash=item340f21bef9%3Ag%3ARaMAAOSwVt5dEpx-&LH_Auction=1
"Jul 25, 2019 Lot of 20 Roman to Byzantine bronze rings 100-800 AD #4",$35.51,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Lot-of-20-Roman-to-Byzantine-bronze-rings-100-800-AD-4/202734403818?hash=item2f33e980ea%3Ag%3AKx4AAOSwt%7EFdLN3Y&LH_Auction=1
"Jul 25, 2019 Lot of 14 Roman to Byzantine bronze rings 100-800 AD #3",$26.51,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Lot-of-14-Roman-to-Byzantine-bronze-rings-100-800-AD-3/202734403017?hash=item2f33e97dc9%3Ag%3Af6wAAOSwf5ddLN2r&LH_Auction=1
"Jul 25, 2019 Lot of 15 Roman to Byzantine bronze rings 100-800 AD #2",$31.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Lot-of-15-Roman-to-Byzantine-bronze-rings-100-800-AD-2/202734401856?hash=item2f33e97940%3Ag%3AbK0AAOSwdeNdLN1Q&LH_Auction=1
"Jul 25, 2019 Lot of 12 Roman to Byzantine bronze rings 100-800 AD #1",$24.50,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Lot-of-12-Roman-to-Byzantine-bronze-rings-100-800-AD-1/202734400171?hash=item2f33e972ab%3Ag%3As3sAAOSwSxpdLN0Q&LH_Auction=1
"Jul 25, 2019 Ancient Roman to Byzantine arrow head 100-800 AD #2",$5.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-Roman-to-Byzantine-arrow-head-100-800-AD-2/202736783480?hash=item2f340dd078%3Ag%3Ag7YAAOSwsS9dJLcX&LH_Auction=1
"Jul 25, 2019 Ancient Roman to Byzantine arrow head 100-800 AD #5",$5.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-Roman-to-Byzantine-arrow-head-100-800-AD-5/202736783487?hash=item2f340dd07f%3Ag%3AcaMAAOSwPrtdJLet&LH_Auction=1
"Jul 25, 2019 Ancient Roman to Byzantine arrow head 100-800 AD #4",$5.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-Roman-to-Byzantine-arrow-head-100-800-AD-4/202736783490?hash=item2f340dd082%3Ag%3A6oEAAOSwoptdJLeG&LH_Auction=1
"Jul 25, 2019 Ancient Roman to Byzantine arrow head 100-800 AD #13",$5.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-Roman-to-Byzantine-arrow-head-100-800-AD-13/202736783491?hash=item2f340dd083%3Ag%3AcoIAAOSwPrtdJLko&LH_Auction=1
"Jul 25, 2019 Ancient Roman to Byzantine arrow head 100-800 AD #6",$10.50,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-Roman-to-Byzantine-arrow-head-100-800-AD-6/202736783494?hash=item2f340dd086%3Ag%3AjiMAAOSwFM1dJLfY&LH_Auction=1
"Jul 25, 2019 ANCIENT BYZANTINE MEDIEVAL BRONZE BUCKLE CIRCA 800-1100 AD VERY RARE",$2.28,"EU, France",shtil42-4,https://www.ebay.com/itm/ANCIENT-BYZANTINE-MEDIEVAL-BRONZE-BUCKLE-CIRCA-800-1100-AD-VERY-RARE/303228010493?hash=item4699cc3ffd%3Ag%3Aq4cAAOSwfP1dEPMr&LH_Auction=1
"Jul 24, 2019 Ancient cross pendant  (10-12 century)  Metal detector finds 100% original",$30.00,"Klimovsk, Russian Federation",artifacts_and_coins,https://www.ebay.com/itm/Ancient-cross-pendant-10-12-century-Metal-detector-finds-100-original/123836107168?hash=item1cd53509a0%3Ag%3A6E4AAOSwTaxdHleP&LH_Auction=1
"Jul 24, 2019 Metal detector finds.Mix lot ancient crosses (17-19 th century) 50 pieces.",$75.00,"Klimovsk, default, Russian Federation",artifacts_and_coins,https://www.ebay.com/itm/Metal-detector-finds-Mix-lot-ancient-crosses-17-19-th-century-50-pieces/123836107183?hash=item1cd53509af%3Ag%3AinIAAOSwWz1dEoEf&LH_Auction=1
"Jul 23, 2019  RARE 14-15th CENTURY BRONZE ORTHODOX SWORD-SHAPED ** CRUSADER'S ** CROSS",$8.50,"Moscow, Russian Federation",antic-mikhail,https://www.ebay.com/itm/RARE-14-15th-CENTURY-BRONZE-ORTHODOX-SWORD-SHAPED-CRUSADERS-CROSS/183881921988?hash=item2ad03775c4%3Ag%3AKpcAAOSwC5NdKaKD&LH_Auction=1
"Jul 23, 2019 SUPERB ANCIENT BYZANTINE BRONZE RING WITH DECORATED BEZEL. VERY FINE STATE",$6.76,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SUPERB-ANCIENT-BYZANTINE-BRONZE-RING-WITH-DECORATED-BEZEL-VERY-FINE-STATE/153568533748?hash=item23c165dcf4%3Ag%3A8dgAAOSwx0hdLX-x&LH_Auction=1
"Jul 23, 2019 ANCIENT BYZANTINE POLYGONAL WEIGHT RARE",$1.22,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-BYZANTINE-POLYGONAL-WEIGHT-RARE/153568540814?hash=item23c165f88e%3Ag%3A66QAAOSwdgtdLYIh&LH_Auction=1
"Jul 23, 2019 ANCIENT BYZANTINE SILVER RELIGIOUS CRUCIFIX CROSS PENDANT W/ DEPICTION OF CHRIST",$19.72,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-BYZANTINE-SILVER-RELIGIOUS-CRUCIFIX-CROSS-PENDANT-W-DEPICTION-OF-CHRIST/153567305363?hash=item23c1531e93%3Ag%3A9VQAAOSw6fVdLGBW&LH_Auction=1
"Jul 23, 2019  BYZANTINE PERIOD BRONZE WEIGHT OR GAMING PIECE WITH RING AND DOT MOTIFS",$3.39,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BYZANTINE-PERIOD-BRONZE-WEIGHT-OR-GAMING-PIECE-WITH-RING-AND-DOT-MOTIFS/153569302553?hash=item23c1719819%3Ag%3AviQAAOSwYw1dLYHl&LH_Auction=1
"Jul 23, 2019 BEAUTIFUL BYZANTINE AE BRONZE SEAL RING WITH PENTAGRAM ENGRAVED ON BEZEL",$43.85,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BEAUTIFUL-BYZANTINE-AE-BRONZE-SEAL-RING-WITH-PENTAGRAM-ENGRAVED-ON-BEZEL/153569295768?hash=item23c1717d98%3Ag%3ALrcAAOSwsUBdLX%7Eb&LH_Auction=1
"Jul 22, 2019 Ancient Byzantine Lead Bulla for Pope Gregory IX 1227-41AD Papal Bull Seal Coin",$87.00,"Belmont, North Carolina, United States",everythingcollectible1of1,https://www.ebay.com/itm/Ancient-Byzantine-Lead-Bulla-for-Pope-Gregory-IX-1227-41AD-Papal-Bull-Seal-Coin/362701330617?hash=item5472af18b9%3Ag%3A-90AAOSwfCZdLOK2&LH_Auction=1
"Jul 22, 2019 JOHN II of TREBIZOND Ancient Silver Asper 1280-1297AD Byzantine Coin, St Eugene.",$69.00,"Belmont, North Carolina, United States",everythingcollectible1of1,https://www.ebay.com/itm/JOHN-II-of-TREBIZOND-Ancient-Silver-Asper-1280-1297AD-Byzantine-Coin-St-Eugene/362701321603?hash=item5472aef583%3Ag%3Aly4AAOSwndZdLN68&LH_Auction=1
"Jul 22, 2019 Justin II & Sophia Byzantine Follis (565-578AD) Ancient Byzantine Empire Coin.",$12.50,"Belmont, North Carolina, United States",everythingcollectible1of1,https://www.ebay.com/itm/Justin-II-Sophia-Byzantine-Follis-565-578AD-Ancient-Byzantine-Empire-Coin/362701296170?hash=item5472ae922a%3Ag%3AMq0AAOSwK0ldLNDQ&LH_Auction=1
"Jul 22, 2019 ANCIENT BYZANTINE SILVER SEAL RING WITH LATIN INSCRIPTIONS VERY RARE",$54.10,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-BYZANTINE-SILVER-SEAL-RING-WITH-LATIN-INSCRIPTIONS-VERY-RARE/153567454612?hash=item23c1556594%3Ag%3AnlsAAOSwPCtdLIUC&LH_Auction=1
"Jul 21, 2019  Intact Byzantine Bronze Polygonal Weight Circa 500-700 AD 14.78 grams",$19.67,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/Intact-Byzantine-Bronze-Polygonal-Weight-Circa-500-700-AD-14-78-grams/202733403081?hash=item2f33da3bc9%3Ag%3Ag80AAOSwRMhdKzca&LH_Auction=1
"Jul 21, 2019 BYZANTINE BRONZE RELIQUARY CROSS PENDANT",$21.09,"Granada Hills, California, United States",ancient_treasures,https://www.ebay.com/itm/BYZANTINE-BRONZE-RELIQUARY-CROSS-PENDANT/192992774427?hash=item2cef44091b%3Ag%3A8QIAAOSwFbFdK6tM&LH_Auction=1
"Jul 21, 2019 BYZANTINE PERIOD BRONZE WEIGHT OR GAMING PIECE WITH RING AND DOT MOTIFS",$3.93,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BYZANTINE-PERIOD-BRONZE-WEIGHT-OR-GAMING-PIECE-WITH-RING-AND-DOT-MOTIFS/153563803078?hash=item23c11dadc6%3Ag%3AkAIAAOSwrI1dKJG5&LH_Auction=1
"Jul 21, 2019 ANCIENT BYZANTINE BRONZE CROSS PENDANT JESUS NAILED TO CROSS VERY RARE",$6.76,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-BYZANTINE-BRONZE-CROSS-PENDANT-JESUS-NAILED-TO-CROSS-VERY-RARE/153563657677?hash=item23c11b75cd%3Ag%3AKcEAAOSwHwddKINm&LH_Auction=1
"Jul 21, 2019 LOT of 7 pcs. ANCIENT ROMAN, BYZANTINE AND MEDIEVAL FINGER RINGS+++",$29.99,"..................., Norway",aurelius1962,https://www.ebay.com/itm/LOT-of-7-pcs-ANCIENT-ROMAN-BYZANTINE-AND-MEDIEVAL-FINGER-RINGS/223587338737?hash=item340ed809f1%3Ag%3AXPUAAOSww%7EtdDrBO&LH_Auction=1
"Jul 21, 2019  SUPERB ANCIENT BYZANTINE BRONZE RING WITH DECORATED BEZEL. VERY FINE STATE",$15.37,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SUPERB-ANCIENT-BYZANTINE-BRONZE-RING-WITH-DECORATED-BEZEL-VERY-FINE-STATE/153563805212?hash=item23c11db61c%3Ag%3AHNgAAOSwDH1dKJJK&LH_Auction=1
"Jul 21, 2019 BYZANTINE SILVER SHIELD RING, CROSS",$40.56,"Granada Hills, California, United States",ancient_treasures,https://www.ebay.com/itm/BYZANTINE-SILVER-SHIELD-RING-CROSS/192992736936?hash=item2cef4376a8%3Ag%3AtIwAAOSwhxJdK9Hf&LH_Auction=1
"Jul 21, 2019 SCARCE ANCIENT BYZANTINE SILVER CROSS PENDANT WITH DEPICTION OF SAINT",$30.74,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-ANCIENT-BYZANTINE-SILVER-CROSS-PENDANT-WITH-DEPICTION-OF-SAINT/153563648730?hash=item23c11b52da%3Ag%3A1xgAAOSw9M9dKIAv&LH_Auction=1
"Jul 21, 2019 BYZANTINE BRONZE SHIELD RING, CROSS",$10.50,"Granada Hills, California, United States",ancient_treasures,https://www.ebay.com/itm/BYZANTINE-BRONZE-SHIELD-RING-CROSS/192992722668?hash=item2cef433eec%3Ag%3A0z4AAOSwfjZdK6D2&LH_Auction=1
"Jul 21, 2019 ** AMAZING ** CROSS ANCIENT BYZANTINE SILVER PENDANT!!! 12,47g",$100.00,Serbia,ancient-lord,https://www.ebay.com/itm/AMAZING-CROSS-ANCIENT-BYZANTINE-SILVER-PENDANT-12-47g/123836061924?hash=item1cd53458e4%3Ag%3AJ48AAOSwPdNdGTi5&LH_Auction=1
"Jul 21, 2019 SCARCE ANCIENT BYZANTINE AR SILVER SEAL RING WITH LATIN INSCRIPTIONS & SOLDIER",$54.10,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-ANCIENT-BYZANTINE-AR-SILVER-SEAL-RING-WITH-LATIN-INSCRIPTIONS-SOLDIER/153563817532?hash=item23c11de63c%3Ag%3AIt4AAOSwOfVdKJRZ&LH_Auction=1
"Jul 21, 2019 Intact-Circa 500-700 AD Byzantine Mammoth B0NE Gaming Dice",$25.82,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/Intact-Circa-500-700-AD-Byzantine-Mammoth-B0NE-Gaming-Dice/392340044868?hash=item5b5949fc44%3Ag%3AN2wAAOSw3zldKxy-&LH_Auction=1
